1787219137.283776, Self-RAG Decomposed, pipeline, prepare, start, 9338203122103460
1787219293.056244, Self-RAG Decomposed, Grade router, run, start, 9338358894330037
1787219293.056842, Self-RAG Decomposed, Grade router, run, end, 9338358894911671
1787219293.057116, Self-RAG Decomposed, Query rewrite formatter, run, start, 9338358895191320
1787219293.058262, Self-RAG Decomposed, Query rewrite formatter, run, end, 9338358896334749
1787219293.058394, Self-RAG Decomposed, Query rewrite LLM, run, start, 9338358896476573
1787219293.062402, Self-RAG Decomposed, Query rewrite LLM, first_token, start, 9338358900487341
1787219293.167516, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9338359005688708
1787219293.884104, Self-RAG Decomposed, Generator LLM, first_token, end, 9338359722221019
1787219293.908348, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9338359746446521
1787219293.909354, Self-RAG Decomposed, Hallucination LLM, run, end, 9338359747432220
1787219293.910197, Self-RAG Decomposed, Hallucination router, run, start, 9338359748281984
1787219293.910695, Self-RAG Decomposed, Hallucination router, run, end, 9338359748763826
1787219293.911065, Self-RAG Decomposed, End stage, run, start, 9338359749147139
1787219293.911757, Self-RAG Decomposed, End stage, run, end, 9338359749833766
1787219293.912000, Self-RAG Decomposed, pipeline - val, run, end, 329862618959955914287089109018355870079, 1787219289.319570, 1, 1, 9338359750082919
1787219294.134593, Self-RAG Decomposed, Query rewrite LLM, first_token, end, 9338359972682740
1787219294.270218, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9338360108301425
1787219294.270970, Self-RAG Decomposed, Generator LLM, run, end, 9338360109035124
1787219294.271342, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9338360109423493
1787219294.272627, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9338360110708714
1787219294.272910, Self-RAG Decomposed, Hallucination LLM, run, start, 9338360110994492
1787219294.276770, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9338360114836874
1787219294.996657, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9338360834834732
1787219295.259073, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9338361097154947
1787219295.260254, Self-RAG Decomposed, Hallucination LLM, run, end, 9338361098336504
1787219295.261055, Self-RAG Decomposed, Hallucination router, run, start, 9338361099153435
1787219295.261411, Self-RAG Decomposed, Hallucination router, run, end, 9338361099478540
1787219295.261819, Self-RAG Decomposed, End stage, run, start, 9338361099901102
1787219295.262875, Self-RAG Decomposed, End stage, run, end, 9338361100954354
1787219295.263335, Self-RAG Decomposed, pipeline - val, run, end, 139704951087196872841601315478887010341, 1787219290.061734, 1, 2, 9338361101419828
1787219295.435626, Self-RAG Decomposed, Query rewrite LLM, n_generated_tokens, 12, 9338361273712414
1787219295.435910, Self-RAG Decomposed, Query rewrite LLM, run, end, 9338361273975039
1787219295.436603, Self-RAG Decomposed, Document retriever, run, start, 9338361274691538
1787219295.445545, Self-RAG Decomposed, Document retriever, run, end, 9338361283622724
1787219295.446014, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9338361284084150
1787219295.446355, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9338361284418535
1787219295.446680, Self-RAG Decomposed, Grader LLM, run, start, 9338361284772921
1787219295.450555, Self-RAG Decomposed, Grader LLM, first_token, start, 9338361288629384
1787219295.950932, Self-RAG Decomposed, Grader LLM, first_token, end, 9338361789033063
1787219296.118020, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9338361956104717
1787219296.119112, Self-RAG Decomposed, Grader LLM, run, end, 9338361957190609
1787219296.119626, Self-RAG Decomposed, Grade router, run, start, 9338361957710787
1787219296.120080, Self-RAG Decomposed, Grade router, run, end, 9338361958156805
1787219296.120639, Self-RAG Decomposed, Query rewrite formatter, run, start, 9338361958741703
1787219296.121194, Self-RAG Decomposed, Query rewrite formatter, run, end, 9338361959256345
1787219296.121768, Self-RAG Decomposed, Query rewrite LLM, run, start, 9338361959850892
1787219296.124330, Self-RAG Decomposed, Query rewrite LLM, first_token, start, 9338361962414710
1787219296.532548, Self-RAG Decomposed, Query rewrite LLM, first_token, end, 9338362370683072
1787219297.142027, Self-RAG Decomposed, Query rewrite LLM, n_generated_tokens, 12, 9338362980110900
1787219297.142729, Self-RAG Decomposed, Query rewrite LLM, run, end, 9338362980793046
1787219297.143521, Self-RAG Decomposed, Document retriever, run, start, 9338362981608410
1787219297.152981, Self-RAG Decomposed, Document retriever, run, end, 9338362991056526
1787219297.153464, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9338362991535328
1787219297.154009, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9338362992079378
1787219297.154159, Self-RAG Decomposed, Grader LLM, run, start, 9338362992235715
1787219297.156563, Self-RAG Decomposed, Grader LLM, first_token, start, 9338362994639276
1787219297.629177, Self-RAG Decomposed, Grader LLM, first_token, end, 9338363467273278
1787219297.792893, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9338363630978359
1787219297.793334, Self-RAG Decomposed, Grader LLM, run, end, 9338363631400296
1787219297.793857, Self-RAG Decomposed, Grade router, run, start, 9338363631942330
1787219297.794147, Self-RAG Decomposed, Grade router, run, end, 9338363632217116
1787219297.794779, Self-RAG Decomposed, End stage, run, start, 9338363632865230
1787219297.795082, Self-RAG Decomposed, End stage, run, end, 9338363633144639
1787219297.795220, Self-RAG Decomposed, pipeline - val, run, end, 74999461761795349327994589429343905907, 1787219291.109586, 1, 3, 9338363633302256
1787219299.334548, Self-RAG Decomposed, pipeline - val, run, start, 87771388882628090798648674991405123735, 1787219299.333301, 1, 4, 9338365172666361
1787219299.335062, Self-RAG Decomposed, Question dataloader, run, start, 9338365173131771
1787219299.335311, Self-RAG Decomposed, Question dataloader, run, end, 9338365173373244
1787219299.335612, Self-RAG Decomposed, Document retriever, run, start, 9338365173684285
1787219299.344212, Self-RAG Decomposed, Document retriever, run, end, 9338365182281694
1787219299.344724, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9338365182797472
1787219299.345295, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9338365183365634
1787219299.345355, Self-RAG Decomposed, Grader LLM, run, start, 9338365183420418
1787219299.348095, Self-RAG Decomposed, Grader LLM, first_token, start, 9338365186164813
1787219299.600680, Self-RAG Decomposed, pipeline - val, run, start, 78507906204273096205391728683812894774, 1787219299.599845, 1, 5, 9338365438821565
1787219299.601573, Self-RAG Decomposed, Question dataloader, run, start, 9338365439645744
1787219299.601911, Self-RAG Decomposed, Question dataloader, run, end, 9338365439974977
1787219299.602175, Self-RAG Decomposed, Document retriever, run, start, 9338365440256594
1787219299.621189, Self-RAG Decomposed, Document retriever, run, end, 9338365459273419
1787219299.621657, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9338365459749949
1787219299.622462, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9338365460535072
1787219299.843159, Self-RAG Decomposed, Grader LLM, first_token, end, 9338365681263652
1787219300.014477, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9338365852585722
1787219300.014933, Self-RAG Decomposed, Grader LLM, run, end, 9338365852999643
1787219300.014984, Self-RAG Decomposed, Grader LLM, run, start, 9338365853045388
1787219300.015200, Self-RAG Decomposed, Grade router, run, start, 9338365853275597
1787219300.015456, Self-RAG Decomposed, Grade router, run, end, 9338365853524270
1787219300.015584, Self-RAG Decomposed, Answer generator formatter, run, start, 9338365853658094
1787219300.016270, Self-RAG Decomposed, Answer generator formatter, run, end, 9338365854342113
1787219300.017118, Self-RAG Decomposed, Generator LLM, run, start, 9338365855192436
1787219300.017714, Self-RAG Decomposed, Grader LLM, first_token, start, 9338365855784438
1787219300.020125, Self-RAG Decomposed, Generator LLM, first_token, start, 9338365858193088
1787219300.849046, Self-RAG Decomposed, Generator LLM, first_token, end, 9338366687147102
1787219301.136615, Self-RAG Decomposed, Grader LLM, first_token, end, 9338366974715107
1787219301.381715, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9338367219841493
1787219301.383046, Self-RAG Decomposed, Grader LLM, run, end, 9338367221129130
1787219301.383719, Self-RAG Decomposed, Grade router, run, start, 9338367221799516
1787219301.384226, Self-RAG Decomposed, Grade router, run, end, 9338367222297598
1787219301.384419, Self-RAG Decomposed, Answer generator formatter, run, start, 9338367222504191
1787219301.385053, Self-RAG Decomposed, Answer generator formatter, run, end, 9338367223131042
1787219301.416203, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 6, 9338367254289658
1787219301.416592, Self-RAG Decomposed, Generator LLM, run, end, 9338367254657819
1787219301.416667, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9338367254747996
1787219301.416725, Self-RAG Decomposed, Generator LLM, run, start, 9338367254787436
1787219301.417647, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9338367255719135
1787219301.418198, Self-RAG Decomposed, Hallucination LLM, run, start, 9338367256303874
1787219301.419450, Self-RAG Decomposed, Generator LLM, first_token, start, 9338367257517798
1787219301.421465, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9338367259555118
1787219302.156827, Self-RAG Decomposed, Generator LLM, first_token, end, 9338367995020882
1787219302.548013, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9338368386168182
1787219302.794588, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9338368632708636
1787219302.795388, Self-RAG Decomposed, Hallucination LLM, run, end, 9338368633451871
1787219302.796227, Self-RAG Decomposed, Hallucination router, run, start, 9338368634318498
1787219302.796959, Self-RAG Decomposed, Hallucination router, run, end, 9338368635035861
1787219302.797620, Self-RAG Decomposed, End stage, run, start, 9338368635704007
1787219302.798327, Self-RAG Decomposed, End stage, run, end, 9338368636402938
1787219302.798445, Self-RAG Decomposed, pipeline - val, run, end, 87771388882628090798648674991405123735, 1787219299.333301, 1, 4, 9338368636523035
1787219302.813656, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 7, 9338368651745253
1787219302.813983, Self-RAG Decomposed, Generator LLM, run, end, 9338368652046326
1787219302.814208, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9338368652299367
1787219302.814860, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9338368652929658
1787219302.815230, Self-RAG Decomposed, Hallucination LLM, run, start, 9338368653318091
1787219302.817798, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9338368655881941
1787219303.223701, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9338369061803089
1787219303.368080, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9338369206169806
1787219303.368399, Self-RAG Decomposed, Hallucination LLM, run, end, 9338369206463999
1787219303.368997, Self-RAG Decomposed, Hallucination router, run, start, 9338369207113281
1787219303.369407, Self-RAG Decomposed, Hallucination router, run, end, 9338369207476307
1787219303.370010, Self-RAG Decomposed, End stage, run, start, 9338369208122261
1787219303.370586, Self-RAG Decomposed, End stage, run, end, 9338369208660087
1787219303.371155, Self-RAG Decomposed, pipeline - val, run, end, 78507906204273096205391728683812894774, 1787219299.599845, 1, 5, 9338369209245898
1787219308.067144, Self-RAG Decomposed, pipeline - val, run, start, 186810047480989780291494374946922626843, 1787219308.066191, 1, 6, 9338373905238002
1787219308.067635, Self-RAG Decomposed, Question dataloader, run, start, 9338373905704820
1787219308.067869, Self-RAG Decomposed, Question dataloader, run, end, 9338373905931012
1787219308.068186, Self-RAG Decomposed, Document retriever, run, start, 9338373906258646
1787219308.077406, Self-RAG Decomposed, Document retriever, run, end, 9338373915479625
1787219308.077905, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9338373915977179
1787219308.078223, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9338373916285484
1787219308.078355, Self-RAG Decomposed, Grader LLM, run, start, 9338373916432749
1787219308.080596, Self-RAG Decomposed, Grader LLM, first_token, start, 9338373918664997
1787219308.488661, Self-RAG Decomposed, Grader LLM, first_token, end, 9338374326771430
1787219308.665232, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9338374503318429
1787219308.666020, Self-RAG Decomposed, Grader LLM, run, end, 9338374504094832
1787219308.666398, Self-RAG Decomposed, Grade router, run, start, 9338374504481409
1787219308.666705, Self-RAG Decomposed, Grade router, run, end, 9338374504773314
1787219308.666847, Self-RAG Decomposed, Answer generator formatter, run, start, 9338374504923603
1787219308.667326, Self-RAG Decomposed, Answer generator formatter, run, end, 9338374505396901
1787219308.668059, Self-RAG Decomposed, Generator LLM, run, start, 9338374506141912
1787219308.671144, Self-RAG Decomposed, Generator LLM, first_token, start, 9338374509230436
1787219309.075506, Self-RAG Decomposed, Generator LLM, first_token, end, 9338374913766006
1787219309.420494, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 7, 9338375258581011
1787219309.420808, Self-RAG Decomposed, Generator LLM, run, end, 9338375258871684
1787219309.421170, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9338375259287461
1787219309.421923, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9338375259993992
1787219309.422313, Self-RAG Decomposed, Hallucination LLM, run, start, 9338375260394026
1787219309.424669, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9338375262739139
1787219309.839250, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9338375677413900
1787219310.015834, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9338375853918434
1787219310.016158, Self-RAG Decomposed, Hallucination LLM, run, end, 9338375854221571
1787219310.016289, Self-RAG Decomposed, Hallucination router, run, start, 9338375854368915
1787219310.016830, Self-RAG Decomposed, Hallucination router, run, end, 9338375854907445
1787219310.017287, Self-RAG Decomposed, End stage, run, start, 9338375855375335
1787219310.017915, Self-RAG Decomposed, End stage, run, end, 9338375855994425
1787219310.018019, Self-RAG Decomposed, pipeline - val, run, end, 186810047480989780291494374946922626843, 1787219308.066191, 1, 6, 9338375856098394
1787219310.186929, Self-RAG Decomposed, pipeline - val, run, start, 69713567882711408285717698878324685265, 1787219310.185791, 1, 7, 9338376025084755
1787219310.187707, Self-RAG Decomposed, Question dataloader, run, start, 9338376025794533
1787219310.188018, Self-RAG Decomposed, Question dataloader, run, end, 9338376026081671
1787219310.188391, Self-RAG Decomposed, Document retriever, run, start, 9338376026481080
1787219310.199737, Self-RAG Decomposed, Document retriever, run, end, 9338376037820052
1787219310.200140, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9338376038214789
1787219310.200722, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9338376038793335
1787219310.200863, Self-RAG Decomposed, Grader LLM, run, start, 9338376038940600
1787219310.203666, Self-RAG Decomposed, Grader LLM, first_token, start, 9338376041744403
1787219310.585707, Self-RAG Decomposed, Grader LLM, first_token, end, 9338376423913278
1787219310.752026, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9338376590114572
1787219310.752708, Self-RAG Decomposed, Grader LLM, run, end, 9338376590782287
1787219310.753505, Self-RAG Decomposed, Grade router, run, start, 9338376591615730
1787219310.754338, Self-RAG Decomposed, Grade router, run, end, 9338376592411413
1787219310.754630, Self-RAG Decomposed, Answer generator formatter, run, start, 9338376592703750
1787219310.755245, Self-RAG Decomposed, Answer generator formatter, run, end, 9338376593318489
1787219310.755435, Self-RAG Decomposed, Generator LLM, run, start, 9338376593519017
1787219310.757806, Self-RAG Decomposed, Generator LLM, first_token, start, 9338376595870290
1787219311.138246, Self-RAG Decomposed, Generator LLM, first_token, end, 9338376976404199
1787219311.351275, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 6, 9338377189357560
1787219311.352176, Self-RAG Decomposed, Generator LLM, run, end, 9338377190248828
1787219311.352397, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9338377190491501
1787219311.353075, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9338377191145535
1787219311.353369, Self-RAG Decomposed, Hallucination LLM, run, start, 9338377191438976
1787219311.355764, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9338377193835834
1787219311.735054, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9338377573278378
1787219311.891275, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9338377729363985
1787219311.893036, Self-RAG Decomposed, Hallucination LLM, run, end, 9338377731136824
1787219311.893547, Self-RAG Decomposed, Hallucination router, run, start, 9338377731634826
1787219311.894053, Self-RAG Decomposed, Hallucination router, run, end, 9338377732126892
1787219311.894230, Self-RAG Decomposed, End stage, run, start, 9338377732315900
1787219311.894672, Self-RAG Decomposed, End stage, run, end, 9338377732741502
1787219311.894815, Self-RAG Decomposed, pipeline - val, run, end, 69713567882711408285717698878324685265, 1787219310.185791, 1, 7, 9338377732892143
1787219312.168865, Self-RAG Decomposed, pipeline - val, run, start, 197387558616465130145749090780313359883, 1787219312.168190, 1, 8, 9338378006960922
1787219312.169405, Self-RAG Decomposed, Question dataloader, run, start, 9338378007477084
1787219312.169868, Self-RAG Decomposed, Question dataloader, run, end, 9338378007937662
1787219312.170253, Self-RAG Decomposed, Document retriever, run, start, 9338378008329775
1787219312.180640, Self-RAG Decomposed, Document retriever, run, end, 9338378018712887
1787219312.180753, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9338378018825991
1787219312.181543, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9338378019616570
1787219312.181796, Self-RAG Decomposed, Grader LLM, run, start, 9338378019873515
1787219312.184899, Self-RAG Decomposed, Grader LLM, first_token, start, 9338378022973751
1787219312.367476, Self-RAG Decomposed, pipeline - val, run, start, 23639728584341947310948901094875863073, 1787219312.367170, 1, 9, 9338378205591492
1787219312.368047, Self-RAG Decomposed, Question dataloader, run, start, 9338378206125894
1787219312.368788, Self-RAG Decomposed, Question dataloader, run, end, 9338378206850761
1787219312.369040, Self-RAG Decomposed, Document retriever, run, start, 9338378207129562
1787219312.385910, Self-RAG Decomposed, Document retriever, run, end, 9338378223998171
1787219312.386095, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9338378224171163
1787219312.388018, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9338378226095779
1787219312.651045, Self-RAG Decomposed, Grader LLM, first_token, end, 9338378489143204
1787219312.798322, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9338378636409593
1787219312.799686, Self-RAG Decomposed, Grader LLM, run, end, 9338378637780558
1787219312.799814, Self-RAG Decomposed, Grader LLM, run, start, 9338378637878414
1787219312.800081, Self-RAG Decomposed, Grade router, run, start, 9338378638157711
1787219312.800325, Self-RAG Decomposed, Grade router, run, end, 9338378638394080
1787219312.800459, Self-RAG Decomposed, Answer generator formatter, run, start, 9338378638533329
1787219312.800891, Self-RAG Decomposed, Answer generator formatter, run, end, 9338378638960434
1787219312.801361, Self-RAG Decomposed, Generator LLM, run, start, 9338378639443972
1787219312.803291, Self-RAG Decomposed, Grader LLM, first_token, start, 9338378641393004
1787219312.804633, Self-RAG Decomposed, Generator LLM, first_token, start, 9338378642702817
1787219313.885811, Self-RAG Decomposed, Grader LLM, first_token, end, 9338379724032451
1787219313.986154, Self-RAG Decomposed, Generator LLM, first_token, end, 9338379824259923
1787219314.220876, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9338380058965927
1787219314.222784, Self-RAG Decomposed, Grader LLM, run, end, 9338380060871086
1787219314.224151, Self-RAG Decomposed, Grade router, run, start, 9338380062243763
1787219314.224764, Self-RAG Decomposed, Grade router, run, end, 9338380062840949
1787219314.224996, Self-RAG Decomposed, Answer generator formatter, run, start, 9338380063072502
1787219314.225525, Self-RAG Decomposed, Answer generator formatter, run, end, 9338380063596088
1787219314.396902, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 7, 9338380234988969
1787219314.397238, Self-RAG Decomposed, Generator LLM, run, end, 9338380235304762
1787219314.397291, Self-RAG Decomposed, Generator LLM, run, start, 9338380235351483
1787219314.397650, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9338380235720188
1787219314.398042, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9338380236104877
1787219314.398159, Self-RAG Decomposed, Hallucination LLM, run, start, 9338380236232782
1787219314.400362, Self-RAG Decomposed, Generator LLM, first_token, start, 9338380238435590
1787219314.401515, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9338380239591275
1787219315.412386, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9338381250508156
1787219315.513716, Self-RAG Decomposed, Generator LLM, first_token, end, 9338381351806592
1787219315.743984, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9338381582089410
1787219315.744818, Self-RAG Decomposed, Hallucination LLM, run, end, 9338381582882165
1787219315.745158, Self-RAG Decomposed, Hallucination router, run, start, 9338381583243703
1787219315.746193, Self-RAG Decomposed, Hallucination router, run, end, 9338381584274714
1787219315.746625, Self-RAG Decomposed, End stage, run, start, 9338381584721452
1787219315.747630, Self-RAG Decomposed, End stage, run, end, 9338381585713024
1787219315.748039, Self-RAG Decomposed, pipeline - val, run, end, 197387558616465130145749090780313359883, 1787219312.168190, 1, 8, 9338381586116498
1787219315.762742, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9338381600830426
1787219315.763701, Self-RAG Decomposed, Generator LLM, run, end, 9338381601781693
1787219315.764285, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9338381602372368
1787219315.765527, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9338381603609349
