1783984833.912609, Self-RAG Monolith 4B, pipeline, prepare, start, 76703292248041
1783984884.092249, Self-RAG Monolith 4B, Question dataloader, run, end, 76753471537583
1783984884.092297, Self-RAG Monolith 4B, Document retriever, run, start, 76753471585875
1783984884.200874, Self-RAG Monolith 4B, Document retriever, run, end, 76753580175791
1783984884.200945, Self-RAG Monolith 4B, Monolith formatter, run, start, 76753580232541
1783984884.201255, Self-RAG Monolith 4B, Monolith formatter, run, end, 76753580542458
1783984884.201288, Self-RAG Monolith 4B, Monolith LLM, run, start, 76753580573583
1783984886.583163, Self-RAG Monolith 4B, Monolith LLM, run, end, 76755962462000
1783984886.583262, Self-RAG Monolith 4B, Monolith router, run, start, 76755962547791
1783984886.583863, Self-RAG Monolith 4B, Monolith router, run, end, 76755963144125
1783984886.583925, Self-RAG Monolith 4B, End stage, run, start, 76755963205041
1783984886.584818, Self-RAG Monolith 4B, End stage, run, end, 76755964097708
1783984886.584861, Self-RAG Monolith 4B, pipeline - val, run, end, 77124868602366479334587870378760466038, 1783984884.091880, 1, 2, 76755964140666
1783984886.585056, Self-RAG Monolith 4B, pipeline - val, run, start, 47819309981935248979721869626785211701, 1783984886.585022, 1, 3, 76755964334500
1783984886.585144, Self-RAG Monolith 4B, Question dataloader, run, start, 76755964422916
1783984886.585421, Self-RAG Monolith 4B, Question dataloader, run, end, 76755964699916
1783984886.585497, Self-RAG Monolith 4B, Document retriever, run, start, 76755964774416
1783984886.680719, Self-RAG Monolith 4B, Document retriever, run, end, 76756060011958
1783984886.680795, Self-RAG Monolith 4B, Monolith formatter, run, start, 76756060075875
1783984886.681129, Self-RAG Monolith 4B, Monolith formatter, run, end, 76756060407458
1783984886.681171, Self-RAG Monolith 4B, Monolith LLM, run, start, 76756060448750
1783984888.956591, Self-RAG Monolith 4B, Monolith LLM, run, end, 76758335874416
1783984888.956663, Self-RAG Monolith 4B, Monolith router, run, start, 76758335934041
1783984888.956820, Self-RAG Monolith 4B, Monolith router, run, end, 76758336088500
1783984888.956856, Self-RAG Monolith 4B, Query rewrite formatter, run, start, 76758336124958
1783984888.957158, Self-RAG Monolith 4B, Query rewrite formatter, run, end, 76758336427083
1783984888.957209, Self-RAG Monolith 4B, Query rewrite LLM, run, start, 76758336476083
1783984890.510331, Self-RAG Monolith 4B, Query rewrite LLM, run, end, 76759889611125
1783984890.510434, Self-RAG Monolith 4B, Document retriever, run, start, 76759889700041
1783984890.604280, Self-RAG Monolith 4B, Document retriever, run, end, 76759983556750
1783984890.604350, Self-RAG Monolith 4B, Monolith formatter, run, start, 76759983613375
1783984890.604641, Self-RAG Monolith 4B, Monolith formatter, run, end, 76759983903541
1783984890.604679, Self-RAG Monolith 4B, Monolith LLM, run, start, 76759983940750
1783984893.266172, Self-RAG Monolith 4B, Monolith LLM, run, end, 76762645455500
1783984893.266291, Self-RAG Monolith 4B, Monolith router, run, start, 76762645549708
1783984893.266541, Self-RAG Monolith 4B, Monolith router, run, end, 76762645794166
1783984893.266584, Self-RAG Monolith 4B, Query rewrite formatter, run, start, 76762645837958
1783984893.267139, Self-RAG Monolith 4B, Query rewrite formatter, run, end, 76762646392625
1783984893.267185, Self-RAG Monolith 4B, Query rewrite LLM, run, start, 76762646438000
1783984895.206337, Self-RAG Monolith 4B, Query rewrite LLM, run, end, 76764585607625
1783984895.206461, Self-RAG Monolith 4B, Document retriever, run, start, 76764585711833
1783984895.315180, Self-RAG Monolith 4B, Document retriever, run, end, 76764694437208
1783984895.315252, Self-RAG Monolith 4B, Monolith formatter, run, start, 76764694497125
1783984895.315575, Self-RAG Monolith 4B, Monolith formatter, run, end, 76764694819208
1783984895.315616, Self-RAG Monolith 4B, Monolith LLM, run, start, 76764694859291
1783984898.234316, Self-RAG Monolith 4B, Monolith LLM, run, end, 76767613569041
1783984898.234414, Self-RAG Monolith 4B, Monolith router, run, start, 76767613653250
1783984898.234704, Self-RAG Monolith 4B, Monolith router, run, end, 76767613938375
1783984898.234765, Self-RAG Monolith 4B, End stage, run, start, 76767613999083
1783984898.236042, Self-RAG Monolith 4B, End stage, run, end, 76767615275291
1783984898.236080, Self-RAG Monolith 4B, pipeline - val, run, end, 47819309981935248979721869626785211701, 1783984886.585022, 1, 3, 76767615313625
1783984898.236267, Self-RAG Monolith 4B, pipeline - val, run, start, 148970938099421056415730258319229085957, 1783984898.236237, 1, 4, 76767615498750
1783984898.236348, Self-RAG Monolith 4B, Question dataloader, run, start, 76767615579875
1783984898.236600, Self-RAG Monolith 4B, Question dataloader, run, end, 76767615832541
1783984898.236642, Self-RAG Monolith 4B, Document retriever, run, start, 76767615874000
1783984898.349437, Self-RAG Monolith 4B, Document retriever, run, end, 76767728684083
1783984898.349511, Self-RAG Monolith 4B, Monolith formatter, run, start, 76767728743916
1783984898.349829, Self-RAG Monolith 4B, Monolith formatter, run, end, 76767729060291
1783984898.349867, Self-RAG Monolith 4B, Monolith LLM, run, start, 76767729097500
1783984900.376204, Self-RAG Monolith 4B, Monolith LLM, run, end, 76769755447166
1783984900.376294, Self-RAG Monolith 4B, Monolith router, run, start, 76769755524125
1783984900.376519, Self-RAG Monolith 4B, Monolith router, run, end, 76769755744666
1783984900.376570, Self-RAG Monolith 4B, End stage, run, start, 76769755794500
1783984900.377689, Self-RAG Monolith 4B, End stage, run, end, 76769756914166
1783984900.377731, Self-RAG Monolith 4B, pipeline - val, run, end, 148970938099421056415730258319229085957, 1783984898.236237, 1, 4, 76769756955791
1783984900.377926, Self-RAG Monolith 4B, pipeline - val, run, start, 298120349303393114873715919913666078751, 1783984900.377887, 1, 5, 76769757149291
1783984900.378017, Self-RAG Monolith 4B, Question dataloader, run, start, 76769757240875
1783984900.378260, Self-RAG Monolith 4B, Question dataloader, run, end, 76769757483208
1783984900.378330, Self-RAG Monolith 4B, Document retriever, run, start, 76769757551916
1783984900.489004, Self-RAG Monolith 4B, Document retriever, run, end, 76769868241125
1783984900.489080, Self-RAG Monolith 4B, Monolith formatter, run, start, 76769868303000
1783984900.489400, Self-RAG Monolith 4B, Monolith formatter, run, end, 76769868622875
1783984900.489434, Self-RAG Monolith 4B, Monolith LLM, run, start, 76769868654875
1783984902.528214, Self-RAG Monolith 4B, Monolith LLM, run, end, 76771907450416
1783984902.528307, Self-RAG Monolith 4B, Monolith router, run, start, 76771907528708
1783984902.528517, Self-RAG Monolith 4B, Monolith router, run, end, 76771907734208
1783984902.528571, Self-RAG Monolith 4B, End stage, run, start, 76771907787041
1783984902.529674, Self-RAG Monolith 4B, End stage, run, end, 76771908890041
1783984902.529713, Self-RAG Monolith 4B, pipeline - val, run, end, 298120349303393114873715919913666078751, 1783984900.377887, 1, 5, 76771908928625
1783984902.529881, Self-RAG Monolith 4B, pipeline - val, run, start, 122104042556362947019580376598454810641, 1783984902.529852, 1, 6, 76771909096083
1783984902.529966, Self-RAG Monolith 4B, Question dataloader, run, start, 76771909179875
1783984902.530190, Self-RAG Monolith 4B, Question dataloader, run, end, 76771909403375
1783984902.530231, Self-RAG Monolith 4B, Document retriever, run, start, 76771909445791
1783984902.637219, Self-RAG Monolith 4B, Document retriever, run, end, 76772016459666
1783984902.637306, Self-RAG Monolith 4B, Monolith formatter, run, start, 76772016522000
1783984902.637687, Self-RAG Monolith 4B, Monolith formatter, run, end, 76772016903125
1783984902.637727, Self-RAG Monolith 4B, Monolith LLM, run, start, 76772016938958
1783984905.331615, Self-RAG Monolith 4B, Monolith LLM, run, end, 76774710840125
1783984905.331722, Self-RAG Monolith 4B, Monolith router, run, start, 76774710933416
1783984905.331944, Self-RAG Monolith 4B, Monolith router, run, end, 76774711148958
1783984905.332001, Self-RAG Monolith 4B, End stage, run, start, 76774711205291
1783984905.332564, Self-RAG Monolith 4B, End stage, run, end, 76774711769958
1783984905.332607, Self-RAG Monolith 4B, pipeline - val, run, end, 122104042556362947019580376598454810641, 1783984902.529852, 1, 6, 76774711812125
1783984905.332784, Self-RAG Monolith 4B, pipeline - val, run, start, 111595639334456268291572231686007829080, 1783984905.332753, 1, 7, 76774711987708
1783984905.332871, Self-RAG Monolith 4B, Question dataloader, run, start, 76774712074541
1783984905.333107, Self-RAG Monolith 4B, Question dataloader, run, end, 76774712309416
1783984905.333174, Self-RAG Monolith 4B, Document retriever, run, start, 76774712376416
1783984905.431980, Self-RAG Monolith 4B, Document retriever, run, end, 76774811203083
1783984905.432078, Self-RAG Monolith 4B, Monolith formatter, run, start, 76774811284000
1783984905.432438, Self-RAG Monolith 4B, Monolith formatter, run, end, 76774811641375
1783984905.432477, Self-RAG Monolith 4B, Monolith LLM, run, start, 76774811680000
1783984907.326908, Self-RAG Monolith 4B, Monolith LLM, run, end, 76776706133875
1783984907.327031, Self-RAG Monolith 4B, Monolith router, run, start, 76776706234791
1783984907.327256, Self-RAG Monolith 4B, Monolith router, run, end, 76776706453666
1783984907.327319, Self-RAG Monolith 4B, End stage, run, start, 76776706516666
1783984907.328504, Self-RAG Monolith 4B, End stage, run, end, 76776707701666
1783984907.328548, Self-RAG Monolith 4B, pipeline - val, run, end, 111595639334456268291572231686007829080, 1783984905.332753, 1, 7, 76776707745500
1783984907.328736, Self-RAG Monolith 4B, pipeline - val, run, start, 270121222248370104548465714241559089134, 1783984907.328701, 1, 8, 76776707932208
1783984907.328826, Self-RAG Monolith 4B, Question dataloader, run, start, 76776708022375
1783984907.329125, Self-RAG Monolith 4B, Question dataloader, run, end, 76776708320125
1783984907.329194, Self-RAG Monolith 4B, Document retriever, run, start, 76776708388583
1783984907.438049, Self-RAG Monolith 4B, Document retriever, run, end, 76776817259916
1783984907.438119, Self-RAG Monolith 4B, Monolith formatter, run, start, 76776817314333
1783984907.438412, Self-RAG Monolith 4B, Monolith formatter, run, end, 76776817607916
1783984907.438445, Self-RAG Monolith 4B, Monolith LLM, run, start, 76776817638875
1783984909.987556, Self-RAG Monolith 4B, Monolith LLM, run, end, 76779366771708
1783984909.987680, Self-RAG Monolith 4B, Monolith router, run, start, 76779366872875
1783984909.987913, Self-RAG Monolith 4B, Monolith router, run, end, 76779367099708
1783984909.987975, Self-RAG Monolith 4B, End stage, run, start, 76779367160791
1783984909.989302, Self-RAG Monolith 4B, End stage, run, end, 76779368489208
1783984909.989344, Self-RAG Monolith 4B, pipeline - val, run, end, 270121222248370104548465714241559089134, 1783984907.328701, 1, 8, 76779368531416
1783984909.989551, Self-RAG Monolith 4B, pipeline - val, run, start, 59657670653714435327112963249140366149, 1783984909.989516, 1, 9, 76779368736791
1783984909.989646, Self-RAG Monolith 4B, Question dataloader, run, start, 76779368832041
1783984909.989944, Self-RAG Monolith 4B, Question dataloader, run, end, 76779369128583
1783984909.989995, Self-RAG Monolith 4B, Document retriever, run, start, 76779369180750
1783984910.092919, Self-RAG Monolith 4B, Document retriever, run, end, 76779472117625
1783984910.092988, Self-RAG Monolith 4B, Monolith formatter, run, start, 76779472172708
1783984910.093279, Self-RAG Monolith 4B, Monolith formatter, run, end, 76779472463208
1783984910.093312, Self-RAG Monolith 4B, Monolith LLM, run, start, 76779472494416
1783984913.228512, Self-RAG Monolith 4B, Monolith LLM, run, end, 76782607705791
1783984913.228607, Self-RAG Monolith 4B, Monolith router, run, start, 76782607786750
1783984913.228797, Self-RAG Monolith 4B, Monolith router, run, end, 76782607971166
1783984913.228853, Self-RAG Monolith 4B, End stage, run, start, 76782608026083
1783984913.229666, Self-RAG Monolith 4B, End stage, run, end, 76782608839083
1783984913.229704, Self-RAG Monolith 4B, pipeline - val, run, end, 59657670653714435327112963249140366149, 1783984909.989516, 1, 9, 76782608877416
1783984913.229894, Self-RAG Monolith 4B, pipeline - val, run, start, 152638218023212229374472542218943028288, 1783984913.229856, 1, 10, 76782609066333
1783984913.229981, Self-RAG Monolith 4B, Question dataloader, run, start, 76782609153500
1783984913.230236, Self-RAG Monolith 4B, Question dataloader, run, end, 76782609408208
1783984913.230284, Self-RAG Monolith 4B, Document retriever, run, start, 76782609455666
1783984913.339202, Self-RAG Monolith 4B, Document retriever, run, end, 76782718393833
1783984913.339282, Self-RAG Monolith 4B, Monolith formatter, run, start, 76782718455291
1783984913.339601, Self-RAG Monolith 4B, Monolith formatter, run, end, 76782718772000
1783984913.339634, Self-RAG Monolith 4B, Monolith LLM, run, start, 76782718808000
1783984916.136215, Self-RAG Monolith 4B, Monolith LLM, run, end, 76785515398708
1783984916.136322, Self-RAG Monolith 4B, Monolith router, run, start, 76785515489875
1783984916.136977, Self-RAG Monolith 4B, Monolith router, run, end, 76785516139958
1783984916.137036, Self-RAG Monolith 4B, End stage, run, start, 76785516197208
1783984916.138108, Self-RAG Monolith 4B, End stage, run, end, 76785517270208
1783984916.138148, Self-RAG Monolith 4B, pipeline - val, run, end, 152638218023212229374472542218943028288, 1783984913.229856, 1, 10, 76785517310708
1783984916.138349, Self-RAG Monolith 4B, pipeline - val, run, start, 108999817075450689720722776174859737890, 1783984916.138317, 1, 11, 76785517510166
1783984916.138434, Self-RAG Monolith 4B, Question dataloader, run, start, 76785517595166
1783984916.138683, Self-RAG Monolith 4B, Question dataloader, run, end, 76785517843125
1783984916.138731, Self-RAG Monolith 4B, Document retriever, run, start, 76785517892000
1783984916.250879, Self-RAG Monolith 4B, Document retriever, run, end, 76785630058166
1783984916.250955, Self-RAG Monolith 4B, Monolith formatter, run, start, 76785630114458
1783984916.251282, Self-RAG Monolith 4B, Monolith formatter, run, end, 76785630442041
1783984916.251317, Self-RAG Monolith 4B, Monolith LLM, run, start, 76785630478458
1783984918.865434, Self-RAG Monolith 4B, Monolith LLM, run, end, 76788244615041
1783984918.865561, Self-RAG Monolith 4B, Monolith router, run, start, 76788244720000
1783984918.865811, Self-RAG Monolith 4B, Monolith router, run, end, 76788244962083
1783984918.865872, Self-RAG Monolith 4B, End stage, run, start, 76788245024458
1783984918.867376, Self-RAG Monolith 4B, End stage, run, end, 76788246527666
1783984918.867455, Self-RAG Monolith 4B, pipeline - val, run, end, 108999817075450689720722776174859737890, 1783984916.138317, 1, 11, 76788246605916
1783984918.867646, Self-RAG Monolith 4B, pipeline - val, run, start, 131608867050331627619450523927895192057, 1783984918.867604, 1, 12, 76788246803041
1783984918.867776, Self-RAG Monolith 4B, Question dataloader, run, start, 76788246927500
1783984918.868099, Self-RAG Monolith 4B, Question dataloader, run, end, 76788247249250
1783984918.868150, Self-RAG Monolith 4B, Document retriever, run, start, 76788247300458
1783984918.974744, Self-RAG Monolith 4B, Document retriever, run, end, 76788353906583
1783984918.974810, Self-RAG Monolith 4B, Monolith formatter, run, start, 76788353960875
1783984918.975090, Self-RAG Monolith 4B, Monolith formatter, run, end, 76788354239208
1783984918.975122, Self-RAG Monolith 4B, Monolith LLM, run, start, 76788354270125
1783984920.840235, Self-RAG Monolith 4B, Monolith LLM, run, end, 76790219403416
1783984920.840413, Self-RAG Monolith 4B, Monolith router, run, start, 76790219557375
1783984920.840639, Self-RAG Monolith 4B, Monolith router, run, end, 76790219780458
1783984920.840686, Self-RAG Monolith 4B, Query rewrite formatter, run, start, 76790219834333
1783984920.841188, Self-RAG Monolith 4B, Query rewrite formatter, run, end, 76790220333083
1783984920.841236, Self-RAG Monolith 4B, Query rewrite LLM, run, start, 76790220378916
1783984922.247969, Self-RAG Monolith 4B, Query rewrite LLM, run, end, 76791627126875
1783984922.248083, Self-RAG Monolith 4B, Document retriever, run, start, 76791627224791
1783984922.357302, Self-RAG Monolith 4B, Document retriever, run, end, 76791736451250
1783984922.357372, Self-RAG Monolith 4B, Monolith formatter, run, start, 76791736509000
1783984922.357679, Self-RAG Monolith 4B, Monolith formatter, run, end, 76791736814541
1783984922.357713, Self-RAG Monolith 4B, Monolith LLM, run, start, 76791736847916
1783984924.535346, Self-RAG Monolith 4B, Monolith LLM, run, end, 76793914495291
1783984924.535445, Self-RAG Monolith 4B, Monolith router, run, start, 76793914579166
1783984924.535669, Self-RAG Monolith 4B, Monolith router, run, end, 76793914797958
1783984924.535718, Self-RAG Monolith 4B, Query rewrite formatter, run, start, 76793914847708
1783984924.536186, Self-RAG Monolith 4B, Query rewrite formatter, run, end, 76793915314583
1783984924.536229, Self-RAG Monolith 4B, Query rewrite LLM, run, start, 76793915356541
1783984926.193314, Self-RAG Monolith 4B, Query rewrite LLM, run, end, 76795572458500
1783984926.193427, Self-RAG Monolith 4B, Document retriever, run, start, 76795572553791
1783984926.298842, Self-RAG Monolith 4B, Document retriever, run, end, 76795677975916
1783984926.298913, Self-RAG Monolith 4B, Monolith formatter, run, start, 76795678034583
1783984926.299208, Self-RAG Monolith 4B, Monolith formatter, run, end, 76795678328541
1783984926.299246, Self-RAG Monolith 4B, Monolith LLM, run, start, 76795678365625
1783984928.474350, Self-RAG Monolith 4B, Monolith LLM, run, end, 76797853481625
1783984928.474448, Self-RAG Monolith 4B, Monolith router, run, start, 76797853565833
1783984928.474657, Self-RAG Monolith 4B, Monolith router, run, end, 76797853770458
1783984928.474714, Self-RAG Monolith 4B, End stage, run, start, 76797853827250
1783984928.475846, Self-RAG Monolith 4B, End stage, run, end, 76797854959000
1783984928.475888, Self-RAG Monolith 4B, pipeline - val, run, end, 131608867050331627619450523927895192057, 1783984918.867604, 1, 12, 76797855000666
1783984928.476069, Self-RAG Monolith 4B, pipeline - val, run, start, 202348193139806271600210056678918242441, 1783984928.476031, 1, 13, 76797855181166
1783984928.476163, Self-RAG Monolith 4B, Question dataloader, run, start, 76797855274666
1783984928.476407, Self-RAG Monolith 4B, Question dataloader, run, end, 76797855517375
1783984928.476452, Self-RAG Monolith 4B, Document retriever, run, start, 76797855563416
1783984928.584916, Self-RAG Monolith 4B, Document retriever, run, end, 76797964040291
1783984928.584988, Self-RAG Monolith 4B, Monolith formatter, run, start, 76797964098250
1783984928.585300, Self-RAG Monolith 4B, Monolith formatter, run, end, 76797964410500
1783984928.585333, Self-RAG Monolith 4B, Monolith LLM, run, start, 76797964444375
1783984931.258115, Self-RAG Monolith 4B, Monolith LLM, run, end, 76800637247833
1783984931.258238, Self-RAG Monolith 4B, Monolith router, run, start, 76800637344958
1783984931.258536, Self-RAG Monolith 4B, Monolith router, run, end, 76800637638750
1783984931.258600, Self-RAG Monolith 4B, End stage, run, start, 76800637703833
1783984931.259844, Self-RAG Monolith 4B, End stage, run, end, 76800638945833
1783984931.259885, Self-RAG Monolith 4B, pipeline - val, run, end, 202348193139806271600210056678918242441, 1783984928.476031, 1, 13, 76800638987541
1783984931.260078, Self-RAG Monolith 4B, pipeline - val, run, start, 68776843887288551814806305916478871241, 1783984931.260046, 1, 14, 76800639179041
1783984931.260167, Self-RAG Monolith 4B, Question dataloader, run, start, 76800639268458
1783984931.260468, Self-RAG Monolith 4B, Question dataloader, run, end, 76800639567541
1783984931.260517, Self-RAG Monolith 4B, Document retriever, run, start, 76800639617833
1783984931.377564, Self-RAG Monolith 4B, Document retriever, run, end, 76800756676916
1783984931.377632, Self-RAG Monolith 4B, Monolith formatter, run, start, 76800756732666
1783984931.377935, Self-RAG Monolith 4B, Monolith formatter, run, end, 76800757034875
1783984931.377968, Self-RAG Monolith 4B, Monolith LLM, run, start, 76800757066250
1783984934.091626, Self-RAG Monolith 4B, Monolith LLM, run, end, 76803470742375
1783984934.091750, Self-RAG Monolith 4B, Monolith router, run, start, 76803470846250
1783984934.091997, Self-RAG Monolith 4B, Monolith router, run, end, 76803471087750
1783984934.092059, Self-RAG Monolith 4B, End stage, run, start, 76803471149416
1783984934.093688, Self-RAG Monolith 4B, End stage, run, end, 76803472778708
1783984934.093732, Self-RAG Monolith 4B, pipeline - val, run, end, 68776843887288551814806305916478871241, 1783984931.260046, 1, 14, 76803472822833
1783984934.093926, Self-RAG Monolith 4B, pipeline - val, run, start, 136723927145664473367731660809881850429, 1783984934.093892, 1, 15, 76803473015500
1783984934.094027, Self-RAG Monolith 4B, Question dataloader, run, start, 76803473116208
1783984934.094325, Self-RAG Monolith 4B, Question dataloader, run, end, 76803473413333
1783984934.094393, Self-RAG Monolith 4B, Document retriever, run, start, 76803473480541
1783984934.208658, Self-RAG Monolith 4B, Document retriever, run, end, 76803587761333
1783984934.208727, Self-RAG Monolith 4B, Monolith formatter, run, start, 76803587816333
1783984934.209037, Self-RAG Monolith 4B, Monolith formatter, run, end, 76803588125791
1783984934.209070, Self-RAG Monolith 4B, Monolith LLM, run, start, 76803588157166
1783984936.434761, Self-RAG Monolith 4B, Monolith LLM, run, end, 76805813860166
1783984936.434853, Self-RAG Monolith 4B, Monolith router, run, start, 76805813939958
1783984936.435080, Self-RAG Monolith 4B, Monolith router, run, end, 76805814161541
1783984936.435137, Self-RAG Monolith 4B, End stage, run, start, 76805814217750
1783984936.436141, Self-RAG Monolith 4B, End stage, run, end, 76805815222666
1783984936.436183, Self-RAG Monolith 4B, pipeline - val, run, end, 136723927145664473367731660809881850429, 1783984934.093892, 1, 15, 76805815263833
1783984936.436365, Self-RAG Monolith 4B, pipeline - val, run, start, 284748234151095684280565396582140542017, 1783984936.436327, 1, 16, 76805815445666
1783984936.436451, Self-RAG Monolith 4B, Question dataloader, run, start, 76805815529416
1783984936.436707, Self-RAG Monolith 4B, Question dataloader, run, end, 76805815787333
1783984936.436778, Self-RAG Monolith 4B, Document retriever, run, start, 76805815856875
1783984936.550876, Self-RAG Monolith 4B, Document retriever, run, end, 76805929969750
1783984936.550945, Self-RAG Monolith 4B, Monolith formatter, run, start, 76805930025250
1783984936.551263, Self-RAG Monolith 4B, Monolith formatter, run, end, 76805930342000
1783984936.551302, Self-RAG Monolith 4B, Monolith LLM, run, start, 76805930383291
1783984939.587360, Self-RAG Monolith 4B, Monolith LLM, run, end, 76808966447375
1783984939.587485, Self-RAG Monolith 4B, Monolith router, run, start, 76808966558625
1783984939.587706, Self-RAG Monolith 4B, Monolith router, run, end, 76808966774666
1783984939.587760, Self-RAG Monolith 4B, End stage, run, start, 76808966828833
1783984939.588898, Self-RAG Monolith 4B, End stage, run, end, 76808967966666
1783984939.588939, Self-RAG Monolith 4B, pipeline - val, run, end, 284748234151095684280565396582140542017, 1783984936.436327, 1, 16, 76808968006958
1783984939.589114, Self-RAG Monolith 4B, pipeline - val, run, start, 258718162392974462048325949805416379366, 1783984939.589081, 1, 17, 76808968181041
1783984939.589204, Self-RAG Monolith 4B, Question dataloader, run, start, 76808968271625
1783984939.589448, Self-RAG Monolith 4B, Question dataloader, run, end, 76808968515458
1783984939.589494, Self-RAG Monolith 4B, Document retriever, run, start, 76808968561541
1783984939.703801, Self-RAG Monolith 4B, Document retriever, run, end, 76809082880875
1783984939.703867, Self-RAG Monolith 4B, Monolith formatter, run, start, 76809082934041
1783984939.704148, Self-RAG Monolith 4B, Monolith formatter, run, end, 76809083214291
1783984939.704180, Self-RAG Monolith 4B, Monolith LLM, run, start, 76809083245500
1783984942.314150, Self-RAG Monolith 4B, Monolith LLM, run, end, 76811693225041
1783984942.314249, Self-RAG Monolith 4B, Monolith router, run, start, 76811693312333
1783984942.314479, Self-RAG Monolith 4B, Monolith router, run, end, 76811693537166
1783984942.314539, Self-RAG Monolith 4B, End stage, run, start, 76811693596583
1783984942.315613, Self-RAG Monolith 4B, End stage, run, end, 76811694671625
1783984942.315653, Self-RAG Monolith 4B, pipeline - val, run, end, 258718162392974462048325949805416379366, 1783984939.589081, 1, 17, 76811694710708
1783984942.315841, Self-RAG Monolith 4B, pipeline - val, run, start, 129990830818438920643555357411673457653, 1783984942.315798, 1, 18, 76811694897833
1783984942.315926, Self-RAG Monolith 4B, Question dataloader, run, start, 76811694982083
1783984942.316170, Self-RAG Monolith 4B, Question dataloader, run, end, 76811695226208
1783984942.316237, Self-RAG Monolith 4B, Document retriever, run, start, 76811695293333
1783984942.425818, Self-RAG Monolith 4B, Document retriever, run, end, 76811804888541
1783984942.425927, Self-RAG Monolith 4B, Monolith formatter, run, start, 76811804985000
1783984942.426212, Self-RAG Monolith 4B, Monolith formatter, run, end, 76811805267500
1783984942.426249, Self-RAG Monolith 4B, Monolith LLM, run, start, 76811805305750
1783984944.998794, Self-RAG Monolith 4B, Monolith LLM, run, end, 76814377859583
1783984944.998888, Self-RAG Monolith 4B, Monolith router, run, start, 76814377940708
1783984944.999102, Self-RAG Monolith 4B, Monolith router, run, end, 76814378149666
1783984944.999163, Self-RAG Monolith 4B, End stage, run, start, 76814378210666
1783984945.000312, Self-RAG Monolith 4B, End stage, run, end, 76814379359125
1783984945.000353, Self-RAG Monolith 4B, pipeline - val, run, end, 129990830818438920643555357411673457653, 1783984942.315798, 1, 18, 76814379399333
1783984945.000527, Self-RAG Monolith 4B, pipeline - val, run, start, 248417394430879875501295468363663946867, 1783984945.000494, 1, 19, 76814379573041
1783984945.000613, Self-RAG Monolith 4B, Question dataloader, run, start, 76814379659458
1783984945.000853, Self-RAG Monolith 4B, Question dataloader, run, end, 76814379898541
1783984945.000918, Self-RAG Monolith 4B, Document retriever, run, start, 76814379962583
1783984945.113445, Self-RAG Monolith 4B, Document retriever, run, end, 76814492511250
1783984945.113528, Self-RAG Monolith 4B, Monolith formatter, run, start, 76814492572375
1783984945.113834, Self-RAG Monolith 4B, Monolith formatter, run, end, 76814492878083
