1783985733.643517, Self-RAG Decomposed (multi-hop), pipeline, prepare, start, 77603019560333
1783985783.541583, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 77652917286833
1783985783.553286, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 77652928990041
1783985783.553532, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77652929234000
1783985783.743526, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77653119239083
1783985783.743594, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77653119297458
1783985783.759929, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77653135634875
1783985783.760205, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77653135907125
1783985789.064247, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77658440004666
1783985789.064453, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77658440137916
1783985789.064890, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77658440571625
1783985789.064932, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 77658440612708
1783985789.065459, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 77658441140458
1783985789.065499, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 77658441179208
1783985790.765387, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 77660141085250
1783985790.765571, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77660141255250
1783985790.878297, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77660253982083
1783985790.878378, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77660254063708
1783985790.878862, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77660254536125
1783985790.878897, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77660254569625
1783985793.484102, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77662859779500
1783985793.484194, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77662859860958
1783985793.484449, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77662860112125
1783985793.484488, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 77662860153291
1783985793.484860, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 77662860525083
1783985793.484896, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 77662860559333
1783985795.854948, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 77665230691250
1783985795.855229, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77665230889708
1783985795.955398, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77665331062958
1783985795.955493, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77665331156166
1783985795.956553, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77665332208541
1783985795.956604, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77665332261750
1783985798.562962, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77667938623583
1783985798.563056, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77667938702125
1783985798.563278, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77667938922291
1783985798.563329, Self-RAG Decomposed (multi-hop), End stage, run, start, 77667938972375
1783985798.565584, Self-RAG Decomposed (multi-hop), End stage, run, end, 77667941227166
1783985798.565618, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 290201680595333815550769629247170912886, 1783985783.541143, 1, 1, 77667941260500
1783985798.565777, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 112146099166593361659932075762789541526, 1783985798.565738, 1, 2, 77667941420166
1783985798.565882, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 77667941524500
1783985798.568966, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 77667944608916
1783985798.569007, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77667944649625
1783985798.661673, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77668037326458
1783985798.661738, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77668037382166
1783985798.662094, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77668037739375
1783985798.662134, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77668037777333
1783985800.537582, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77669913233833
1783985800.537675, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77669913314958
1783985800.537902, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77669913538375
1783985800.537956, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 77669913592041
1783985800.538358, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 77669913993500
1783985800.538405, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 77669914039541
1783985802.525953, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 77671901664625
1783985802.526236, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77671901882166
1783985802.648813, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77672024458166
1783985802.648905, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77672024537041
1783985802.649554, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77672025182541
1783985802.649616, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77672025243958
1783985806.141372, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77675517000333
1783985806.141461, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77675517076208
1783985806.141686, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77675517300583
1783985806.141749, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 77675517361041
1783985806.142105, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 77675517718375
1783985806.142149, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 77675517760500
1783985809.723597, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 77679099210833
1783985809.723822, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 77679099427208
1783985809.725365, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 77679100966500
1783985809.725436, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 77679101039583
1783985813.170683, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 77682546281000
1783985813.170788, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 77682546376916
1783985813.170995, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 77682546581708
1783985813.171072, Self-RAG Decomposed (multi-hop), End stage, run, start, 77682546656250
1783985813.172841, Self-RAG Decomposed (multi-hop), End stage, run, end, 77682548427083
1783985813.172880, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 112146099166593361659932075762789541526, 1783985798.565738, 1, 2, 77682548464500
1783985813.173042, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 298130580269868375912435195956054831294, 1783985813.173002, 1, 3, 77682548628916
1783985813.173145, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 77682548727666
1783985813.183344, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 77682558928458
1783985813.183383, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77682558967583
1783985813.276121, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77682651714750
1783985813.276180, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77682651766500
1783985813.276621, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77682652206250
1783985813.276657, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77682652241125
1783985815.882878, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77685258545000
1783985815.883143, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77685258721000
1783985815.883757, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77685259333250
1783985815.883822, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 77685259398500
1783985815.884759, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 77685260333375
1783985815.884793, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 77685260367375
1783985818.523144, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 77687898725083
1783985818.523236, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 77687898808000
1783985818.523902, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 77687899469833
1783985818.523960, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 77687899530166
1783985820.977610, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 77690353175583
1783985820.977687, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 77690353243708
1783985820.977934, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 77690353489708
1783985820.978000, Self-RAG Decomposed (multi-hop), End stage, run, start, 77690353555250
1783985820.978860, Self-RAG Decomposed (multi-hop), End stage, run, end, 77690354415416
1783985820.978894, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 298130580269868375912435195956054831294, 1783985813.173002, 1, 3, 77690354447833
1783985820.979037, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 302200922909178171393358111796140208466, 1783985820.979007, 1, 4, 77690354589458
1783985820.979123, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 77690354678375
1783985820.979484, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 77690355037500
1783985820.979546, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77690355098625
1783985821.074992, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77690450556041
1783985821.075058, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77690450614083
1783985821.075409, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77690450961875
1783985821.075441, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77690450993833
1783985823.351737, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77692727319666
1783985823.351869, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77692727416250
1783985823.352455, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77692728000291
1783985823.352509, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 77692728052708
1783985823.353050, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 77692728595083
1783985823.353151, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 77692728694125
1783985825.232121, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 77694607677125
1783985825.232248, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77694607793375
1783985825.354592, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77694730143416
1783985825.354676, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77694730215708
1783985825.355134, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77694730671208
1783985825.355173, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77694730709583
1783985829.339236, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77698714772250
1783985829.339331, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77698714854541
1783985829.339656, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77698715177708
1783985829.339723, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 77698715243375
1783985829.340080, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 77698715600916
1783985829.340129, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 77698715648791
1783985833.426283, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 77702805815375
1783985833.426358, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 77702805881166
1783985833.426849, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 77702806371291
1783985833.426901, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 77702806425166
1783985837.346740, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 77706731059041
1783985837.346845, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 77706731151416
1783985837.347082, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 77706731387458
1783985837.347154, Self-RAG Decomposed (multi-hop), End stage, run, start, 77706731456375
1783985837.348633, Self-RAG Decomposed (multi-hop), End stage, run, end, 77706732937875
1783985837.348691, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 302200922909178171393358111796140208466, 1783985820.979007, 1, 4, 77706732993375
1783985837.348819, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 180728440235612578950340894260315568245, 1783985837.348779, 1, 5, 77706733124666
1783985837.348925, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 77706733229791
1783985837.359413, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 77706743729250
1783985837.359467, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77706743782375
1783985837.455429, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77706839860666
1783985837.455500, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77706839921583
1783985837.455842, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77706840262541
1783985837.455893, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77706840312208
1783985839.426142, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77708812574333
1783985839.426277, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77708812668750
1783985839.426491, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77708812881875
1783985839.426537, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 77708812925750
1783985839.427033, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 77708813423458
1783985839.427067, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 77708813455916
1783985841.471429, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 77710859639041
1783985841.471570, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77710859766958
1783985841.588309, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77710976606750
1783985841.588377, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77710976669791
1783985841.589064, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77710977349333
1783985841.589128, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77710977414833
1783985845.907046, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77715298441500
1783985845.907213, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77715298575166
1783985845.907735, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77715299094916
1783985845.907810, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 77715299167375
1783985845.908302, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 77715299660291
1783985845.908344, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 77715299701791
1783985850.303602, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 77719697346916
1783985850.303725, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 77719697454375
1783985850.304595, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 77719698325375
1783985850.304726, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 77719698450625
1783985854.593933, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 77723989417125
1783985854.594036, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 77723989509708
1783985854.594416, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 77723989888083
1783985854.594517, Self-RAG Decomposed (multi-hop), End stage, run, start, 77723989986166
1783985854.595869, Self-RAG Decomposed (multi-hop), End stage, run, end, 77723991340375
1783985854.595907, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 180728440235612578950340894260315568245, 1783985837.348779, 1, 5, 77723991379041
1783985854.596079, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 59943021982122010464004119389683187098, 1783985854.596036, 1, 6, 77723991549791
1783985854.596223, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 77723991695250
1783985854.607189, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 77724002663791
1783985854.607265, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77724002739250
1783985854.707602, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77724103123916
1783985854.707683, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77724103203625
1783985854.708068, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77724103580291
1783985854.708111, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77724103625083
1783985857.556145, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77726952664083
1783985857.556385, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77726952813166
1783985857.556706, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77726953131458
1783985857.556767, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 77726953190666
1783985857.557655, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 77726954080791
1783985857.557702, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 77726954125083
1783985859.823571, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 77729220645083
1783985859.823709, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77729220758541
1783985859.939407, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77729336493583
1783985859.939483, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77729336556625
1783985859.939929, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77729337001875
1783985859.939968, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77729337040083
1783985863.369249, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77732767207000
1783985863.369571, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77732767419375
1783985863.370071, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77732767916250
1783985863.370127, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 77732767970375
1783985863.371118, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 77732768961958
1783985863.371166, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 77732769012500
1783985866.093964, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 77735492336416
1783985866.094302, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77735492672125
1783985866.208782, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77735607167125
1783985866.208882, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77735607263541
1783985866.209352, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77735607723000
1783985866.209396, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77735607766708
1783985869.622716, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77739021618250
1783985869.622795, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77739021685541
1783985869.623012, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77739021899125
1783985869.623063, Self-RAG Decomposed (multi-hop), End stage, run, start, 77739021950291
1783985869.624885, Self-RAG Decomposed (multi-hop), End stage, run, end, 77739023773541
1783985869.624919, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 59943021982122010464004119389683187098, 1783985854.596036, 1, 6, 77739023809416
1783985869.625078, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 101115590775806978850443262708541237248, 1783985869.625040, 1, 7, 77739023967500
1783985869.625182, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 77739024070333
1783985869.638152, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 77739037042041
1783985869.638195, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77739037083083
1783985869.731266, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77739130180958
1783985869.731326, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77739130230791
1783985869.731682, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77739130583500
1783985869.731711, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77739130613625
1783985871.772832, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77741172006125
1783985871.772909, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77741172073750
1783985871.773116, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77741172277958
1783985871.773189, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 77741172352708
1783985871.773530, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 77741172691208
1783985871.773599, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 77741172759875
1783985873.988392, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 77743387856583
1783985873.988562, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 77743387975166
1783985873.989377, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 77743388787416
1783985873.989435, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 77743388843458
1783985875.960240, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 77745359849833
1783985875.960440, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 77745360039625
1783985875.960635, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 77745360233250
1783985875.960717, Self-RAG Decomposed (multi-hop), End stage, run, start, 77745360313458
1783985875.961600, Self-RAG Decomposed (multi-hop), End stage, run, end, 77745361196125
1783985875.961622, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 101115590775806978850443262708541237248, 1783985869.625040, 1, 7, 77745361218333
1783985875.961737, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 181395513117053749719232156500221517841, 1783985875.961719, 1, 8, 77745361332541
1783985875.961799, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 77745361395000
1783985875.962354, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 77745361949500
1783985875.962404, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77745362004333
1783985876.055987, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77745455603291
1783985876.056050, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77745455659000
1783985876.056408, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77745456015333
1783985876.056473, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77745456083666
1783985878.164550, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77747564346833
1783985878.164637, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77747564424875
1783985878.164846, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77747564631625
1783985878.164893, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 77747564678291
1783985878.165155, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 77747564940458
1783985878.165188, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 77747564972791
1783985880.372833, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 77749772800333
1783985880.372939, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 77749772897250
1783985880.373501, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 77749773456250
1783985880.373574, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 77749773526291
1783985882.430528, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 77751830653833
1783985882.430719, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 77751830804583
1783985882.431138, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 77751831222500
1783985882.431208, Self-RAG Decomposed (multi-hop), End stage, run, start, 77751831292458
1783985882.431964, Self-RAG Decomposed (multi-hop), End stage, run, end, 77751832049458
1783985882.432006, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 181395513117053749719232156500221517841, 1783985875.961719, 1, 8, 77751832089291
1783985882.432168, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 86291543079372471050538585907306900422, 1783985882.432136, 1, 9, 77751832253791
1783985882.432269, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 77751832350250
1783985882.433152, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 77751833235833
1783985882.433198, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77751833281250
1783985882.523552, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77751923654166
1783985882.523618, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77751923709083
1783985882.524149, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77751924238666
1783985882.524192, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77751924283958
1783985884.321923, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77753722138166
1783985884.322019, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77753722213375
1783985884.322230, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77753722423208
1783985884.322299, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 77753722490541
1783985884.322589, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 77753722781333
1783985884.322622, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 77753722814500
1783985886.232950, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 77755633253166
1783985886.233073, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 77755633366583
1783985886.233442, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 77755633734583
1783985886.233483, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 77755633772458
1783985888.022941, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 77757423325791
1783985888.023033, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 77757423407333
1783985888.023226, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 77757423599916
