1787239240.249452, Self-RAG Monolith 4B, pipeline, prepare, start, 9358306087776055
1787239325.443598, Self-RAG Monolith 4B, Monolith LLM, run, start, 9358391281672694
1787239325.446289, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9358391284364423
1787239325.883313, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9358391721457360
1787239328.670109, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 38, 9358394508193065
1787239328.670708, Self-RAG Monolith 4B, Monolith LLM, run, end, 9358394508783786
1787239328.671031, Self-RAG Monolith 4B, Monolith router, run, start, 9358394509116554
1787239328.671196, Self-RAG Monolith 4B, Monolith router, run, end, 9358394509258586
1787239328.671788, Self-RAG Monolith 4B, End stage, run, start, 9358394509878970
1787239328.672304, Self-RAG Monolith 4B, End stage, run, end, 9358394510384410
1787239328.672461, Self-RAG Monolith 4B, pipeline - val, run, end, 50274892663109065681048954977408343977, 1787239325.420037, 1, 6, 9358394510550939
1787239329.922918, Self-RAG Monolith 4B, pipeline - val, run, start, 103280399464044000814571695287602314755, 1787239329.921938, 1, 7, 9358395761061224
1787239329.923625, Self-RAG Monolith 4B, Question dataloader, run, start, 9358395761695832
1787239329.923865, Self-RAG Monolith 4B, Question dataloader, run, end, 9358395761927624
1787239329.924136, Self-RAG Monolith 4B, Document retriever, run, start, 9358395762215736
1787239329.946902, Self-RAG Monolith 4B, Document retriever, run, end, 9358395784989348
1787239329.947365, Self-RAG Monolith 4B, Monolith formatter, run, start, 9358395785438340
1787239329.947660, Self-RAG Monolith 4B, Monolith formatter, run, end, 9358395785723252
1787239329.947795, Self-RAG Monolith 4B, Monolith LLM, run, start, 9358395785872068
1787239329.950586, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9358395788659990
1787239330.353284, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9358396191485038
1787239332.341814, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 28, 9358398179897724
1787239332.342713, Self-RAG Monolith 4B, Monolith LLM, run, end, 9358398180790652
1787239332.343032, Self-RAG Monolith 4B, Monolith router, run, start, 9358398181115468
1787239332.352301, Self-RAG Monolith 4B, Monolith router, run, end, 9358398190378001
1787239332.353008, Self-RAG Monolith 4B, End stage, run, start, 9358398191094737
1787239332.353542, Self-RAG Monolith 4B, End stage, run, end, 9358398191620002
1787239332.353949, Self-RAG Monolith 4B, pipeline - val, run, end, 103280399464044000814571695287602314755, 1787239329.921938, 1, 7, 9358398192034978
1787239339.399811, Self-RAG Monolith 4B, pipeline - val, run, start, 102752287088557158126561826505669873883, 1787239339.398845, 1, 8, 9358405237938354
1787239339.400220, Self-RAG Monolith 4B, Question dataloader, run, start, 9358405238291202
1787239339.400469, Self-RAG Monolith 4B, Question dataloader, run, end, 9358405238530979
1787239339.401110, Self-RAG Monolith 4B, Document retriever, run, start, 9358405239202371
1787239339.424894, Self-RAG Monolith 4B, Document retriever, run, end, 9358405262984847
1787239339.425286, Self-RAG Monolith 4B, Monolith formatter, run, start, 9358405263359215
1787239339.425581, Self-RAG Monolith 4B, Monolith formatter, run, end, 9358405263644079
1787239339.425651, Self-RAG Monolith 4B, Monolith LLM, run, start, 9358405263725423
1787239339.428572, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9358405266638753
1787239339.900471, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9358405738578460
1787239342.065577, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 29, 9358407903661122
1787239342.066206, Self-RAG Monolith 4B, Monolith LLM, run, end, 9358407904285074
1787239342.066487, Self-RAG Monolith 4B, Monolith router, run, start, 9358407904560354
1787239342.066613, Self-RAG Monolith 4B, Monolith router, run, end, 9358407904674850
1787239342.067230, Self-RAG Monolith 4B, End stage, run, start, 9358407905317762
1787239342.067723, Self-RAG Monolith 4B, End stage, run, end, 9358407905801267
1787239342.068348, Self-RAG Monolith 4B, pipeline - val, run, end, 102752287088557158126561826505669873883, 1787239339.398845, 1, 8, 9358407906436771
1787239347.905103, Self-RAG Monolith 4B, pipeline - val, run, start, 265112643886517525823069135259306335581, 1787239347.904917, 1, 9, 9358413743196161
1787239347.905342, Self-RAG Monolith 4B, Question dataloader, run, start, 9358413743413217
1787239347.905582, Self-RAG Monolith 4B, Question dataloader, run, end, 9358413743645009
1787239347.906246, Self-RAG Monolith 4B, Document retriever, run, start, 9358413744324514
1787239347.928301, Self-RAG Monolith 4B, Document retriever, run, end, 9358413766388461
1787239347.928747, Self-RAG Monolith 4B, Monolith formatter, run, start, 9358413766820285
1787239347.929053, Self-RAG Monolith 4B, Monolith formatter, run, end, 9358413767115773
1787239347.929128, Self-RAG Monolith 4B, Monolith LLM, run, start, 9358413767203165
1787239347.932386, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9358413770452671
1787239348.333067, Self-RAG Monolith 4B, pipeline - val, run, start, 198959170526007629963904791626095303616, 1787239348.332683, 1, 10, 9358414171185478
1787239348.333725, Self-RAG Monolith 4B, Question dataloader, run, start, 9358414171841831
1787239348.334505, Self-RAG Monolith 4B, Question dataloader, run, end, 9358414172577607
1787239348.334794, Self-RAG Monolith 4B, Document retriever, run, start, 9358414172878695
1787239348.384030, Self-RAG Monolith 4B, Document retriever, run, end, 9358414222119632
1787239348.384743, Self-RAG Monolith 4B, Monolith formatter, run, start, 9358414222820288
1787239348.385332, Self-RAG Monolith 4B, Monolith formatter, run, end, 9358414223403808
1787239348.535858, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9358414374090683
1787239349.265369, Self-RAG Monolith 4B, pipeline - val, run, start, 152438822919320774750288656270423879951, 1787239349.265015, 1, 11, 9358415103490567
1787239349.266273, Self-RAG Monolith 4B, Question dataloader, run, start, 9358415104395704
1787239349.267690, Self-RAG Monolith 4B, Question dataloader, run, end, 9358415105783033
1787239349.268040, Self-RAG Monolith 4B, Document retriever, run, start, 9358415106124489
1787239349.299292, Self-RAG Monolith 4B, Document retriever, run, end, 9358415137401656
1787239349.299772, Self-RAG Monolith 4B, Monolith formatter, run, start, 9358415137850153
1787239349.300256, Self-RAG Monolith 4B, Monolith formatter, run, end, 9358415138319225
1787239350.482016, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9358416320102951
1787239350.482690, Self-RAG Monolith 4B, Monolith LLM, run, end, 9358416320768391
1787239350.482766, Self-RAG Monolith 4B, Monolith LLM, run, start, 9358416320826759
1787239350.482941, Self-RAG Monolith 4B, Monolith router, run, start, 9358416321020280
1787239350.483057, Self-RAG Monolith 4B, Monolith router, run, end, 9358416321118280
1787239350.483781, Self-RAG Monolith 4B, End stage, run, start, 9358416321870344
1787239350.485455, Self-RAG Monolith 4B, End stage, run, end, 9358416323558777
1787239350.485803, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9358416323890233
1787239350.487026, Self-RAG Monolith 4B, pipeline - val, run, end, 265112643886517525823069135259306335581, 1787239347.904917, 1, 9, 9358416325114729
1787239350.863855, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9358416701952085
1787239351.918909, Self-RAG Monolith 4B, pipeline - val, run, start, 192072789655229110093809947624234585735, 1787239351.918289, 1, 12, 9358417757013332
1787239351.919450, Self-RAG Monolith 4B, Question dataloader, run, start, 9358417757538516
1787239351.920466, Self-RAG Monolith 4B, Question dataloader, run, end, 9358417758542021
1787239351.920609, Self-RAG Monolith 4B, Document retriever, run, start, 9358417758687957
1787239351.953232, Self-RAG Monolith 4B, Document retriever, run, end, 9358417791319077
1787239351.953628, Self-RAG Monolith 4B, Monolith formatter, run, start, 9358417791700742
1787239351.953963, Self-RAG Monolith 4B, Monolith formatter, run, end, 9358417792026470
1787239352.942386, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9358418780471875
1787239352.942732, Self-RAG Monolith 4B, Monolith LLM, run, end, 9358418780797172
1787239352.942769, Self-RAG Monolith 4B, Monolith LLM, run, start, 9358418780829924
1787239352.942934, Self-RAG Monolith 4B, Monolith router, run, start, 9358418781011700
1787239352.945313, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9358418783389829
1787239352.952464, Self-RAG Monolith 4B, Monolith router, run, end, 9358418790536200
1787239352.955439, Self-RAG Monolith 4B, End stage, run, start, 9358418793521450
1787239352.956404, Self-RAG Monolith 4B, End stage, run, end, 9358418794480874
1787239352.956661, Self-RAG Monolith 4B, pipeline - val, run, end, 198959170526007629963904791626095303616, 1787239348.332683, 1, 10, 9358418794738090
1787239353.335926, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9358419174035864
1787239354.464346, Self-RAG Monolith 4B, pipeline - val, run, start, 230794674546062055368648453689346258312, 1787239354.464108, 1, 13, 9358420302467580
1787239354.465147, Self-RAG Monolith 4B, Question dataloader, run, start, 9358420303241596
1787239354.465569, Self-RAG Monolith 4B, Question dataloader, run, end, 9358420303639133
1787239354.465709, Self-RAG Monolith 4B, Document retriever, run, start, 9358420303787165
1787239354.498327, Self-RAG Monolith 4B, Document retriever, run, end, 9358420336421725
1787239354.498641, Self-RAG Monolith 4B, Monolith formatter, run, start, 9358420336715789
1787239354.499073, Self-RAG Monolith 4B, Monolith formatter, run, end, 9358420337135645
1787239355.510240, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9358421348325335
1787239355.511810, Self-RAG Monolith 4B, Monolith LLM, run, end, 9358421349904904
1787239355.511965, Self-RAG Monolith 4B, Monolith LLM, run, start, 9358421350027304
1787239355.512184, Self-RAG Monolith 4B, Monolith router, run, start, 9358421350255928
1787239355.512289, Self-RAG Monolith 4B, Monolith router, run, end, 9358421350349992
1787239355.513282, Self-RAG Monolith 4B, End stage, run, start, 9358421351365320
1787239355.513768, Self-RAG Monolith 4B, End stage, run, end, 9358421351843737
1787239355.513874, Self-RAG Monolith 4B, pipeline - val, run, end, 152438822919320774750288656270423879951, 1787239349.265015, 1, 11, 9358421351959241
1787239355.514955, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9358421353033769
1787239356.052244, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9358421890473445
1787239357.748791, Self-RAG Monolith 4B, pipeline - val, run, start, 182413200939015407925366227204666211030, 1787239357.748379, 1, 14, 9358423586883430
1787239357.750762, Self-RAG Monolith 4B, Question dataloader, run, start, 9358423588852311
1787239357.751270, Self-RAG Monolith 4B, Question dataloader, run, end, 9358423589341367
1787239357.751720, Self-RAG Monolith 4B, Document retriever, run, start, 9358423589800839
1787239357.782404, Self-RAG Monolith 4B, Document retriever, run, end, 9358423620508999
1787239357.782551, Self-RAG Monolith 4B, Monolith formatter, run, start, 9358423620628695
1787239357.783019, Self-RAG Monolith 4B, Monolith formatter, run, end, 9358423621082135
1787239357.920585, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9358423758685596
1787239357.921162, Self-RAG Monolith 4B, Monolith LLM, run, end, 9358423759239916
1787239357.921244, Self-RAG Monolith 4B, Monolith LLM, run, start, 9358423759305484
1787239357.921427, Self-RAG Monolith 4B, Monolith router, run, start, 9358423759498172
1787239357.921525, Self-RAG Monolith 4B, Monolith router, run, end, 9358423759586716
1787239357.921784, Self-RAG Monolith 4B, End stage, run, start, 9358423759865372
1787239357.922233, Self-RAG Monolith 4B, End stage, run, end, 9358423760308972
1787239357.922481, Self-RAG Monolith 4B, pipeline - val, run, end, 192072789655229110093809947624234585735, 1787239351.918289, 1, 12, 9358423760567357
1787239357.924290, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9358423762370061
1787239358.399997, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9358424238140187
1787239358.721148, Self-RAG Monolith 4B, pipeline - val, run, start, 286684830904497370204858424109344644658, 1787239358.720554, 1, 15, 9358424559263500
1787239358.722056, Self-RAG Monolith 4B, Question dataloader, run, start, 9358424560147580
1787239358.724169, Self-RAG Monolith 4B, Question dataloader, run, end, 9358424562264157
1787239358.724492, Self-RAG Monolith 4B, Document retriever, run, start, 9358424562573917
1787239358.760827, Self-RAG Monolith 4B, Document retriever, run, end, 9358424598914864
1787239358.760950, Self-RAG Monolith 4B, Monolith formatter, run, start, 9358424599025152
1787239358.761626, Self-RAG Monolith 4B, Monolith formatter, run, end, 9358424599689376
1787239359.564607, Self-RAG Monolith 4B, pipeline - val, run, start, 227075152309844589459591236900754028398, 1787239359.563934, 1, 16, 9358425402718530
1787239359.565378, Self-RAG Monolith 4B, Question dataloader, run, start, 9358425403491938
1787239359.567310, Self-RAG Monolith 4B, Question dataloader, run, end, 9358425405396563
1787239359.567897, Self-RAG Monolith 4B, Document retriever, run, start, 9358425405977828
1787239359.608510, Self-RAG Monolith 4B, Document retriever, run, end, 9358425446615976
1787239359.608845, Self-RAG Monolith 4B, Monolith formatter, run, start, 9358425446922232
1787239359.609156, Self-RAG Monolith 4B, Monolith formatter, run, end, 9358425447218600
1787239360.416203, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 28, 9358426254311820
1787239360.417189, Self-RAG Monolith 4B, Monolith LLM, run, end, 9358426255268428
1787239360.417270, Self-RAG Monolith 4B, Monolith LLM, run, start, 9358426255331356
1787239360.417607, Self-RAG Monolith 4B, Monolith router, run, start, 9358426255679868
1787239360.417734, Self-RAG Monolith 4B, Monolith router, run, end, 9358426255796204
1787239360.418321, Self-RAG Monolith 4B, End stage, run, start, 9358426256402237
1787239360.418563, Self-RAG Monolith 4B, End stage, run, end, 9358426256625581
1787239360.418727, Self-RAG Monolith 4B, pipeline - val, run, end, 230794674546062055368648453689346258312, 1787239354.464108, 1, 13, 9358426256812461
1787239360.420130, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9358426258208270
1787239360.912186, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9358426750448852
1787239363.014125, Self-RAG Monolith 4B, pipeline - val, run, start, 258847797045637558817509815462791296962, 1787239363.013524, 1, 17, 9358428852245935
1787239363.015511, Self-RAG Monolith 4B, Question dataloader, run, start, 9358428853607728
1787239363.016490, Self-RAG Monolith 4B, Question dataloader, run, end, 9358428854573856
1787239363.017217, Self-RAG Monolith 4B, Document retriever, run, start, 9358428855297169
1787239363.055020, Self-RAG Monolith 4B, Document retriever, run, end, 9358428893107524
1787239363.055132, Self-RAG Monolith 4B, Monolith formatter, run, start, 9358428893206564
1787239363.055608, Self-RAG Monolith 4B, Monolith formatter, run, end, 9358428893671060
1787239363.754431, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 34, 9358429592518434
1787239363.755397, Self-RAG Monolith 4B, Monolith LLM, run, end, 9358429593472931
1787239363.764598, Self-RAG Monolith 4B, Monolith LLM, run, start, 9358429602676695
1787239363.756172, Self-RAG Monolith 4B, Monolith router, run, start, 9358429594272355
1787239363.764981, Self-RAG Monolith 4B, Monolith router, run, end, 9358429603049719
1787239363.765727, Self-RAG Monolith 4B, End stage, run, start, 9358429603807864
1787239363.766843, Self-RAG Monolith 4B, End stage, run, end, 9358429604928008
1787239363.766942, Self-RAG Monolith 4B, pipeline - val, run, end, 182413200939015407925366227204666211030, 1787239357.748379, 1, 14, 9358429605049544
1787239363.767645, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9358429605726856
1787239364.081210, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9358429919308293
1787239366.357610, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 29, 9358432195698008
1787239366.358211, Self-RAG Monolith 4B, Monolith LLM, run, end, 9358432196291352
1787239366.358315, Self-RAG Monolith 4B, Monolith router, run, start, 9358432196403320
1787239366.358677, Self-RAG Monolith 4B, Monolith LLM, run, start, 9358432196749400
1787239366.358893, Self-RAG Monolith 4B, Monolith router, run, end, 9358432196960936
1787239366.359116, Self-RAG Monolith 4B, End stage, run, start, 9358432197206616
1787239366.359772, Self-RAG Monolith 4B, End stage, run, end, 9358432197835225
1787239366.359841, Self-RAG Monolith 4B, pipeline - val, run, end, 286684830904497370204858424109344644658, 1787239358.720554, 1, 15, 9358432197914329
1787239366.362056, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9358432200133050
1787239366.918733, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9358432756863487
1787239367.329735, Self-RAG Monolith 4B, pipeline - val, run, start, 290972353380007038719005268902315377552, 1787239367.329248, 1, 18, 9358433167838157
1787239367.330462, Self-RAG Monolith 4B, Question dataloader, run, start, 9358433168551341
1787239367.332201, Self-RAG Monolith 4B, Question dataloader, run, end, 9358433170287166
1787239367.333088, Self-RAG Monolith 4B, Document retriever, run, start, 9358433171170623
1787239367.366848, Self-RAG Monolith 4B, Document retriever, run, end, 9358433204935311
1787239367.367165, Self-RAG Monolith 4B, Monolith formatter, run, start, 9358433205237776
