1782436097.136424, EfficientNetv2 S Imagenette training, pipeline, prepare, start, 4555162974621894
1782436098.831003, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 176662315162661836309708135843837221, 1782436098.830585, 1, 10, 4555164669085639
1782436098.835178, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555164673249519
1782436098.916080, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555164754157402
1782436098.916667, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555164754740939
1782436098.957901, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555164795976811
1782436098.958333, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 176662315162661836309708135843837221, 1782436098.830585, 1, 10, 4555164796414171
1782436098.960201, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 237587119412775894454068440961874582829, 1782436098.959866, 1, 11, 4555164798283727
1782436098.961685, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555164799753938
1782436098.986698, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555164824777266
1782436098.987447, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555164825527955
1782436099.027197, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555164865272815
1782436099.028234, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 237587119412775894454068440961874582829, 1782436098.959866, 1, 11, 4555164866314529
1782436099.029882, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 56681473636915740948915062799994215320, 1782436099.029600, 1, 12, 4555164867966132
1782436099.031239, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555164869305591
1782436099.081342, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555164919428503
1782436099.081456, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555164919534151
1782436099.124301, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555164962368313
1782436099.125131, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 56681473636915740948915062799994215320, 1782436099.029600, 1, 12, 4555164963207466
1782436099.126565, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 29856224672989507375371219785529948855, 1782436099.126257, 1, 13, 4555164964644589
1782436099.130639, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555164968707605
1782436099.207218, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555165045292023
1782436099.207662, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555165045731976
1782436099.247270, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555165085347652
1782436099.248022, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 29856224672989507375371219785529948855, 1782436099.126257, 1, 13, 4555165086100853
1782436099.249687, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 113857382878254630576647549713594137370, 1782436099.249144, 1, 14, 4555165087804537
1782436099.251607, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555165089681980
1782436099.274755, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555165112822040
1782436099.275150, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555165113218777
1782436099.314896, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555165152969974
1782436099.315163, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 113857382878254630576647549713594137370, 1782436099.249144, 1, 14, 4555165153248374
1782436099.317837, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 48131359209246451538022783462605576184, 1782436099.317552, 1, 15, 4555165155924475
1782436099.319634, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555165157705471
1782436099.365719, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555165203794007
1782436099.366460, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555165204536232
1782436099.410708, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555165248792828
1782436099.411581, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 48131359209246451538022783462605576184, 1782436099.317552, 1, 15, 4555165249651550
1782436099.415646, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 247206873718227362622021401268690339771, 1782436099.414711, 1, 16, 4555165253733542
1782436099.421465, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555165259539521
1782436099.504214, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555165342301359
1782436099.504462, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555165342542864
1782436099.554537, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555165392617823
1782436099.555239, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 247206873718227362622021401268690339771, 1782436099.414711, 1, 16, 4555165393307713
1782436099.557003, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 47527103841264203351656770164760660966, 1782436099.556686, 1, 17, 4555165395079668
1782436099.558577, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555165396662983
1782436099.602568, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555165440654651
1782436099.602808, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555165440886444
1782436099.651609, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555165489689369
1782436099.651893, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 47527103841264203351656770164760660966, 1782436099.556686, 1, 17, 4555165489962057
1782436099.654017, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 313236457091128998478220131837999130951, 1782436099.653610, 1, 18, 4555165492097950
1782436099.655204, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555165493286016
1782436099.732729, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555165570813140
1782436099.734174, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555165572260231
1782436099.815921, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555165654013363
1782436099.816396, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 313236457091128998478220131837999130951, 1782436099.653610, 1, 18, 4555165654464980
1782436099.818133, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 282267364943614794931602322126764414397, 1782436099.817822, 1, 19, 4555165656211847
1782436099.819274, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555165657352697
1782436099.864374, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555165702454768
1782436099.864917, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555165703012929
1782436099.913656, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555165751739118
1782436099.913806, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 282267364943614794931602322126764414397, 1782436099.817822, 1, 19, 4555165751875342
1782436099.916002, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 195364007454496018133532394384365458669, 1782436099.915598, 1, 20, 4555165754079218
1782436099.916892, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555165754967540
1782436099.955256, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555165793327837
1782436099.956102, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555165794192767
1782436100.068068, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555165906153333
1782436100.068565, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 195364007454496018133532394384365458669, 1782436099.915598, 1, 20, 4555165906635046
1782436100.069955, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 197744615046382465859666213255939746140, 1782436100.069616, 1, 21, 4555165908033000
1782436100.071031, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555165909102202
1782436100.141366, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555165979445569
1782436100.142215, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555165980304562
1782436100.191998, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555166030084625
1782436100.192466, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 197744615046382465859666213255939746140, 1782436100.069616, 1, 21, 4555166030533762
1782436100.194479, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 18527491121246248065745818528475140204, 1782436100.194163, 1, 22, 4555166032560518
1782436100.195486, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555166033559832
1782436100.222362, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555166060431995
1782436100.223178, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555166061264045
1782436100.322485, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555166160568602
1782436100.322687, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 18527491121246248065745818528475140204, 1782436100.194163, 1, 22, 4555166160760315
1782436100.324458, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 267174410456211773649870496264952113043, 1782436100.324196, 1, 23, 4555166162530638
1782436100.325310, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555166163378816
1782436100.354439, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555166192514471
1782436100.355332, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555166193418905
1782436100.403643, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555166241723605
1782436100.403883, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 267174410456211773649870496264952113043, 1782436100.324196, 1, 23, 4555166241965750
1782436100.406970, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 264945158977165776404141812846979156447, 1782436100.406420, 1, 24, 4555166245051131
1782436100.407790, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555166245860013
1782436100.441748, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555166279824974
1782436100.442496, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555166280578047
1782436100.482143, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555166320210571
1782436100.482520, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 264945158977165776404141812846979156447, 1782436100.406420, 1, 24, 4555166320593564
1782436100.484327, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 326619873807803231780906410502745147082, 1782436100.484006, 1, 25, 4555166322406367
1782436100.485263, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555166323333937
1782436100.524240, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555166362326427
1782436100.525626, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555166363695726
1782436100.613868, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 326619873807803231780906410502745147082, 1782436100.484006, 1, 25, 4555166451943270
1782436100.613989, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555166452062151
1782436100.615828, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 189437973521881594234485240140477386424, 1782436100.615505, 1, 26, 4555166453911242
1782436100.617170, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555166455254029
1782436100.665588, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555166503673833
1782436100.666091, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555166504159498
1782436100.706078, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555166544149926
1782436100.706620, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 189437973521881594234485240140477386424, 1782436100.615505, 1, 26, 4555166544694503
1782436100.708768, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 260457337289534049032964485936661794447, 1782436100.708480, 1, 27, 4555166546845931
1782436100.709993, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555166548074238
1782436100.761005, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555166599096703
1782436100.761110, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555166599178351
1782436100.804841, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555166642920179
1782436100.807961, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 260457337289534049032964485936661794447, 1782436100.708480, 1, 27, 4555166646036953
1782436100.812768, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 202861518930792173713489699262672490748, 1782436100.812441, 1, 28, 4555166650843698
1782436100.818194, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555166656276492
1782436100.884516, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555166722594139
1782436100.885001, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555166723073164
1782436100.924844, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555166762916872
1782436100.925203, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 202861518930792173713489699262672490748, 1782436100.812441, 1, 28, 4555166763282888
1782436100.926990, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 12923126017321888404787755361592190132, 1782436100.926580, 1, 29, 4555166765062652
1782436100.927839, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555166765914637
1782436100.952062, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555166790138716
1782436100.952503, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555166790573596
1782436100.993111, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555166831189386
1782436100.994304, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 12923126017321888404787755361592190132, 1782436100.926580, 1, 29, 4555166832383852
1782436100.995905, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 129334237942807178236024401464496023755, 1782436100.995699, 1, 30, 4555166833977695
1782436100.997451, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555166835527522
1782436101.024239, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555166862314341
1782436101.024679, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555166862749574
1782436101.063615, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555166901688912
1782436101.064299, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 129334237942807178236024401464496023755, 1782436100.995699, 1, 30, 4555166902377153
1782436101.066628, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 128216661699027973655010162029867458003, 1782436101.066313, 1, 31, 4555166904697110
1782436101.067745, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555166905822936
1782436101.170406, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555167008485067
1782436101.171176, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555167009251757
1782436101.211863, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555167049939882
1782436101.212212, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 128216661699027973655010162029867458003, 1782436101.066313, 1, 31, 4555167050290779
1782436101.213938, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 79975824955669306742022617354433168300, 1782436101.213467, 1, 32, 4555167052025550
1782436101.214799, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555167052874560
1782436101.240499, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555167078575409
1782436101.241195, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555167079274658
1782436101.281829, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555167119897104
1782436101.282454, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 79975824955669306742022617354433168300, 1782436101.213467, 1, 32, 4555167120526113
1782436101.284708, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 42987688161555830015962036148955949281, 1782436101.284411, 1, 33, 4555167122790645
1782436101.285853, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555167123920567
1782436101.311422, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555167149492728
1782436101.312147, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555167150228809
1782436101.351844, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555167189912341
1782436101.352182, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 42987688161555830015962036148955949281, 1782436101.284411, 1, 33, 4555167190259286
1782436101.353967, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 185372395208283975932293155481511418601, 1782436101.353539, 1, 34, 4555167192045145
1782436101.354703, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555167192771098
1782436101.379535, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555167217605434
1782436101.380232, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555167218312651
1782436101.491713, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555167329786383
1782436101.492409, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 185372395208283975932293155481511418601, 1782436101.353539, 1, 34, 4555167330493057
1782436101.494463, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 132901908484112074031641342904570173755, 1782436101.494157, 1, 35, 4555167332538453
1782436101.495487, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555167333558551
1782436101.521144, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555167359217271
1782436101.521824, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555167359902937
1782436101.561209, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555167399277187
1782436101.562243, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 132901908484112074031641342904570173755, 1782436101.494157, 1, 35, 4555167400326789
1782436101.564344, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 51259440563857649967259152604443249774, 1782436101.564026, 1, 36, 4555167402413449
1782436101.565420, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555167403487899
1782436101.592309, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555167430378415
1782436101.592980, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555167431060512
1782436101.633490, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555167471568285
1782436101.634621, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 51259440563857649967259152604443249774, 1782436101.564026, 1, 36, 4555167472702303
1782436101.636403, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 289934958056587342588150566414145913416, 1782436101.636069, 1, 37, 4555167474474339
1782436101.637070, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555167475137412
1782436101.663546, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555167501616806
1782436101.664322, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555167502400248
1782436101.705081, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555167543150694
1782436101.707994, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 289934958056587342588150566414145913416, 1782436101.636069, 1, 37, 4555167546076555
1782436101.711330, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 9373672218972861166916363174571824895, 1782436101.711010, 1, 38, 4555167549402418
1782436101.713758, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555167551827286
1782436101.789492, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555167627566022
1782436101.790079, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555167628156568
1782436101.829667, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555167667737155
1782436101.830658, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 9373672218972861166916363174571824895, 1782436101.711010, 1, 38, 4555167668756501
1782436101.832305, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 238345541832319456546510374104743132184, 1782436101.832099, 1, 39, 4555167670376888
1782436101.833260, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555167671329722
1782436101.857263, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555167695333943
1782436101.857926, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555167696009417
1782436101.899274, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555167737351271
