1782437242.119074, EfficientNetv2 S Imagenette training, pipeline, prepare, start, 4556307957265408
1782437244.171830, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 297637347024039792041065301528037827349, 1782437244.171697, 1, 13, 4556310009909886
1782437244.173265, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556310011333694
1782437244.224579, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556310062657993
1782437244.224880, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556310062949961
1782437244.265692, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 297637347024039792041065301528037827349, 1782437244.171697, 1, 13, 4556310103775458
1782437244.266379, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556310104449042
1782437244.267888, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 43226283629747318403324019788253292825, 1782437244.267755, 1, 14, 4556310105969858
1782437244.269271, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556310107339347
1782437244.292626, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556310130705271
1782437244.292764, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556310130832887
1782437244.335515, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556310173587536
1782437244.336962, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 43226283629747318403324019788253292825, 1782437244.267755, 1, 14, 4556310175040369
1782437244.338709, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 331047890075441725062152735636345073794, 1782437244.338165, 1, 15, 4556310176796033
1782437244.344134, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556310182204818
1782437244.421510, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556310259586690
1782437244.421962, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556310260033218
1782437244.461654, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556310299732539
1782437244.462368, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 331047890075441725062152735636345073794, 1782437244.338165, 1, 15, 4556310300444555
1782437244.463954, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 4033339233772754490123710554346618549, 1782437244.463657, 1, 16, 4556310302043499
1782437244.465680, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556310303746892
1782437244.497188, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556310335267506
1782437244.497479, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556310335549458
1782437244.537921, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556310375997195
1782437244.538643, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 4033339233772754490123710554346618549, 1782437244.463657, 1, 16, 4556310376721227
1782437244.539985, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 88518238938556322095059195348805879609, 1782437244.539555, 1, 17, 4556310378069611
1782437244.541759, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556310379830508
1782437244.566323, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556310404398017
1782437244.566754, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556310404823985
1782437244.606052, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556310444129353
1782437244.607067, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 88518238938556322095059195348805879609, 1782437244.539555, 1, 17, 4556310445138201
1782437244.608554, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 47573362864034252922526526357766373887, 1782437244.608332, 1, 18, 4556310446648489
1782437244.610500, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556310448566122
1782437244.715093, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556310553180464
1782437244.716236, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556310554311200
1782437244.756581, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556310594651384
1782437244.757102, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 47573362864034252922526526357766373887, 1782437244.608332, 1, 18, 4556310595172792
1782437244.758265, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 165656542360146174318118068785178300162, 1782437244.757958, 1, 19, 4556310596354809
1782437244.760044, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556310598124825
1782437244.806975, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556310645058051
1782437244.807172, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556310645250675
1782437244.846613, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556310684690731
1782437244.847561, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 165656542360146174318118068785178300162, 1782437244.757958, 1, 19, 4556310685638587
1782437244.849646, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 185799567122095464182967194126875712021, 1782437244.849218, 1, 20, 4556310687737820
1782437244.851782, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556310689863148
1782437244.877818, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556310715893106
1782437244.878534, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556310716614018
1782437244.918067, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556310756144970
1782437244.918872, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 185799567122095464182967194126875712021, 1782437244.849218, 1, 20, 4556310756954090
1782437244.920483, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 171774394760421797946554118016127290281, 1782437244.920022, 1, 21, 4556310758571835
1782437244.922122, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556310760208491
1782437245.023903, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556310861983856
1782437245.024390, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556310862465920
1782437245.063819, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556310901895480
1782437245.065004, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 171774394760421797946554118016127290281, 1782437244.920022, 1, 21, 4556310903087129
1782437245.066796, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 59638794737595232199702374615960532253, 1782437245.066380, 1, 22, 4556310904888409
1782437245.068990, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556310907077833
1782437245.121200, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556310959281492
1782437245.121657, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556310959732613
1782437245.161841, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556310999909693
1782437245.162696, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 59638794737595232199702374615960532253, 1782437245.066380, 1, 22, 4556311000778285
1782437245.164255, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 107185066804592814262437404501538684710, 1782437245.163987, 1, 23, 4556311002343037
1782437245.166429, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556311004516510
1782437245.223187, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556311061272138
1782437245.223558, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556311061633562
1782437245.293144, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556311131220088
1782437245.293342, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 107185066804592814262437404501538684710, 1782437245.163987, 1, 23, 4556311131415528
1782437245.294828, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 207181011535394244227286598230599399103, 1782437245.294631, 1, 24, 4556311132913321
1782437245.296833, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556311134914201
1782437245.343542, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556311181623907
1782437245.344106, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556311182183811
1782437245.384194, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556311222262011
1782437245.384933, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 207181011535394244227286598230599399103, 1782437245.294631, 1, 24, 4556311223027867
1782437245.386336, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 505975297879005580101344518269953622, 1782437245.386152, 1, 25, 4556311224421164
1782437245.389213, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556311227296108
1782437245.434483, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556311272564134
1782437245.434688, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556311272763478
1782437245.474570, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556311312647726
1782437245.475044, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 505975297879005580101344518269953622, 1782437245.386152, 1, 25, 4556311313122078
1782437245.477533, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 307587294741903343936176209939772964585, 1782437245.476939, 1, 26, 4556311315620927
1782437245.481991, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556311320070000
1782437245.559824, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556311397899616
1782437245.560300, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556311398371072
1782437245.599853, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556311437925288
1782437245.600628, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 307587294741903343936176209939772964585, 1782437245.476939, 1, 26, 4556311438707720
1782437245.602398, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 215432463500198883069808650719418007431, 1782437245.601787, 1, 27, 4556311440478265
1782437245.603152, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556311441219353
1782437245.642775, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556311480851041
1782437245.643280, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556311481351521
1782437245.683642, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556311521713498
1782437245.684629, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 215432463500198883069808650719418007431, 1782437245.601787, 1, 27, 4556311522705146
1782437245.686678, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 312041723231116511735300277363002760486, 1782437245.686368, 1, 28, 4556311524760794
1782437245.687603, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556311525672075
1782437245.711519, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556311549590640
1782437245.712228, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556311550308736
1782437245.756209, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556311594284697
1782437245.759143, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 312041723231116511735300277363002760486, 1782437245.686368, 1, 28, 4556311597220362
1782437245.763361, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 253191156128217607316714423584768002648, 1782437245.762844, 1, 29, 4556311601439386
1782437245.765839, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556311603912507
1782437245.839956, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556311678038826
1782437245.840477, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556311678554427
1782437245.880714, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556311718790419
1782437245.880990, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 253191156128217607316714423584768002648, 1782437245.762844, 1, 29, 4556311719066291
1782437245.883533, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 63386751928457532801532394917746995518, 1782437245.883229, 1, 30, 4556311721614196
1782437245.885002, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556311723080324
1782437245.912839, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556311750912266
1782437245.913551, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556311751632362
1782437245.954982, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556311793051522
1782437245.955630, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 63386751928457532801532394917746995518, 1782437245.883229, 1, 30, 4556311793706531
1782437245.956926, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 73622289095583997757498904370359107975, 1782437245.956657, 1, 31, 4556311795010099
1782437245.958099, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556311796176915
1782437245.982711, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556311820786520
1782437245.983424, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556311821501976
1782437246.023090, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 73622289095583997757498904370359107975, 1782437245.956657, 1, 31, 4556311861165729
1782437246.023265, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556311861349585
1782437246.025518, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 51423253257996798060448124317874336799, 1782437246.024911, 1, 32, 4556311863593793
1782437246.026476, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556311864549857
1782437246.131207, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556311969291559
1782437246.132968, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556311971037639
1782437246.174307, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556312012378224
1782437246.174907, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 51423253257996798060448124317874336799, 1782437246.024911, 1, 32, 4556312012980208
1782437246.176550, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 173416996733412182212119773356111676456, 1782437246.176272, 1, 33, 4556312014626673
1782437246.177864, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556312015939521
1782437246.237125, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556312075210797
1782437246.237219, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556312075287501
1782437246.277966, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556312116034150
1782437246.278218, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 173416996733412182212119773356111676456, 1782437246.176272, 1, 33, 4556312116296950
1782437246.280159, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 129914168547057463213329133223985978205, 1782437246.279823, 1, 34, 4556312118238726
1782437246.281344, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556312119422791
1782437246.335623, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556312173709106
1782437246.335784, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556312173853618
1782437246.424564, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556312262636564
1782437246.425099, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 129914168547057463213329133223985978205, 1782437246.279823, 1, 34, 4556312263173141
1782437246.426863, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 256690419422177383037120350953730894394, 1782437246.426225, 1, 35, 4556312264944229
1782437246.427941, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556312266040357
1782437246.475505, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556312313589359
1782437246.475655, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556312313724095
1782437246.516166, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556312354234775
1782437246.517190, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 256690419422177383037120350953730894394, 1782437246.426225, 1, 35, 4556312355272776
1782437246.519805, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 281170774378360366555277171786422619037, 1782437246.519258, 1, 36, 4556312357883848
1782437246.520923, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556312358999496
1782437246.560354, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556312398432513
1782437246.560839, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556312398910273
1782437246.601616, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556312439695433
1782437246.602256, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 281170774378360366555277171786422619037, 1782437246.519258, 1, 36, 4556312440333801
1782437246.604452, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 323951834498111978584310224493493058107, 1782437246.604142, 1, 37, 4556312442538394
1782437246.605551, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556312443626714
1782437246.686548, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556312524635419
1782437246.687663, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556312525736123
1782437246.755056, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556312593140393
1782437246.755790, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 323951834498111978584310224493493058107, 1782437246.604142, 1, 37, 4556312593865033
1782437246.757221, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 318705908480141065610314193007669165205, 1782437246.757083, 1, 38, 4556312595301466
1782437246.759128, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556312597209594
1782437246.809251, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556312647331396
1782437246.809790, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556312647872757
1782437246.857923, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556312696010607
1782437246.858637, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 318705908480141065610314193007669165205, 1782437246.757083, 1, 38, 4556312696711487
1782437246.860374, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 52108219080353651531557059555376735888, 1782437246.860228, 1, 39, 4556312698455407
1782437246.862288, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556312700365952
1782437246.926000, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556312764073533
1782437246.928262, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556312766342317
1782437246.997935, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556312836013964
