1782436294.758781, EfficientNetv2 S Imagenette training, pipeline, prepare, start, 4555360596975730
1782436296.211229, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 129109655304614526880970496389292152727, 1782436296.128913, 1, 7, 4555362049324618
1782436296.212115, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 311581177765156851202338483544119943101, 1782436296.211722, 1, 8, 4555362050192587
1782436296.223305, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555362061397626
1782436296.266605, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555362104690626
1782436296.266705, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555362104774722
1782436296.305110, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555362143181908
1782436296.305276, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 311581177765156851202338483544119943101, 1782436296.211722, 1, 8, 4555362143373636
1782436296.305668, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 227030142304497461152951309256241232371, 1782436296.305611, 1, 9, 4555362143748597
1782436296.306018, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555362144100213
1782436296.352105, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555362190190113
1782436296.352206, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555362190275649
1782436296.398442, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555362236530862
1782436296.398565, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 227030142304497461152951309256241232371, 1782436296.305611, 1, 9, 4555362236643998
1782436296.399430, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 114226073195549089730502879551813735073, 1782436296.399269, 1, 10, 4555362237512223
1782436296.399822, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555362237908368
1782436296.442133, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555362280217079
1782436296.442278, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555362280364567
1782436296.488048, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555362326133282
1782436296.488154, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 114226073195549089730502879551813735073, 1782436296.399269, 1, 10, 4555362326231011
1782436296.489010, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 153245754599563970456886117669074810561, 1782436296.488869, 1, 11, 4555362327090324
1782436296.489567, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555362327654596
1782436296.533002, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555362371082973
1782436296.533219, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555362371305565
1782436296.578700, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555362416788425
1782436296.578802, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 153245754599563970456886117669074810561, 1782436296.488869, 1, 11, 4555362416877561
1782436296.579646, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 144593613616478214538854707331244987217, 1782436296.579489, 1, 12, 4555362417733530
1782436296.580128, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555362418223946
1782436296.656145, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555362494229053
1782436296.656354, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555362494449278
1782436296.702357, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555362540442906
1782436296.702453, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 144593613616478214538854707331244987217, 1782436296.579489, 1, 12, 4555362540529754
1782436296.703095, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 309803662520937160477797597221627594418, 1782436296.703013, 1, 13, 4555362541176890
1782436296.703322, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555362541397403
1782436296.746515, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555362584594867
1782436296.746701, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555362584785939
1782436296.792334, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555362630418815
1782436296.792431, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 309803662520937160477797597221627594418, 1782436296.703013, 1, 13, 4555362630507663
1782436296.793516, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 74675660752294799851767593839025539986, 1782436296.793365, 1, 14, 4555362631597728
1782436296.794065, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555362632152273
1782436296.842297, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555362680380752
1782436296.842496, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555362680582672
1782436296.888257, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555362726342444
1782436296.888354, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 74675660752294799851767593839025539986, 1782436296.793365, 1, 14, 4555362726430396
1782436296.889196, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 152333839894233918813813356481608061427, 1782436296.889011, 1, 15, 4555362727276765
1782436296.889551, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555362727636349
1782436296.930784, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555362768863715
1782436296.930934, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555362769032675
1782436296.977175, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555362815260848
1782436296.977273, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 152333839894233918813813356481608061427, 1782436296.889011, 1, 15, 4555362815348176
1782436296.977987, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 197301130781894194899466442281584062411, 1782436296.977833, 1, 16, 4555362816067409
1782436296.978422, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555362816499649
1782436297.038055, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555362876139807
1782436297.038213, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555362876300831
1782436297.084600, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555362922686603
1782436297.084713, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 197301130781894194899466442281584062411, 1782436296.977833, 1, 16, 4555362922791771
1782436297.085786, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 14798885615740360800866336262482828117, 1782436297.085639, 1, 17, 4555362923867581
1782436297.086348, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555362924436526
1782436297.128790, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555362966870373
1782436297.128935, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555362967027541
1782436297.174449, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555363012532864
1782436297.174545, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 14798885615740360800866336262482828117, 1782436297.085639, 1, 17, 4555363012620848
1782436297.175627, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 143941954945518474912119561273701466579, 1782436297.175454, 1, 18, 4555363013705730
1782436297.176367, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555363014478819
1782436297.219702, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555363057785643
1782436297.219900, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555363057988043
1782436297.265989, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555363104075399
1782436297.266099, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 143941954945518474912119561273701466579, 1782436297.175454, 1, 18, 4555363104176503
1782436297.267100, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 162884045887442647425853589872631833971, 1782436297.266932, 1, 19, 4555363105180745
1782436297.267473, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555363105564249
1782436297.317121, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555363155204458
1782436297.317269, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555363155354938
1782436297.362887, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555363200970613
1782436297.362992, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 162884045887442647425853589872631833971, 1782436297.266932, 1, 19, 4555363201069173
1782436297.364057, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 237829588522327412944166795021132327695, 1782436297.363883, 1, 20, 4555363202144503
1782436297.364851, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555363202965832
1782436297.395222, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555363233306927
1782436297.395385, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555363233465807
1782436297.441306, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555363279382859
1782436297.441408, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 237829588522327412944166795021132327695, 1782436297.363883, 1, 20, 4555363279495931
1782436297.442615, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 62077185422788726139633055400221963506, 1782436297.442463, 1, 21, 4555363280699149
1782436297.442928, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555363281004861
1782436297.466380, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555363304464508
1782436297.466517, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555363304589788
1782436297.504894, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555363342978430
1782436297.505266, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 62077185422788726139633055400221963506, 1782436297.442463, 1, 21, 4555363343346142
1782436297.506009, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 43355515558653416725211768479489046919, 1782436297.505842, 1, 22, 4555363344091615
1782436297.506344, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555363344427231
1782436297.532692, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555363370778066
1782436297.532796, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555363370868498
1782436297.572168, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555363410252645
1782436297.572542, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 43355515558653416725211768479489046919, 1782436297.505842, 1, 22, 4555363410623702
1782436297.573118, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 169040968965806653087681823006098721920, 1782436297.572966, 1, 23, 4555363411200374
1782436297.573421, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555363411492295
1782436297.604213, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555363442300367
1782436297.604461, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555363442535071
1782436297.643646, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555363481729010
1782436297.643743, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 169040968965806653087681823006098721920, 1782436297.572966, 1, 23, 4555363481826082
1782436297.645119, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 80284088697399198285323960889093896485, 1782436297.644705, 1, 24, 4555363483206772
1782436297.645441, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555363483514580
1782436297.672045, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555363510129815
1782436297.672156, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555363510229559
1782436297.710277, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555363548353849
1782436297.710527, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 80284088697399198285323960889093896485, 1782436297.644705, 1, 24, 4555363548617593
1782436297.711570, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 280119467603644039462552470526438636838, 1782436297.711402, 1, 25, 4555363549650442
1782436297.711889, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555363549962395
1782436297.736254, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555363574336250
1782436297.736352, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555363574424315
1782436297.774542, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555363612627628
1782436297.774646, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 280119467603644039462552470526438636838, 1782436297.711402, 1, 25, 4555363612737804
1782436297.776308, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 323032830842365303164601264851407144744, 1782436297.775893, 1, 26, 4555363614392670
1782436297.776651, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555363614722223
1782436297.803738, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555363641823362
1782436297.803844, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555363641919442
1782436297.842971, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555363681049717
1782436297.843108, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 323032830842365303164601264851407144744, 1782436297.775893, 1, 26, 4555363681187509
1782436297.844135, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 281839149386705466192231598283978911107, 1782436297.843920, 1, 27, 4555363682217910
1782436297.844449, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555363682521959
1782436297.873196, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555363711281980
1782436297.873301, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555363711373789
1782436297.913356, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555363751436561
1782436297.913768, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 281839149386705466192231598283978911107, 1782436297.843920, 1, 27, 4555363751859777
1782436297.914500, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 246934333959225794121525022872916959344, 1782436297.914354, 1, 28, 4555363752579378
1782436297.914819, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555363752892387
1782436297.936758, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555363774843759
1782436297.936866, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555363774939231
1782436297.976550, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555363814628547
1782436297.976657, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 246934333959225794121525022872916959344, 1782436297.914354, 1, 28, 4555363814737427
1782436297.977701, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 311351332643841447993321602899246514141, 1782436297.977545, 1, 29, 4555363815785300
1782436297.978030, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555363816101573
1782436298.001935, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555363840023716
1782436298.002044, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555363840118468
1782436298.042604, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555363880691497
1782436298.043175, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 311351332643841447993321602899246514141, 1782436297.977545, 1, 29, 4555363881268921
1782436298.045094, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 10510414003163009297799746525193284905, 1782436298.044295, 1, 30, 4555363883211916
1782436298.045707, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555363883777741
1782436298.069011, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555363907095739
1782436298.069111, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555363907185131
1782436298.107235, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555363945319805
1782436298.107822, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 10510414003163009297799746525193284905, 1782436298.044295, 1, 30, 4555363945916669
1782436298.108719, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 206309337646063564949492886001042744420, 1782436298.108658, 1, 31, 4555363946795919
1782436298.109017, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555363947087535
1782436298.137702, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555363975786004
1782436298.137811, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555363975885604
1782436298.177249, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555364015334071
1782436298.177855, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 206309337646063564949492886001042744420, 1782436298.108658, 1, 31, 4555364015948648
1782436298.178414, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 176568022121634663160716040472952868494, 1782436298.178347, 1, 32, 4555364016490249
1782436298.178685, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555364016754297
1782436298.202132, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555364040216376
1782436298.202239, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555364040314456
1782436298.242498, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555364080584364
1782436298.242887, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 176568022121634663160716040472952868494, 1782436298.178347, 1, 32, 4555364080980652
1782436298.243816, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 103456848850123627890097467506378055984, 1782436298.243741, 1, 33, 4555364081893710
1782436298.244125, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555364082194766
1782436298.266903, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555364104986508
1782436298.267147, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555364105219628
1782436298.306328, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555364144411455
1782436298.306741, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 103456848850123627890097467506378055984, 1782436298.243741, 1, 33, 4555364144832991
1782436298.307585, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 12828122883709408870109701906664311149, 1782436298.307405, 1, 34, 4555364145665808
1782436298.307911, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555364145980849
1782436298.331949, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555364170035200
1782436298.332105, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555364170183616
1782436298.371595, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555364209673891
1782436298.372101, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 12828122883709408870109701906664311149, 1782436298.307405, 1, 34, 4555364210191268
1782436298.373072, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 62813398717102341132313116962681242034, 1782436298.372995, 1, 35, 4555364211151989
1782436298.373430, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555364211503430
1782436298.400843, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555364238929801
1782436298.401012, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555364239092058
1782436298.439724, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555364277809691
1782436298.440107, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 62813398717102341132313116962681242034, 1782436298.372995, 1, 35, 4555364278186172
1782436298.440871, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 224680029071277400786748983405086422182, 1782436298.440701, 1, 36, 4555364278952957
1782436298.441248, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555364279327373
1782436298.469307, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555364307392946
1782436298.469417, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555364307490290
1782436298.508619, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555364346704165
1782436298.509210, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 224680029071277400786748983405086422182, 1782436298.440701, 1, 36, 4555364347304406
1782436298.510493, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 6143930854272133576546504596226081120, 1782436298.509848, 1, 37, 4555364348589591
1782436298.510901, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555364348972632
1782436298.552189, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555364390278238
1782436298.552401, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555364390484206
1782436298.591855, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555364429929825
1782436298.592273, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 6143930854272133576546504596226081120, 1782436298.509848, 1, 37, 4555364430362066
1782436298.592903, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 315684155539203067774638730101062121496, 1782436298.592827, 1, 38, 4555364430985954
1782436298.593390, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555364431484851
1782436298.644186, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555364482270309
1782436298.644378, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555364482460661
1782436298.683057, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555364521130567
1782436298.683361, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 315684155539203067774638730101062121496, 1782436298.592827, 1, 38, 4555364521440472
1782436298.684057, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 214617265756718448882951550406331690430, 1782436298.683938, 1, 39, 4555364522137577
1782436298.684620, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555364522711961
1782436298.731350, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555364569432502
1782436298.731534, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555364569621110
1782436298.770055, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555364608140648
