1784008208.542570, EfficientNetv2 S Imagenette training, pipeline, prepare, start, 100077899216166
1784008211.931075, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 14568618834495159515855640249396581608, 1784008211.931057, 1, 21, 100081287598375
1784008211.931137, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100081287659958
1784008211.963792, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100081320321250
1784008211.963836, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100081320359541
1784008212.053036, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100081409568500
1784008212.053092, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 14568618834495159515855640249396581608, 1784008211.931057, 1, 21, 100081409617250
1784008212.053296, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 154575152055763990080247128885345457050, 1784008212.053268, 1, 22, 100081409817833
1784008212.053381, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100081409901708
1784008212.088529, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100081445057416
1784008212.088576, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100081445097958
1784008212.177902, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100081534432875
1784008212.177958, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 154575152055763990080247128885345457050, 1784008212.053268, 1, 22, 100081534481583
1784008212.178148, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 168760218176222469552026213598849516817, 1784008212.178123, 1, 23, 100081534669291
1784008212.178227, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100081534748541
1784008212.214551, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100081571077625
1784008212.214598, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100081571119583
1784008212.303965, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100081660493625
1784008212.304022, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 168760218176222469552026213598849516817, 1784008212.178123, 1, 23, 100081660544250
1784008212.304214, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 140822145237235974430177029830723041313, 1784008212.304187, 1, 24, 100081660733791
1784008212.304290, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100081660810875
1784008212.341285, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100081697810166
1784008212.341331, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100081697850750
1784008212.430810, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100081787338916
1784008212.430870, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 140822145237235974430177029830723041313, 1784008212.304187, 1, 24, 100081787391166
1784008212.431065, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 198329853566649362373451398012854251497, 1784008212.431040, 1, 25, 100081787585000
1784008212.431155, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100081787674125
1784008212.491298, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100081847824125
1784008212.491386, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100081847906541
1784008212.588973, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100081945502250
1784008212.589032, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 198329853566649362373451398012854251497, 1784008212.431040, 1, 25, 100081945551875
1784008212.589226, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 29735074929883606364818001632156462488, 1784008212.589200, 1, 26, 100081945743458
1784008212.589315, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100081945833041
1784008212.625486, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100081982008500
1784008212.625531, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100081982048625
1784008212.714844, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100082071369916
1784008212.714900, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 29735074929883606364818001632156462488, 1784008212.589200, 1, 26, 100082071427750
1784008212.715091, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 259562687904667553637816269401721756386, 1784008212.715066, 1, 27, 100082071606708
1784008212.715173, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100082071689541
1784008212.746877, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100082103398583
1784008212.746922, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100082103438708
1784008212.836274, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100082192798708
1784008212.836329, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 259562687904667553637816269401721756386, 1784008212.715066, 1, 27, 100082192845875
1784008212.836517, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 275942953520232143445258391774909361417, 1784008212.836490, 1, 28, 100082193032583
1784008212.836589, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100082193104416
1784008212.877136, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100082233658875
1784008212.877190, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100082233705250
1784008212.966286, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100082322812666
1784008212.966344, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 275942953520232143445258391774909361417, 1784008212.836490, 1, 28, 100082322858375
1784008212.966503, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 123692619711018860426416022027398819218, 1784008212.966479, 1, 29, 100082323018083
1784008212.966572, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100082323085958
1784008212.998362, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100082354882875
1784008212.998413, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100082354927291
1784008213.087806, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100082444329541
1784008213.087863, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 123692619711018860426416022027398819218, 1784008212.966479, 1, 29, 100082444376791
1784008213.088025, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 152112585300346521943061952163449466189, 1784008213.088001, 1, 30, 100082444537458
1784008213.088116, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100082444628333
1784008213.123397, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100082479915208
1784008213.123443, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100082479955750
1784008213.212619, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100082569140666
1784008213.212676, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 152112585300346521943061952163449466189, 1784008213.088001, 1, 30, 100082569189916
1784008213.212872, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 166988006406122458714282207933860342688, 1784008213.212848, 1, 31, 100082569384041
1784008213.212946, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100082569456375
1784008213.249569, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100082606086958
1784008213.249615, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100082606126708
1784008213.338922, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100082695441791
1784008213.338978, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 166988006406122458714282207933860342688, 1784008213.212848, 1, 31, 100082695490500
1784008213.339160, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 85631598566474402540956570046109772684, 1784008213.339136, 1, 32, 100082695671250
1784008213.339241, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100082695751500
1784008213.375007, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100082731522458
1784008213.375052, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100082731563541
1784008213.464193, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100082820712416
1784008213.464249, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 85631598566474402540956570046109772684, 1784008213.339136, 1, 32, 100082820760916
1784008213.464420, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 263717369734739684697446536250321071656, 1784008213.464395, 1, 33, 100082820928958
1784008213.464486, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100082820994958
1784008213.508339, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100082864855083
1784008213.508387, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100082864896958
1784008213.597551, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100082954070000
1784008213.597609, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 263717369734739684697446536250321071656, 1784008213.464395, 1, 33, 100082954119458
1784008213.597792, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 233965849741906984516579575842971799772, 1784008213.597764, 1, 34, 100082954299791
1784008213.597867, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100082954375708
1784008213.630060, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100082986574083
1784008213.630113, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100082986620958
1784008213.718891, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100083075408750
1784008213.718946, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 233965849741906984516579575842971799772, 1784008213.597764, 1, 34, 100083075454791
1784008213.719131, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 276834863100309133147035927888867719359, 1784008213.719106, 1, 35, 100083075638583
1784008213.719216, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100083075720958
1784008213.751688, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100083108203750
1784008213.751742, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100083108248791
1784008213.841312, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100083197828166
1784008213.841368, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 276834863100309133147035927888867719359, 1784008213.719106, 1, 35, 100083197875833
1784008213.841554, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 233196895140296118172313743884589736642, 1784008213.841529, 1, 36, 100083198060458
1784008213.841630, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100083198146125
1784008213.876158, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100083232669083
1784008213.876204, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100083232710500
1784008213.965425, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100083321939791
1784008213.965482, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 233196895140296118172313743884589736642, 1784008213.841529, 1, 36, 100083321989041
1784008213.965654, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 319460834407085482147677882981597910903, 1784008213.965630, 1, 37, 100083322158333
1784008213.965720, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100083322224083
1784008214.000728, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100083357238666
1784008214.000780, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100083357285833
1784008214.090220, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100083446734000
1784008214.090280, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 319460834407085482147677882981597910903, 1784008213.965630, 1, 37, 100083446786083
1784008214.090471, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 156568303252474807453629723041998682083, 1784008214.090446, 1, 38, 100083446974541
1784008214.090550, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100083447053916
1784008214.123005, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100083479513875
1784008214.123052, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100083479556041
1784008214.212283, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100083568797250
1784008214.212343, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 156568303252474807453629723041998682083, 1784008214.090446, 1, 38, 100083568847750
1784008214.212537, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 36172481114064020764891770958785280135, 1784008214.212510, 1, 39, 100083569039916
1784008214.212611, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100083569113708
1784008214.248763, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 100083605273166
1784008214.248813, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 100083605316750
1784008214.338066, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 100083694577583
1784008214.338121, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 36172481114064020764891770958785280135, 1784008214.212510, 1, 39, 100083694625416
1784008214.338307, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 24291831161195349433472021256440394905, 1784008214.338282, 1, 40, 100083694809083
1784008214.338399, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 100083694901166
