1782436582.496017, EfficientNetv2 S Imagenette training, pipeline, prepare, start, 4555648334207589
1782436584.177844, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555650015922908
1782436584.197259, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555650035334075
1782436584.197367, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555650035437819
1782436584.236791, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555650074867176
1782436584.236909, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 27833402030729236772091190549574573107, 1782436584.177483, 1, 12, 4555650074999416
1782436584.237924, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 200992896611303348786873996937676809797, 1782436584.237855, 1, 13, 4555650076018441
1782436584.238230, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555650076308281
1782436584.263815, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555650101886332
1782436584.263912, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555650101982076
1782436584.303581, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555650141665450
1782436584.304197, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 200992896611303348786873996937676809797, 1782436584.237855, 1, 13, 4555650142320378
1782436584.304878, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 140789539181549116446681248083586619918, 1782436584.304815, 1, 14, 4555650142955547
1782436584.305189, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555650143270075
1782436584.328437, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555650166505292
1782436584.328507, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555650166577692
1782436584.366462, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555650204556424
1782436584.366970, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 140789539181549116446681248083586619918, 1782436584.304815, 1, 14, 4555650205066489
1782436584.367457, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 123827166769805109350738697827446353449, 1782436584.367391, 1, 15, 4555650205533273
1782436584.367777, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555650205871177
1782436584.390907, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555650228977387
1782436584.391013, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555650229082731
1782436584.430130, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555650268204920
1782436584.430848, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 123827166769805109350738697827446353449, 1782436584.367391, 1, 15, 4555650268967064
1782436584.431417, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 142530163169102641527936159665865823174, 1782436584.431352, 1, 16, 4555650269492905
1782436584.431698, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555650269773545
1782436584.461237, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555650299317967
1782436584.461332, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555650299405359
1782436584.500010, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555650338089084
1782436584.500522, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 142530163169102641527936159665865823174, 1782436584.431352, 1, 16, 4555650338616428
1782436584.501045, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 242522415597623661200288202123793122594, 1782436584.500973, 1, 17, 4555650339125485
1782436584.501341, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555650339418189
1782436584.527360, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555650365438960
1782436584.527486, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555650365560176
1782436584.566333, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555650404408333
1782436584.567073, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 242522415597623661200288202123793122594, 1782436584.500973, 1, 17, 4555650405187646
1782436584.567600, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 153273286833935012353489497499919420505, 1782436584.567532, 1, 18, 4555650405676446
1782436584.567894, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555650405975038
1782436584.599966, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555650438045622
1782436584.600054, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555650438124566
1782436584.640276, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555650478361556
1782436584.641036, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 153273286833935012353489497499919420505, 1782436584.567532, 1, 18, 4555650479157221
1782436584.641651, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 332777546428675325771764301895909899839, 1782436584.641585, 1, 19, 4555650479727093
1782436584.641973, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555650480054485
1782436584.666806, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555650504876664
1782436584.666906, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555650504976120
1782436584.705421, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555650543498565
1782436584.706148, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 332777546428675325771764301895909899839, 1782436584.641585, 1, 19, 4555650544266917
1782436584.706758, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 36324257159560893408228637322895866922, 1782436584.706691, 1, 20, 4555650544834614
1782436584.707077, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555650545158870
1782436584.732865, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555650570940537
1782436584.732950, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555650571021673
1782436584.772436, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555650610513542
1782436584.773149, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 36324257159560893408228637322895866922, 1782436584.706691, 1, 20, 4555650611266359
1782436584.773790, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 109832594043966543213019019874742995168, 1782436584.773724, 1, 21, 4555650611866663
1782436584.774070, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555650612151832
1782436584.808970, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555650647059266
1782436584.809101, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555650647179730
1782436584.847904, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555650685974095
1782436584.848016, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 109832594043966543213019019874742995168, 1782436584.773724, 1, 21, 4555650686106159
1782436584.848523, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 1638086137090688036778625374299523474, 1782436584.848456, 1, 22, 4555650686599503
1782436584.848799, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555650686874175
1782436584.894938, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555650733043138
1782436584.895098, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555650733182210
1782436584.933912, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555650771981695
1782436584.934887, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 1638086137090688036778625374299523474, 1782436584.848456, 1, 22, 4555650773030591
1782436584.935397, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 223399810335002179963124495309801944123, 1782436584.935331, 1, 23, 4555650773472512
1782436584.935676, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555650773750784
1782436584.987873, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555650825966727
1782436584.988159, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555650826241207
1782436585.027558, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555650865642260
1782436585.027821, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 223399810335002179963124495309801944123, 1782436584.935331, 1, 23, 4555650865941701
1782436585.028526, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 21529865795044395618562153955123417182, 1782436585.028392, 1, 24, 4555650866601861
1782436585.028799, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555650866873413
1782436585.083035, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555650921128317
1782436585.083259, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555650921346222
1782436585.121501, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555650959585274
1782436585.121647, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 21529865795044395618562153955123417182, 1782436585.028392, 1, 24, 4555650959745050
1782436585.122551, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 202054541814035537857381959934900258676, 1782436585.122404, 1, 25, 4555650960636395
1782436585.123202, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555650961280059
1782436585.186795, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555651024887099
1782436585.186955, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555651025040539
1782436585.224989, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555651063071527
1782436585.225361, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 202054541814035537857381959934900258676, 1782436585.122404, 1, 25, 4555651063443991
1782436585.225771, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 330411493808297347168630095134532125768, 1782436585.225701, 1, 26, 4555651063850871
1782436585.226063, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555651064139976
1782436585.289540, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555651127623079
1782436585.289728, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555651127822551
1782436585.329299, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555651167368612
1782436585.330052, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 330411493808297347168630095134532125768, 1782436585.225701, 1, 26, 4555651168165733
1782436585.330816, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 20202743388187126709286840765081576909, 1782436585.330694, 1, 27, 4555651168892326
1782436585.331095, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555651169164726
1782436585.360155, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555651198239227
1782436585.360350, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555651198445244
1782436585.399838, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555651237907209
1782436585.400553, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 20202743388187126709286840765081576909, 1782436585.330694, 1, 27, 4555651238665977
1782436585.401099, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 176749380456687982592140730655759384132, 1782436585.401035, 1, 28, 4555651239175530
1782436585.401353, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555651239421882
1782436585.429302, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555651267387951
1782436585.429485, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555651267575167
1782436585.468961, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555651307045852
1782436585.469103, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 176749380456687982592140730655759384132, 1782436585.401035, 1, 28, 4555651307199612
1782436585.470061, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 156761615772005975792271522222289392913, 1782436585.469918, 1, 29, 4555651308146125
1782436585.470336, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555651308406477
1782436585.494817, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555651332900031
1782436585.495163, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555651333256976
1782436585.535338, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555651373421277
1782436585.535927, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 156761615772005975792271522222289392913, 1782436585.469918, 1, 29, 4555651374036542
1782436585.536450, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 19950291296802340427628148323968415398, 1782436585.536385, 1, 30, 4555651374525582
1782436585.537056, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555651375145775
1782436585.566578, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555651404664421
1782436585.566768, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555651404857029
1782436585.606962, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555651445047539
1782436585.607663, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 19950291296802340427628148323968415398, 1782436585.536385, 1, 30, 4555651445784243
1782436585.608618, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 11431916194976223187987471607001594487, 1782436585.608469, 1, 31, 4555651446694324
1782436585.608876, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555651446945012
1782436585.643936, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555651482027070
1782436585.644150, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555651482244142
1782436585.683118, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555651521188283
1782436585.683696, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 11431916194976223187987471607001594487, 1782436585.608469, 1, 31, 4555651521810332
1782436585.684442, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 54995159547156355246887185767733351505, 1782436585.684376, 1, 32, 4555651522519452
1782436585.684706, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555651522776348
1782436585.707829, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555651545911582
1782436585.707989, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555651546074910
1782436585.747639, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555651585724251
1782436585.748164, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 54995159547156355246887185767733351505, 1782436585.684376, 1, 32, 4555651586285019
1782436585.748856, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 234794901702285295397739800726451431686, 1782436585.748708, 1, 33, 4555651586933004
1782436585.749139, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555651587208940
1782436585.800310, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555651638394258
1782436585.800408, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555651638477218
1782436585.839705, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555651677789184
1782436585.840415, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 234794901702285295397739800726451431686, 1782436585.748708, 1, 33, 4555651678533712
1782436585.841034, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 260695533419029686516459567943631530292, 1782436585.840911, 1, 34, 4555651679110785
1782436585.841355, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555651679446673
1782436585.923937, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555651762030270
1782436585.924143, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555651762233438
1782436585.963681, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555651801751212
1782436585.964100, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 260695533419029686516459567943631530292, 1782436585.840911, 1, 34, 4555651802190892
1782436585.964819, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 5375104430158866234624111240518124631, 1782436585.964661, 1, 35, 4555651802897500
1782436585.965040, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555651803110893
1782436585.991379, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555651829465168
1782436585.991574, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555651829658288
1782436586.030919, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555651868988605
1782436586.031650, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 5375104430158866234624111240518124631, 1782436585.964661, 1, 35, 4555651869766830
1782436586.032291, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 257865626248906169754486096957404173564, 1782436586.032168, 1, 36, 4555651870367390
1782436586.032542, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555651870611423
1782436586.057558, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555651895641473
1782436586.057710, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555651895797489
1782436586.096231, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555651934316046
1782436586.096363, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 257865626248906169754486096957404173564, 1782436586.032168, 1, 36, 4555651934457438
1782436586.097564, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 79518232530987466305097447804995532664, 1782436586.097430, 1, 37, 4555651935652751
1782436586.097841, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555651935909455
1782436586.151397, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555651989485079
1782436586.151594, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555651989686503
1782436586.189930, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555652028021971
1782436586.190639, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 79518232530987466305097447804995532664, 1782436586.097430, 1, 37, 4555652028766852
1782436586.191412, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 10126599005143252779026112899314327676, 1782436586.191346, 1, 38, 4555652029488165
1782436586.191672, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555652029741205
1782436586.221448, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555652059534331
1782436586.221651, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555652059739675
1782436586.261229, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555652099300056
1782436586.261742, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 10126599005143252779026112899314327676, 1782436586.191346, 1, 38, 4555652099854425
1782436586.262483, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 202590225952737000739335087050410562262, 1782436586.262417, 1, 39, 4555652100561577
1782436586.262757, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555652100828746
1782436586.287358, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555652125442044
1782436586.287531, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555652125620412
1782436586.326539, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555652164608153
