1782436671.452784, EfficientNetv2 S Imagenette training, pipeline, prepare, start, 4555737290978290
1782436673.763955, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555739602037453
1782436673.812743, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555739650830891
1782436673.812896, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 174092214907026186245313370204123377532, 1782436673.710965, 1, 13, 4555739650965787
1782436673.814471, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 169683428521487961388773473569886382577, 1782436673.814307, 1, 14, 4555739652548556
1782436673.815548, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555739653622269
1782436673.872509, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555739710594897
1782436673.873061, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555739711143553
1782436673.977474, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555739815556738
1782436673.977673, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 169683428521487961388773473569886382577, 1782436673.814307, 1, 14, 4555739815744946
1782436673.979497, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 103793871761124402702268594970229685218, 1782436673.979255, 1, 15, 4555739817588996
1782436673.981216, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555739819288885
1782436674.022737, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555739860816703
1782436674.023298, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555739861381791
1782436674.070886, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555739908967773
1782436674.071608, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 103793871761124402702268594970229685218, 1782436673.979255, 1, 15, 4555739909677165
1782436674.072701, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 315478479252714850177315149160646730100, 1782436674.072500, 1, 16, 4555739910800510
1782436674.075674, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555739913761168
1782436674.128313, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555739966395297
1782436674.128850, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555739966933873
1782436674.219489, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555740057563578
1782436674.219892, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 315478479252714850177315149160646730100, 1782436674.072500, 1, 16, 4555740057969786
1782436674.221355, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 68975070015747853311794795252464979321, 1782436674.221071, 1, 17, 4555740059440523
1782436674.222916, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555740060993564
1782436674.264349, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555740102423318
1782436674.264782, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555740102851174
1782436674.304816, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555740142886511
1782436674.305494, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 68975070015747853311794795252464979321, 1782436674.221071, 1, 17, 4555740143577151
1782436674.307139, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 69822077574459361274019904984656123917, 1782436674.306933, 1, 18, 4555740145223265
1782436674.308813, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555740146881905
1782436674.336145, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555740174215795
1782436674.336508, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555740174575795
1782436674.376216, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555740214288492
1782436674.377626, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 69822077574459361274019904984656123917, 1782436674.306933, 1, 18, 4555740215704956
1782436674.378793, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 191390457161978394151128491652605422977, 1782436674.378577, 1, 19, 4555740216885773
1782436674.380402, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555740218469278
1782436674.444059, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555740282148838
1782436674.444303, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555740282376758
1782436674.532203, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555740370280429
1782436674.533149, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 191390457161978394151128491652605422977, 1782436674.378577, 1, 19, 4555740371226014
1782436674.534220, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 178039601158723088721931241609412346947, 1782436674.534054, 1, 20, 4555740372300670
1782436674.535901, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555740373981663
1782436674.584690, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555740422777630
1782436674.585272, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555740423354158
1782436674.631683, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555740469759595
1782436674.632497, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 178039601158723088721931241609412346947, 1782436674.534054, 1, 20, 4555740470574860
1782436674.633927, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 277608861357557940846311490214265347283, 1782436674.633532, 1, 21, 4555740472016989
1782436674.635307, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555740473387790
1782436674.681178, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555740519261818
1782436674.681690, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555740519767659
1782436674.797108, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555740635190483
1782436674.797837, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 277608861357557940846311490214265347283, 1782436674.633532, 1, 21, 4555740635910643
1782436674.798953, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 337728356317757996697148235258921028647, 1782436674.798683, 1, 22, 4555740637031876
1782436674.800279, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555740638359765
1782436674.829583, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555740667659559
1782436674.830237, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555740668316919
1782436674.877217, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555740715295509
1782436674.877935, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 337728356317757996697148235258921028647, 1782436674.798683, 1, 22, 4555740716021605
1782436674.879237, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 266188817029703910022069485439998404831, 1782436674.879074, 1, 23, 4555740717312598
1782436674.880467, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555740718536823
1782436674.908889, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555740746962169
1782436674.909471, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555740747548105
1782436674.955814, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555740793884726
1782436674.956247, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 266188817029703910022069485439998404831, 1782436674.879074, 1, 23, 4555740794329670
1782436674.957560, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 65948816335732414012925773132395670409, 1782436674.957376, 1, 24, 4555740795638135
1782436674.959036, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555740797114456
1782436675.060452, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555740898541063
1782436675.061209, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555740899285240
1782436675.100932, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555740939013777
1782436675.101361, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 65948816335732414012925773132395670409, 1782436674.957376, 1, 24, 4555740939443697
1782436675.102660, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 1771511784376276739538962766642234517, 1782436675.102457, 1, 25, 4555740940743490
1782436675.104302, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555740942381507
1782436675.152443, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555740990525985
1782436675.152884, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555740990950913
1782436675.191892, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555741029958313
1782436675.192905, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 1771511784376276739538962766642234517, 1782436675.102457, 1, 25, 4555741030990234
1782436675.194251, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 190917253817127396306999108836301261287, 1782436675.194058, 1, 26, 4555741032331307
1782436675.195832, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555741033912300
1782436675.241067, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555741079152360
1782436675.241523, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555741079590008
1782436675.281838, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555741119910370
1782436675.283139, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 190917253817127396306999108836301261287, 1782436675.194058, 1, 26, 4555741121216274
1782436675.285310, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 233896341379165592205802442572592997556, 1782436675.284997, 1, 27, 4555741123384420
1782436675.290225, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555741128293047
1782436675.347215, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555741185292202
1782436675.347859, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555741185935275
1782436675.388196, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555741226273300
1782436675.389315, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 233896341379165592205802442572592997556, 1782436675.284997, 1, 27, 4555741227393173
1782436675.391163, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 322827387836797825247867234058497325372, 1782436675.390739, 1, 28, 4555741229259510
1782436675.392679, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555741230752727
1782436675.418306, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555741256384167
1782436675.419047, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555741257127399
1782436675.460792, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555741298889889
1782436675.461834, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 322827387836797825247867234058497325372, 1782436675.390739, 1, 28, 4555741299916002
1782436675.463929, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 309619544422761581058446108815229554422, 1782436675.463496, 1, 29, 4555741302036131
1782436675.465437, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555741303515396
1782436675.492901, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555741330980981
1782436675.493622, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555741331703382
1782436675.540071, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555741378148611
1782436675.541578, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 309619544422761581058446108815229554422, 1782436675.463496, 1, 29, 4555741379653012
1782436675.544419, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 97617375869519524862901155227717132907, 1782436675.543771, 1, 30, 4555741382505125
1782436675.548704, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555741386777384
1782436675.678851, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555741516930393
1782436675.679674, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555741517762362
1782436675.726937, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555741565022743
1782436675.727789, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 97617375869519524862901155227717132907, 1782436675.543771, 1, 30, 4555741565867384
1782436675.729103, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 281987262267344513279879599489414846125, 1782436675.728822, 1, 31, 4555741567184073
1782436675.730452, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555741568524553
1782436675.760355, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555741598436908
1782436675.760878, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555741598953228
1782436675.807484, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555741645557034
1782436675.808276, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 281987262267344513279879599489414846125, 1782436675.728822, 1, 31, 4555741646350666
1782436675.809259, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 159198944624222981734469169104460473543, 1782436675.809090, 1, 32, 4555741647340555
1782436675.810842, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555741648914316
1782436675.907542, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555741745626904
1782436675.908140, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555741746219192
1782436675.955341, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555741793416918
1782436675.956172, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 159198944624222981734469169104460473543, 1782436675.809090, 1, 32, 4555741794246806
1782436675.957303, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 146316489647431661371126412538158572508, 1782436675.957043, 1, 33, 4555741795382503
1782436675.958726, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555741796798184
1782436676.004173, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555741842253732
1782436676.004375, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555741842450212
1782436676.051628, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555741889702290
1782436676.052146, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 146316489647431661371126412538158572508, 1782436675.957043, 1, 33, 4555741890227154
1782436676.053526, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 153223327550993805622590423141576439976, 1782436676.053265, 1, 34, 4555741891605683
1782436676.055012, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555741893085476
1782436676.128371, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555741966446818
1782436676.129977, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555741968061699
1782436676.196020, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555742034099708
1782436676.196660, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 153223327550993805622590423141576439976, 1782436676.053265, 1, 34, 4555742034741164
1782436676.197983, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 17405310781465291526123161357791314870, 1782436676.197708, 1, 35, 4555742036063261
1782436676.199419, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555742037492974
1782436676.225210, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555742063289198
1782436676.226050, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555742064137758
1782436676.273365, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 17405310781465291526123161357791314870, 1782436676.197708, 1, 35, 4555742111444876
1782436676.274044, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555742112125484
1782436676.274683, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 18591156381568856383044341385529740865, 1782436676.274361, 1, 36, 4555742112761517
1782436676.276501, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555742114573694
1782436676.304738, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555742142814303
1782436676.305452, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555742143532976
1782436676.349685, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555742187754523
1782436676.350061, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 18591156381568856383044341385529740865, 1782436676.274361, 1, 36, 4555742188139692
1782436676.351424, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 97753363901021857313209205074103677675, 1782436676.351247, 1, 37, 4555742189508716
1782436676.353230, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555742191302350
1782436676.451506, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555742289593355
1782436676.451711, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555742289788763
1782436676.492718, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555742330785605
1782436676.493566, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 97753363901021857313209205074103677675, 1782436676.351247, 1, 37, 4555742331643637
1782436676.495022, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 337258924123077464745111461143831148985, 1782436676.494605, 1, 38, 4555742333109702
1782436676.496725, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555742334802871
1782436676.547076, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555742385157862
1782436676.547156, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555742385222822
1782436676.587086, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555742425152239
1782436676.587791, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 337258924123077464745111461143831148985, 1782436676.494605, 1, 38, 4555742425875744
1782436676.589136, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 13916297055646180336959056190374933908, 1782436676.588698, 1, 39, 4555742427225441
1782436676.590625, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4555742428697633
1782436676.634292, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4555742472367213
1782436676.635031, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4555742473113181
1782436676.724253, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4555742562323973
