1782437154.350107, EfficientNetv2 S Imagenette training, pipeline, prepare, start, 4556220188297320
1782437155.559126, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556221397206116
1782437155.559346, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556221397443572
1782437155.604377, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556221442460847
1782437155.604734, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 248047540620185760683592982270731253944, 1782437155.531791, 1, 6, 4556221442823135
1782437155.605489, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 278716840101094129452859225499228705891, 1782437155.605346, 1, 7, 4556221443565599
1782437155.605927, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556221444016207
1782437155.628839, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556221466908725
1782437155.628985, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556221467070485
1782437155.667207, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556221505293662
1782437155.667840, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 278716840101094129452859225499228705891, 1782437155.605346, 1, 7, 4556221505935454
1782437155.668378, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 202859718721437157361472802292743366934, 1782437155.668308, 1, 8, 4556221506455711
1782437155.668614, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556221506694191
1782437155.708222, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556221546308968
1782437155.708327, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556221546398392
1782437155.747289, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556221585375250
1782437155.747686, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 202859718721437157361472802292743366934, 1782437155.668308, 1, 8, 4556221585778786
1782437155.748181, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 64642006790898352390981489604722232911, 1782437155.748116, 1, 9, 4556221586258146
1782437155.748490, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556221586565986
1782437155.794837, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556221632930462
1782437155.794966, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556221633036478
1782437155.834298, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556221672382808
1782437155.834710, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 64642006790898352390981489604722232911, 1782437155.748116, 1, 9, 4556221672804088
1782437155.835212, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 269381229152948286567854648820486148824, 1782437155.835144, 1, 10, 4556221673288728
1782437155.835517, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556221673591960
1782437155.879639, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556221717733267
1782437155.879758, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556221717827411
1782437155.919379, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556221757463293
1782437155.919484, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 269381229152948286567854648820486148824, 1782437155.835144, 1, 10, 4556221757565885
1782437155.920120, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 334388250599269753398960481504724643497, 1782437155.919939, 1, 11, 4556221758203597
1782437155.920483, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556221758565853
1782437155.980674, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556221818766796
1782437155.980794, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556221818867004
1782437156.021070, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556221859154326
1782437156.021153, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 334388250599269753398960481504724643497, 1782437155.919939, 1, 11, 4556221859229702
1782437156.021587, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 172741453901478130414977211297265281704, 1782437156.021512, 1, 12, 4556221859666566
1782437156.021889, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556221859964278
1782437156.053226, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556221891304510
1782437156.053373, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556221891451534
1782437156.092864, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556221930953448
1782437156.093218, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 172741453901478130414977211297265281704, 1782437156.021512, 1, 12, 4556221931300280
1782437156.093680, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 310253969270120215737842183912608117206, 1782437156.093605, 1, 13, 4556221931763368
1782437156.094053, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556221932142408
1782437156.118963, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556221957039198
1782437156.119136, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556221957227150
1782437156.158722, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556221996796152
1782437156.159123, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 310253969270120215737842183912608117206, 1782437156.093605, 1, 13, 4556221997208264
1782437156.159754, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 203900726568283663840891120467846097285, 1782437156.159523, 1, 14, 4556221997853289
1782437156.160310, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556221998407273
1782437156.188849, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556222026924368
1782437156.189023, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556222027107344
1782437156.227615, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556222065685609
1782437156.228224, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 203900726568283663840891120467846097285, 1782437156.159523, 1, 14, 4556222066314490
1782437156.229099, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 223541525210511896814159905286112954222, 1782437156.228623, 1, 15, 4556222067194442
1782437156.229605, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556222067685258
1782437156.253752, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556222091827024
1782437156.253934, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556222092025344
1782437156.292981, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556222131054505
1782437156.293423, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 223541525210511896814159905286112954222, 1782437156.228623, 1, 15, 4556222131501930
1782437156.294264, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 175832770027062592992732216109744805154, 1782437156.293857, 1, 16, 4556222132345194
1782437156.294608, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556222132694538
1782437156.322202, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556222160283489
1782437156.322409, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556222160508049
1782437156.362221, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556222200305403
1782437156.362803, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 175832770027062592992732216109744805154, 1782437156.293857, 1, 16, 4556222200896619
1782437156.363436, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 68058059481784972760793700939008103011, 1782437156.363308, 1, 17, 4556222201513083
1782437156.363762, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556222201844347
1782437156.399367, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556222237444420
1782437156.399574, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556222237668436
1782437156.438228, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556222276314478
1782437156.438335, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 68058059481784972760793700939008103011, 1782437156.363308, 1, 17, 4556222276416590
1782437156.439105, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 40433118975076554975673864093016967325, 1782437156.438964, 1, 18, 4556222277187230
1782437156.439451, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556222277529950
1782437156.490616, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556222328694922
1782437156.490733, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556222328805786
1782437156.528252, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556222366337428
1782437156.528468, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 40433118975076554975673864093016967325, 1782437156.438964, 1, 18, 4556222366559476
1782437156.529215, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 197087323268684784851711932098241346239, 1782437156.529058, 1, 19, 4556222367292964
1782437156.529499, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556222367569380
1782437156.553951, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556222392035738
1782437156.554058, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556222392132202
1782437156.593283, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556222431368468
1782437156.593397, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 197087323268684784851711932098241346239, 1782437156.529058, 1, 19, 4556222431492084
1782437156.594275, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 138885182056465993730913484114586125213, 1782437156.594203, 1, 20, 4556222432362196
1782437156.594607, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556222432677140
1782437156.618854, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556222456937722
1782437156.618957, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556222457030378
1782437156.658971, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556222497055829
1782437156.659549, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 138885182056465993730913484114586125213, 1782437156.594203, 1, 20, 4556222497642901
1782437156.661012, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 133515117990381211391976799589782899306, 1782437156.660161, 1, 21, 4556222499139269
1782437156.661620, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556222499690677
1782437156.683184, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556222521268010
1782437156.683285, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556222521358458
1782437156.723352, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556222561438484
1782437156.724065, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 133515117990381211391976799589782899306, 1782437156.660161, 1, 21, 4556222562183956
1782437156.725085, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 266400784178887716959621813462514717383, 1782437156.724691, 1, 22, 4556222563161924
1782437156.725370, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556222563439445
1782437156.750641, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556222588724683
1782437156.750751, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556222588827771
1782437156.788862, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556222626946916
1782437156.788968, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 266400784178887716959621813462514717383, 1782437156.724691, 1, 22, 4556222627049652
1782437156.789690, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 291203663451231371491668488029582266485, 1782437156.789510, 1, 23, 4556222627773028
1782437156.789992, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556222628067556
1782437156.827744, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556222665830430
1782437156.827851, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556222665923022
1782437156.866896, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556222704976872
1782437156.867299, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 291203663451231371491668488029582266485, 1782437156.789510, 1, 23, 4556222705391928
1782437156.867876, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 272007070414113909433002288103276558585, 1782437156.867723, 1, 24, 4556222705958504
1782437156.868230, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556222706303752
1782437156.892431, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556222730516606
1782437156.892544, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556222730619294
1782437156.932372, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556222770457240
1782437156.932982, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 272007070414113909433002288103276558585, 1782437156.867723, 1, 24, 4556222771075944
1782437156.934709, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 93343267262678405584268848993622337223, 1782437156.933604, 1, 25, 4556222772830152
1782437156.935321, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556222773391385
1782437156.961262, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556222799349695
1782437156.961420, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556222799495999
1782437157.000550, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556222838628937
1782437157.001160, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 93343267262678405584268848993622337223, 1782437156.933604, 1, 25, 4556222839254729
1782437157.001662, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 245347257382539405744680032318569490289, 1782437157.001595, 1, 26, 4556222839740121
1782437157.001966, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556222840036393
1782437157.028756, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556222866841967
1782437157.028865, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556222866939167
1782437157.068186, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556222906270682
1782437157.068586, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 245347257382539405744680032318569490289, 1782437157.001595, 1, 26, 4556222906665530
1782437157.069361, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 306379180414665145492157348701401409536, 1782437157.069152, 1, 27, 4556222907443418
1782437157.069673, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556222907745354
1782437157.098030, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556222936117761
1782437157.098372, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556222936447857
1782437157.138348, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556222976434842
1782437157.138747, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 306379180414665145492157348701401409536, 1782437157.069152, 1, 27, 4556222976839962
1782437157.139825, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 13066864007223561140066599461003319066, 1782437157.139322, 1, 28, 4556222977928987
1782437157.140440, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556222978512859
1782437157.165267, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556223003353873
1782437157.165379, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556223003453393
1782437157.204262, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556223042345979
1782437157.204770, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 13066864007223561140066599461003319066, 1782437157.139322, 1, 28, 4556223042886923
1782437157.205555, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 45658266255247990329713612131206516465, 1782437157.205468, 1, 29, 4556223043636443
1782437157.205868, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556223043941131
1782437157.228694, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556223066782753
1782437157.228809, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556223066882721
1782437157.267024, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556223105109786
1782437157.267391, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 45658266255247990329713612131206516465, 1782437157.205468, 1, 29, 4556223105473242
1782437157.267880, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 322419340508969106867949103059795081534, 1782437157.267807, 1, 30, 4556223105961818
1782437157.268204, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556223106280043
1782437157.295362, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556223133447121
1782437157.295468, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556223133541473
1782437157.334924, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556223173018971
1782437157.335054, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 322419340508969106867949103059795081534, 1782437157.267807, 1, 30, 4556223173134811
1782437157.335782, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 185502680217287488431492786813796621667, 1782437157.335704, 1, 31, 4556223173871915
1782437157.336121, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556223174192219
1782437157.358231, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556223196307553
1782437157.358403, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556223196482625
1782437157.398146, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556223236225338
1782437157.398801, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 185502680217287488431492786813796621667, 1782437157.335704, 1, 31, 4556223236898411
1782437157.399346, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 152062530484271635564188514196964769267, 1782437157.399270, 1, 32, 4556223237423867
1782437157.399577, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556223237655611
1782437157.426726, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556223264811586
1782437157.426837, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556223264913362
1782437157.466711, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556223304791739
1782437157.467104, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 152062530484271635564188514196964769267, 1782437157.399270, 1, 32, 4556223305195916
1782437157.467922, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 338617139781076736853649453753513177547, 1782437157.467735, 1, 33, 4556223306015868
1782437157.468262, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556223306335180
1782437157.492186, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556223330271650
1782437157.492294, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556223330366290
1782437157.531540, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556223369621660
1782437157.531958, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 338617139781076736853649453753513177547, 1782437157.467735, 1, 33, 4556223370049004
1782437157.532473, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 149487308140141316744181104028454266092, 1782437157.532388, 1, 34, 4556223370557036
1782437157.532818, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556223370891084
1782437157.559978, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556223398064978
1782437157.560089, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556223398165698
1782437157.599256, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556223437341260
1782437157.599620, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 149487308140141316744181104028454266092, 1782437157.532388, 1, 34, 4556223437702364
1782437157.600700, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 160151785318920090582733741652204367920, 1782437157.600175, 1, 35, 4556223438817645
1782437157.601331, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556223439402925
1782437157.632168, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556223470252788
1782437157.632283, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556223470360788
1782437157.672482, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556223510566494
1782437157.672875, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 160151785318920090582733741652204367920, 1782437157.600175, 1, 35, 4556223510967566
1782437157.673919, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 264507222148946433905207511459786538324, 1782437157.673450, 1, 36, 4556223512041679
1782437157.674479, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556223512548831
1782437157.702180, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556223540265221
1782437157.702293, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556223540368789
1782437157.741786, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556223579872415
1782437157.742158, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 264507222148946433905207511459786538324, 1782437157.673450, 1, 36, 4556223580237952
1782437157.743053, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 175157115149017205287154498503126906582, 1782437157.742615, 1, 37, 4556223581148944
1782437157.743420, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556223581492032
1782437157.769428, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556223607509990
1782437157.769527, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556223607600774
1782437157.808591, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556223646696576
1782437157.809193, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 175157115149017205287154498503126906582, 1782437157.742615, 1, 37, 4556223647289248
1782437157.809700, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 213900147467958989536485663042643406862, 1782437157.809634, 1, 38, 4556223647777712
1782437157.809992, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556223648061648
1782437157.840594, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556223678677496
1782437157.840742, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556223678816040
1782437157.880354, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556223718439266
1782437157.880754, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 213900147467958989536485663042643406862, 1782437157.809634, 1, 38, 4556223718848050
1782437157.881810, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 131377413642379853043223410300241565556, 1782437157.881392, 1, 39, 4556223719888482
1782437157.882148, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 4556223720218258
1782437157.908496, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 4556223746582985
1782437157.908605, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 4556223746678025
1782437157.946504, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 4556223784590018
