1784005658.343029, EfficientNetv2 S Imagenette training, pipeline, prepare, start, 97527719927000
1784005659.787438, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97529163939416
1784005659.876859, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97529253352041
1784005659.876918, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 126486017708569121714323364413506674688, 1784005659.747664, 1, 6, 97529253403333
1784005659.877094, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 129754397084014945322086457754350752213, 1784005659.877069, 1, 7, 97529253577041
1784005659.877176, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97529253659166
1784005659.914286, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97529290768333
1784005659.914338, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97529290813500
1784005660.003777, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97529380245458
1784005660.003839, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 129754397084014945322086457754350752213, 1784005659.877069, 1, 7, 97529380298291
1784005660.004030, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 315041990116632877629818265201467140315, 1784005660.004002, 1, 8, 97529380486458
1784005660.004106, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97529380575500
1784005660.043675, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97529420129666
1784005660.043725, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97529420173875
1784005660.132938, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97529509380541
1784005660.132998, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 315041990116632877629818265201467140315, 1784005660.004002, 1, 8, 97529509431250
1784005660.133217, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 41272797466800735386892676571603938470, 1784005660.133189, 1, 9, 97529509648500
1784005660.133297, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97529509727333
1784005660.163329, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97529539759416
1784005660.163376, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97529539801750
1784005660.252314, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97529628736041
1784005660.252383, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 41272797466800735386892676571603938470, 1784005660.133189, 1, 9, 97529628793416
1784005660.252558, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 277614549766135873076492634485173156964, 1784005660.252532, 1, 10, 97529628965583
1784005660.252628, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97529629035250
1784005660.284681, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97529661090041
1784005660.284735, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97529661136833
1784005660.373760, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97529750154458
1784005660.373817, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 277614549766135873076492634485173156964, 1784005660.252532, 1, 10, 97529750203250
1784005660.373995, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 284272524181604832956917453281804738025, 1784005660.373970, 1, 11, 97529750379750
1784005660.374063, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97529750444750
1784005660.410623, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97529787006416
1784005660.410674, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97529787052583
1784005660.499714, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97529876084500
1784005660.499772, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 284272524181604832956917453281804738025, 1784005660.373970, 1, 11, 97529876133875
1784005660.499954, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 330166858357025782785771963520897111497, 1784005660.499930, 1, 12, 97529876313833
1784005660.500047, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97529876409750
1784005660.535071, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97529911429625
1784005660.535119, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97529911471791
1784005660.625111, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97530001456958
1784005660.625169, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 330166858357025782785771963520897111497, 1784005660.499930, 1, 12, 97530001506583
1784005660.625381, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 131798995558766561586072596003582066086, 1784005660.625352, 1, 13, 97530001716708
1784005660.625452, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97530001786875
1784005660.661215, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97530037549375
1784005660.661265, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97530037593625
1784005660.750926, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97530127246958
1784005660.750980, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 131798995558766561586072596003582066086, 1784005660.625352, 1, 13, 97530127292666
1784005660.751154, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 339429931688532053765209881081674911383, 1784005660.751129, 1, 14, 97530127465291
1784005660.751225, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97530127534791
1784005660.788822, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97530165131250
1784005660.788873, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97530165176291
1784005660.878156, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97530254453000
1784005660.878217, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 339429931688532053765209881081674911383, 1784005660.751129, 1, 14, 97530254505333
1784005660.878384, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 140182580966440067159964717625231477926, 1784005660.878361, 1, 15, 97530254669958
1784005660.878452, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97530254735958
1784005660.913115, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97530289400166
1784005660.913164, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97530289444083
1784005661.002920, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97530379192125
1784005661.002977, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 140182580966440067159964717625231477926, 1784005660.878361, 1, 15, 97530379241666
1784005661.003159, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 317431691845005170573106825635938465983, 1784005661.003134, 1, 16, 97530379420333
1784005661.003240, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97530379502166
1784005661.032711, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97530408972958
1784005661.032757, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97530409013125
1784005661.122333, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97530498582000
1784005661.122389, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 317431691845005170573106825635938465983, 1784005661.003134, 1, 16, 97530498629833
1784005661.122594, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 316393445675728584598445508247832638454, 1784005661.122568, 1, 17, 97530498833916
1784005661.122668, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97530498906500
1784005661.157208, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97530533446666
1784005661.157267, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97530533499958
1784005661.246831, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97530623058000
1784005661.246890, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 316393445675728584598445508247832638454, 1784005661.122568, 1, 17, 97530623108541
1784005661.247086, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 115200931362899191936393968051907207979, 1784005661.247059, 1, 18, 97530623301750
1784005661.247159, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97530623374666
1784005661.281995, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97530658214625
1784005661.282054, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97530658264458
1784005661.372260, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97530748462833
1784005661.372317, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 115200931362899191936393968051907207979, 1784005661.247059, 1, 18, 97530748512541
1784005661.372502, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 181613465412785856990684317616132569502, 1784005661.372477, 1, 19, 97530748695375
1784005661.372579, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97530748772833
1784005661.414369, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97530790561083
1784005661.414418, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97530790604041
1784005661.503752, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97530879931916
1784005661.503811, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 181613465412785856990684317616132569502, 1784005661.372477, 1, 19, 97530879981291
1784005661.504003, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 12956475545539043845448684062731227157, 1784005661.503977, 1, 20, 97530880172875
1784005661.504072, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97530880239291
1784005661.540886, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97530917055958
1784005661.540936, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97530917098625
1784005661.630220, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97531006376083
1784005661.630276, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 12956475545539043845448684062731227157, 1784005661.503977, 1, 20, 97531006423708
1784005661.630457, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 85936583414550571516971573480059089043, 1784005661.630431, 1, 21, 97531006603750
1784005661.630529, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97531006684166
1784005661.664366, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97531040513458
1784005661.664415, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97531040555166
1784005661.753665, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97531129797916
1784005661.753728, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 85936583414550571516971573480059089043, 1784005661.630431, 1, 21, 97531129853541
1784005661.753915, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 228693591737828819010695736469340029276, 1784005661.753890, 1, 22, 97531130038416
1784005661.753990, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97531130114041
1784005661.792171, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97531168293041
1784005661.792222, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97531168338916
1784005661.881683, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97531257794125
1784005661.881741, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 228693591737828819010695736469340029276, 1784005661.753890, 1, 22, 97531257843125
1784005661.881928, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 245112298242806750921991378270069738128, 1784005661.881902, 1, 23, 97531258028250
1784005661.882005, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97531258105458
1784005661.925740, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97531301839125
1784005661.925792, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97531301884833
1784005662.015143, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97531391229791
1784005662.015200, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 245112298242806750921991378270069738128, 1784005661.881902, 1, 23, 97531391278666
1784005662.015389, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 261172337244810537771088123531810626152, 1784005662.015363, 1, 24, 97531391465250
1784005662.015474, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97531391549958
1784005662.057037, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97531433111125
1784005662.057086, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97531433154583
1784005662.146455, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97531522516625
1784005662.146510, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 261172337244810537771088123531810626152, 1784005662.015363, 1, 24, 97531522565375
1784005662.146681, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 71646532945462389100776012313298401988, 1784005662.146656, 1, 25, 97531522732958
1784005662.146747, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97531522798208
1784005662.181997, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97531558048541
1784005662.182042, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97531558088833
1784005662.271326, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97531647367083
1784005662.271383, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 71646532945462389100776012313298401988, 1784005662.146656, 1, 25, 97531647416000
1784005662.271586, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 177084979057797821624894493671485520651, 1784005662.271561, 1, 26, 97531647617458
1784005662.271662, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97531647693333
1784005662.305997, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97531682027708
1784005662.306043, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97531682068041
1784005662.395641, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97531771660125
1784005662.395698, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 177084979057797821624894493671485520651, 1784005662.271561, 1, 26, 97531771709333
1784005662.395890, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 332200464663593014052028769736509350878, 1784005662.395863, 1, 27, 97531771899750
1784005662.395963, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97531771972125
1784005662.430330, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97531806339750
1784005662.430380, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97531806384750
1784005662.519557, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97531895558708
1784005662.519620, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 332200464663593014052028769736509350878, 1784005662.395863, 1, 27, 97531895611000
1784005662.519807, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 48789549958742621900066946317378262797, 1784005662.519782, 1, 28, 97531895800458
1784005662.519903, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97531895891458
1784005662.559577, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97531935564416
1784005662.559624, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97531935605750
1784005662.649056, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97532025033125
1784005662.649113, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 48789549958742621900066946317378262797, 1784005662.519782, 1, 28, 97532025081791
1784005662.649298, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 110184820608510583380828569587263451604, 1784005662.649273, 1, 29, 97532025264291
1784005662.649375, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97532025340916
1784005662.687857, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97532063820583
1784005662.687902, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97532063861250
1784005662.777189, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97532153145750
1784005662.777250, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 110184820608510583380828569587263451604, 1784005662.649273, 1, 29, 97532153196583
1784005662.777432, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 147186186630944961968461669544667927355, 1784005662.777405, 1, 30, 97532153376416
1784005662.777508, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97532153451958
1784005662.815100, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97532191044666
1784005662.815153, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97532191091333
1784005662.904108, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97532280041500
1784005662.904167, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 147186186630944961968461669544667927355, 1784005662.777405, 1, 30, 97532280091541
1784005662.904365, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 162587820271442374508384489433744495800, 1784005662.904340, 1, 31, 97532280287125
1784005662.904445, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97532280367250
1784005662.958015, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97532333937333
1784005662.958087, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97532334006500
1784005663.054406, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97532430314458
1784005663.054466, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 162587820271442374508384489433744495800, 1784005662.904340, 1, 31, 97532430364750
1784005663.054669, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 339183009406617613809127331132084704831, 1784005663.054635, 1, 32, 97532430564500
1784005663.054756, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97532430652875
1784005663.092356, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97532468255250
1784005663.092412, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97532468302291
1784005663.182038, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97532557930375
1784005663.182101, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 339183009406617613809127331132084704831, 1784005663.054635, 1, 32, 97532557978166
1784005663.182268, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 303905044755136736365744421596270192934, 1784005663.182242, 1, 33, 97532558142291
1784005663.182355, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97532558230000
1784005663.221410, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97532597284583
1784005663.221461, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97532597329875
1784005663.311888, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97532687752916
1784005663.311946, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 303905044755136736365744421596270192934, 1784005663.182242, 1, 33, 97532687802416
1784005663.312137, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 234528625066608137916489231072585164631, 1784005663.312110, 1, 34, 97532687991083
1784005663.312213, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97532688066750
1784005663.349580, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97532725433791
1784005663.349626, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97532725475250
1784005663.439642, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97532815486333
1784005663.439699, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 234528625066608137916489231072585164631, 1784005663.312110, 1, 34, 97532815535000
1784005663.439869, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 284396759195014845578078127889274564826, 1784005663.439844, 1, 35, 97532815702583
1784005663.439936, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97532815768583
1784005663.478732, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97532854567875
1784005663.478787, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97532854614666
1784005663.568616, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97532944440083
1784005663.568674, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 284396759195014845578078127889274564826, 1784005663.439844, 1, 35, 97532944489333
1784005663.568864, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 44202947700285124228179239722609583096, 1784005663.568838, 1, 36, 97532944676333
1784005663.568940, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97532944752750
1784005663.607158, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97532982968791
1784005663.607202, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97532983009000
1784005663.697319, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97533073120583
1784005663.697373, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 44202947700285124228179239722609583096, 1784005663.568838, 1, 36, 97533073166333
1784005663.697533, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 223477447285073791215174703065624284440, 1784005663.697509, 1, 37, 97533073324291
1784005663.697615, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97533073405250
1784005663.737153, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97533112945333
1784005663.737203, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97533112989333
1784005663.826744, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97533202525000
1784005663.826801, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 223477447285073791215174703065624284440, 1784005663.697509, 1, 37, 97533202573416
1784005663.826982, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 231511723806048180597323625860361002576, 1784005663.826956, 1, 38, 97533202752541
1784005663.827058, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97533202828916
1784005663.860787, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97533236559958
1784005663.860839, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97533236604416
1784005663.950261, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97533326021333
1784005663.950322, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 231511723806048180597323625860361002576, 1784005663.826956, 1, 38, 97533326075041
1784005663.950519, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 127734301655181518438179810590779746151, 1784005663.950494, 1, 39, 97533326269833
1784005663.950598, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97533326348625
1784005663.989203, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97533364954916
1784005663.989251, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97533364995833
1784005664.078512, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97533454251833
1784005664.078567, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 127734301655181518438179810590779746151, 1784005663.950494, 1, 39, 97533454299125
1784005664.078746, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 294129084275560535815208504603591886115, 1784005664.078721, 1, 40, 97533454475875
1784005664.078820, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97533454550291
