1784004133.293139, EfficientNetv2 S Imagenette training, pipeline, prepare, start, 96002710470625
1784004134.905931, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 25678893182946310860025578941927836501, 1784004134.778544, 1, 7, 96004323171916
1784004134.906110, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 177431901248219195635501349641272307354, 1784004134.906087, 1, 8, 96004323349250
1784004134.906186, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96004323423666
1784004134.944732, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96004361976333
1784004134.944783, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96004362022125
1784004135.033863, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96004451114666
1784004135.033928, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 177431901248219195635501349641272307354, 1784004134.906087, 1, 8, 96004451168500
1784004135.034108, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 209666803116619386145815053324341540143, 1784004135.034083, 1, 9, 96004451346083
1784004135.034199, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96004451437041
1784004135.065287, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96004482530083
1784004135.065332, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96004482569916
1784004135.154349, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96004571597375
1784004135.154402, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 209666803116619386145815053324341540143, 1784004135.034083, 1, 9, 96004571641166
1784004135.154589, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 248962006160811004483188782983525353563, 1784004135.154564, 1, 10, 96004571827208
1784004135.154658, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96004571895291
1784004135.189765, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96004607006708
1784004135.189808, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96004607046208
1784004135.279177, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96004696423541
1784004135.279231, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 248962006160811004483188782983525353563, 1784004135.154564, 1, 10, 96004696470750
1784004135.279398, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 101200843222520293276008117709536154271, 1784004135.279374, 1, 11, 96004696635166
1784004135.279465, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96004696701541
1784004135.313090, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96004730335916
1784004135.313139, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96004730376958
1784004135.402107, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96004819354416
1784004135.402163, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 101200843222520293276008117709536154271, 1784004135.279374, 1, 11, 96004819402833
1784004135.402355, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 166405036291623947560315261538148792658, 1784004135.402328, 1, 12, 96004819593041
1784004135.402434, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96004819671083
1784004135.438207, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96004855449625
1784004135.438254, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96004855491541
1784004135.526949, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96004944199708
1784004135.527012, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 166405036291623947560315261538148792658, 1784004135.402328, 1, 12, 96004944250041
1784004135.527172, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 170250554295155590089001555274008329277, 1784004135.527148, 1, 13, 96004944408916
1784004135.527235, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96004944470708
1784004135.561139, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96004978389125
1784004135.561206, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96004978444125
1784004135.650288, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96005067536166
1784004135.650346, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 170250554295155590089001555274008329277, 1784004135.527148, 1, 13, 96005067584875
1784004135.650531, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 184965962715650509189300790098646306884, 1784004135.650505, 1, 14, 96005067767791
1784004135.650600, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96005067835958
1784004135.687006, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96005104248208
1784004135.687051, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96005104288083
1784004135.776101, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96005193347291
1784004135.776156, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 184965962715650509189300790098646306884, 1784004135.650505, 1, 14, 96005193394666
1784004135.776339, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 328500224835429963759182848831408841598, 1784004135.776315, 1, 15, 96005193575250
1784004135.776403, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96005193638041
1784004135.811854, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96005229099791
1784004135.811907, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96005229144125
1784004135.900603, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96005317850458
1784004135.900661, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 328500224835429963759182848831408841598, 1784004135.776315, 1, 15, 96005317898416
1784004135.900848, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 63356848971501539855140919184025511620, 1784004135.900822, 1, 16, 96005318083708
1784004135.900935, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96005318171000
1784004135.936242, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96005353483250
1784004135.936288, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96005353524416
1784004136.025792, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96005443038500
1784004136.025846, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 63356848971501539855140919184025511620, 1784004135.900822, 1, 16, 96005443083916
1784004136.026031, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 294895444885157623675701170317749820635, 1784004136.026006, 1, 17, 96005443267000
1784004136.026101, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96005443335250
1784004136.057958, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96005475198666
1784004136.058003, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96005475239666
1784004136.147697, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96005564943250
1784004136.147752, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 294895444885157623675701170317749820635, 1784004136.026006, 1, 17, 96005564988875
1784004136.147924, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 304735756994664640968544715193030436055, 1784004136.147900, 1, 18, 96005565159166
1784004136.147988, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96005565221875
1784004136.179422, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96005596663458
1784004136.179471, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96005596705666
1784004136.268900, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96005686146083
1784004136.268955, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 304735756994664640968544715193030436055, 1784004136.147900, 1, 18, 96005686191458
1784004136.269134, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 144076886242841215064335422330936773349, 1784004136.269114, 1, 19, 96005686369791
1784004136.269205, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96005686438458
1784004136.300479, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96005717719958
1784004136.300526, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96005717761375
1784004136.390158, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96005807403625
1784004136.390216, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 144076886242841215064335422330936773349, 1784004136.269114, 1, 19, 96005807452458
1784004136.390398, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 234259200254412487286264215868327276812, 1784004136.390375, 1, 20, 96005807632291
1784004136.390462, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96005807695833
1784004136.425425, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96005842665750
1784004136.425477, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96005842713250
1784004136.515018, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96005932263833
1784004136.515075, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 234259200254412487286264215868327276812, 1784004136.390375, 1, 20, 96005932312000
1784004136.515256, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 58584524696514997967152865563743470284, 1784004136.515234, 1, 21, 96005932491166
1784004136.515332, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96005932564916
1784004136.582684, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96005999925666
1784004136.582736, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96005999970291
1784004136.680484, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96006097727875
1784004136.680541, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 58584524696514997967152865563743470284, 1784004136.515234, 1, 21, 96006097777041
1784004136.680735, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 134865886469690019136095946799249786409, 1784004136.680709, 1, 22, 96006097969125
1784004136.680810, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96006098043541
1784004136.724491, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96006141731666
1784004136.724539, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96006141772583
1784004136.813784, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96006231027750
1784004136.813839, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 134865886469690019136095946799249786409, 1784004136.680709, 1, 22, 96006231075541
1784004136.814016, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 252287190541175873589400314576798421842, 1784004136.813991, 1, 23, 96006231249166
1784004136.814097, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96006231330958
1784004136.847270, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96006264510708
1784004136.847319, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96006264552458
1784004136.936443, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96006353685916
1784004136.936497, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 252287190541175873589400314576798421842, 1784004136.813991, 1, 23, 96006353733041
1784004136.936691, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 49969008280696999606445630342321732619, 1784004136.936665, 1, 24, 96006353923833
1784004136.936762, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96006353994875
1784004136.969633, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96006386872291
1784004136.969683, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96006386916000
1784004137.058933, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96006476175916
1784004137.058992, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 49969008280696999606445630342321732619, 1784004136.936665, 1, 24, 96006476227791
1784004137.059186, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 131037159004384531333979914754478587052, 1784004137.059161, 1, 25, 96006476418166
1784004137.059260, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96006476493250
1784004137.095798, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96006513037208
1784004137.095844, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96006513077541
1784004137.185092, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96006602334791
1784004137.185152, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 131037159004384531333979914754478587052, 1784004137.059161, 1, 25, 96006602387333
1784004137.185341, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 146151060894700585081018878286186580067, 1784004137.185312, 1, 26, 96006602572666
1784004137.185420, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96006602653125
1784004137.226008, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96006643246833
1784004137.226058, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96006643290416
1784004137.315381, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96006732621916
1784004137.315433, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 146151060894700585081018878286186580067, 1784004137.185312, 1, 26, 96006732666666
1784004137.315583, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 281471439522595807214483411398273030034, 1784004137.315563, 1, 27, 96006732815750
1784004137.315652, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96006732883333
1784004137.350724, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96006767961083
1784004137.350772, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96006768004458
1784004137.439701, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96006856946000
1784004137.439771, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 281471439522595807214483411398273030034, 1784004137.315563, 1, 27, 96006857005125
1784004137.439973, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 85768239487584942803786849947529864036, 1784004137.439947, 1, 28, 96006857205458
1784004137.440050, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96006857283666
1784004137.474880, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96006892118291
1784004137.474931, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96006892163291
1784004137.564243, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96006981484833
1784004137.564299, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 85768239487584942803786849947529864036, 1784004137.439947, 1, 28, 96006981532916
1784004137.564469, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 276698417033724426075998744536908923712, 1784004137.564445, 1, 29, 96006981700500
1784004137.564536, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96006981766208
1784004137.600185, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96007017421458
1784004137.600230, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96007017462083
1784004137.689804, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96007107046250
1784004137.689860, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 276698417033724426075998744536908923712, 1784004137.564445, 1, 29, 96007107094208
1784004137.690063, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 40117479510138972043141507785231064923, 1784004137.690037, 1, 30, 96007107294166
1784004137.690148, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96007107379916
1784004137.724888, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96007142125083
1784004137.724937, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96007142168291
1784004137.813658, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96007230899916
1784004137.813715, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 40117479510138972043141507785231064923, 1784004137.690037, 1, 30, 96007230948375
1784004137.813880, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 36211954844433734312935503953789170912, 1784004137.813856, 1, 31, 96007231111458
1784004137.813970, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96007231200916
1784004137.846546, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96007263785625
1784004137.846600, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96007263831125
1784004137.935718, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96007352961041
1784004137.935783, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 36211954844433734312935503953789170912, 1784004137.813856, 1, 31, 96007353015416
1784004137.935966, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 230213610733617827298344383709767635853, 1784004137.935941, 1, 32, 96007353197041
1784004137.936047, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96007353277666
1784004137.974140, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96007391375500
1784004137.974185, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96007391415458
1784004138.063334, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96007480573791
1784004138.063389, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 230213610733617827298344383709767635853, 1784004137.935941, 1, 32, 96007480620875
1784004138.063576, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 236829379056842676973830550337001508781, 1784004138.063550, 1, 33, 96007480806958
1784004138.063649, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96007480878583
1784004138.100490, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96007517727416
1784004138.100543, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96007517773375
1784004138.189898, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96007607138291
1784004138.189954, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 236829379056842676973830550337001508781, 1784004138.063550, 1, 33, 96007607186625
1784004138.190147, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 68945748114212813086875113809460937763, 1784004138.190125, 1, 34, 96007607378000
1784004138.190214, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96007607443083
1784004138.226162, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96007643397416
1784004138.226209, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96007643438625
1784004138.315486, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96007732725958
1784004138.315542, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 68945748114212813086875113809460937763, 1784004138.190125, 1, 34, 96007732774125
1784004138.315728, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 223386861129290092801343138504738037774, 1784004138.315702, 1, 35, 96007732958541
1784004138.315804, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96007733032791
1784004138.362295, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96007779531083
1784004138.362342, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96007779571583
1784004138.451399, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96007868640250
1784004138.451458, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 223386861129290092801343138504738037774, 1784004138.315702, 1, 35, 96007868689041
1784004138.451656, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 172061959358761257729905571679227861537, 1784004138.451631, 1, 36, 96007868886458
1784004138.451726, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96007868954333
1784004138.484332, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96007901567416
1784004138.484379, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96007901608916
1784004138.573508, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96007990747791
1784004138.573568, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 172061959358761257729905571679227861537, 1784004138.451631, 1, 36, 96007990798750
1784004138.573750, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 327848311244182181366867338806962580929, 1784004138.573724, 1, 37, 96007990979583
1784004138.573828, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96007991057791
1784004138.615322, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96008032557041
1784004138.615370, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96008032599291
1784004138.704551, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96008121790083
1784004138.704605, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 327848311244182181366867338806962580929, 1784004138.573724, 1, 37, 96008121835125
1784004138.704778, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 95445015747394648869421208890595661744, 1784004138.704754, 1, 38, 96008122006166
1784004138.704850, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96008122092041
1784004138.739559, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96008156793958
1784004138.739605, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96008156834083
1784004138.828690, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96008245928375
1784004138.828745, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 95445015747394648869421208890595661744, 1784004138.704754, 1, 38, 96008245974541
1784004138.828945, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 311353337388709564608209086595254795005, 1784004138.828915, 1, 39, 96008246174291
1784004138.829018, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96008246246166
1784004138.862218, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 96008279451791
1784004138.862266, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 96008279494125
1784004138.951706, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 96008368944250
1784004138.951762, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 311353337388709564608209086595254795005, 1784004138.828915, 1, 39, 96008368992166
1784004138.951947, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 286840190689634649781264459201093774011, 1784004138.951918, 1, 40, 96008369177291
1784004138.952037, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 96008369264458
