1784005155.183823, EfficientNetv2 S Imagenette training, pipeline, prepare, start, 97024597815708
1784005156.213543, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97025627452625
1784005156.213590, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97025627494958
1784005156.302775, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97025716687791
1784005156.302829, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 275012926053973455185469503444892737142, 1784005156.178196, 1, 3, 97025716734791
1784005156.303017, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 233422065415346561230447317019931126098, 1784005156.302991, 1, 4, 97025716921083
1784005156.303094, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97025716997291
1784005156.339964, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97025753874708
1784005156.340014, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97025753918000
1784005156.429131, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97025843048250
1784005156.429195, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 233422065415346561230447317019931126098, 1784005156.302991, 1, 4, 97025843102333
1784005156.429408, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 81105091871247732096964917006860427744, 1784005156.429381, 1, 5, 97025843310166
1784005156.429533, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97025843436333
1784005156.468533, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97025882443416
1784005156.468591, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97025882494666
1784005156.558155, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97025972070208
1784005156.558215, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 81105091871247732096964917006860427744, 1784005156.429381, 1, 5, 97025972120375
1784005156.558406, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 179794520988972250758844745630508349766, 1784005156.558381, 1, 6, 97025972308500
1784005156.558484, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97025972387708
1784005156.598491, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97026012401333
1784005156.598545, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97026012448791
1784005156.687914, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97026101825583
1784005156.687981, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 179794520988972250758844745630508349766, 1784005156.558381, 1, 6, 97026101886583
1784005156.688170, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 266294355744429763628585371548368322111, 1784005156.688144, 1, 7, 97026102072375
1784005156.688259, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97026102161500
1784005156.719634, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97026133543583
1784005156.719686, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97026133588916
1784005156.808994, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97026222906500
1784005156.809051, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 266294355744429763628585371548368322111, 1784005156.688144, 1, 7, 97026222956375
1784005156.809229, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 256060917293885362287292972401737532041, 1784005156.809204, 1, 8, 97026223130750
1784005156.809311, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97026223213416
1784005156.842132, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97026256044750
1784005156.842188, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97026256090791
1784005156.931328, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97026345240791
1784005156.931386, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 256060917293885362287292972401737532041, 1784005156.809204, 1, 8, 97026345290750
1784005156.931584, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 118988322338487578886080639557471151118, 1784005156.931557, 1, 9, 97026345486833
1784005156.931659, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97026345560625
1784005156.972162, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97026386071666
1784005156.972213, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97026386115458
1784005157.061383, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97026475295625
1784005157.061441, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 118988322338487578886080639557471151118, 1784005156.931557, 1, 9, 97026475345833
1784005157.061648, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 36654292873131866199203042867312910739, 1784005157.061621, 1, 10, 97026475550875
1784005157.061726, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97026475627583
1784005157.101184, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97026515092375
1784005157.101237, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97026515139291
1784005157.190362, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97026604274208
1784005157.190419, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 36654292873131866199203042867312910739, 1784005157.061621, 1, 10, 97026604322500
1784005157.190588, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 139412067977692792333954568907129237052, 1784005157.190563, 1, 11, 97026604489083
1784005157.190654, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97026604554250
1784005157.225428, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97026639335000
1784005157.225474, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97026639376000
1784005157.314456, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97026728367625
1784005157.314514, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 139412067977692792333954568907129237052, 1784005157.190563, 1, 11, 97026728417916
1784005157.314708, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 313755016780109325248092013118309474449, 1784005157.314681, 1, 12, 97026728609750
1784005157.314782, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97026728683083
1784005157.349935, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97026763841791
1784005157.349986, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97026763887208
1784005157.438783, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97026852695958
1784005157.438845, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 313755016780109325248092013118309474449, 1784005157.314681, 1, 12, 97026852747708
1784005157.439019, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 310815697225343833227762732314332458758, 1784005157.438994, 1, 13, 97026852920375
1784005157.439090, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97026852993208
1784005157.477405, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97026891315625
1784005157.477461, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97026891362708
1784005157.566782, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97026980691125
1784005157.566844, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 310815697225343833227762732314332458758, 1784005157.438994, 1, 13, 97026980745333
1784005157.567019, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 22123957057339849753969700215997896209, 1784005157.566994, 1, 14, 97026980918750
1784005157.567112, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97026981012125
1784005157.600680, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97027014585583
1784005157.600729, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97027014630166
1784005157.689874, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97027103784916
1784005157.689935, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 22123957057339849753969700215997896209, 1784005157.566994, 1, 14, 97027103837708
1784005157.690118, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 268685911393658866746460658706050648367, 1784005157.690090, 1, 15, 97027104019000
1784005157.690190, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97027104089541
1784005157.724951, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97027138856291
1784005157.724998, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97027138898250
1784005157.813920, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97027227833125
1784005157.813985, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 268685911393658866746460658706050648367, 1784005157.690090, 1, 15, 97027227887875
1784005157.814186, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 313839795808976455618125188090203441324, 1784005157.814161, 1, 16, 97027228089333
1784005157.814268, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97027228168458
1784005157.849387, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97027263293875
1784005157.849439, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97027263338833
1784005157.938751, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97027352661166
1784005157.938811, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 313839795808976455618125188090203441324, 1784005157.814161, 1, 16, 97027352713500
1784005157.938991, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 18709361563912582419542344116440719021, 1784005157.938964, 1, 17, 97027352889416
1784005157.939059, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97027352956291
1784005157.973775, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97027387682208
1784005157.973831, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97027387731791
1784005158.064615, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97027478525666
1784005158.064674, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 18709361563912582419542344116440719021, 1784005157.938964, 1, 17, 97027478575291
1784005158.064846, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 241897968441890895432226034391216448634, 1784005158.064822, 1, 18, 97027478744583
1784005158.064921, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97027478819833
1784005158.100909, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97027514813500
1784005158.100960, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97027514858958
1784005158.190494, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97027604404000
1784005158.190553, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 241897968441890895432226034391216448634, 1784005158.064822, 1, 18, 97027604454375
1784005158.190749, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 316550482833454181466833437381304690902, 1784005158.190722, 1, 19, 97027604647666
1784005158.190829, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97027604727291
1784005158.226881, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97027640785541
1784005158.226929, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97027640828208
1784005158.316711, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97027730618583
1784005158.316767, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 316550482833454181466833437381304690902, 1784005158.190722, 1, 19, 97027730667583
1784005158.316949, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 272863104498277845548414506525809256421, 1784005158.316923, 1, 20, 97027730846750
1784005158.317028, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97027730926750
1784005158.350845, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97027764747958
1784005158.350893, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97027764792041
1784005158.440331, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97027854240666
1784005158.440391, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 272863104498277845548414506525809256421, 1784005158.316923, 1, 20, 97027854291791
1784005158.440587, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 278078223042443999514816849247283732426, 1784005158.440559, 1, 21, 97027854484666
1784005158.440661, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97027854559041
1784005158.479786, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97027893690125
1784005158.479835, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97027893733125
1784005158.569464, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97027983371750
1784005158.569520, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 278078223042443999514816849247283732426, 1784005158.440559, 1, 21, 97027983420375
1784005158.569709, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 266355488252834328209710835351868307997, 1784005158.569684, 1, 22, 97027983606583
1784005158.569792, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97027983690083
1784005158.605362, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97028019268750
1784005158.605412, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97028019310208
1784005158.694343, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97028108251500
1784005158.694402, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 266355488252834328209710835351868307997, 1784005158.569684, 1, 22, 97028108301708
1784005158.694580, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 177499266986351106792347344717313822649, 1784005158.694555, 1, 23, 97028108476666
1784005158.694664, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97028108561166
1784005158.728289, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97028142191833
1784005158.728339, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97028142236500
1784005158.818068, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97028231975500
1784005158.818125, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 177499266986351106792347344717313822649, 1784005158.694555, 1, 23, 97028232024375
1784005158.818284, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 40584770088061190200202931411956629526, 1784005158.818259, 1, 24, 97028232180916
1784005158.818369, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97028232264666
1784005158.854033, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97028267936000
1784005158.854080, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97028267977541
1784005158.943578, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97028357486041
1784005158.943636, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 40584770088061190200202931411956629526, 1784005158.818259, 1, 24, 97028357534750
1784005158.943810, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 153885072339070472479002825424099565552, 1784005158.943783, 1, 25, 97028357706333
1784005158.943902, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97028357799000
1784005158.972250, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97028386151833
1784005158.972297, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97028386194000
1784005159.062078, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97028475984000
1784005159.062135, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 153885072339070472479002825424099565552, 1784005158.943783, 1, 25, 97028476033875
1784005159.062304, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 116015739530907125295187110664039203883, 1784005159.062279, 1, 26, 97028476199791
1784005159.062371, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97028476266250
1784005159.093804, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97028507704833
1784005159.093850, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97028507746083
1784005159.183403, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97028597309458
1784005159.183459, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 116015739530907125295187110664039203883, 1784005159.062279, 1, 26, 97028597357166
1784005159.183647, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 99562893153297508507720783127738601087, 1784005159.183620, 1, 27, 97028597542291
1784005159.183723, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97028597618916
1784005159.222807, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97028636711750
1784005159.222862, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97028636759416
1784005159.312600, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97028726508041
1784005159.312660, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 99562893153297508507720783127738601087, 1784005159.183620, 1, 27, 97028726558333
1784005159.312851, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 191376394603688810862985954868570843911, 1784005159.312826, 1, 28, 97028726746666
1784005159.312928, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97028726824041
1784005159.348654, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97028762558041
1784005159.348721, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97028762622916
1784005159.438501, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97028852420625
1784005159.438578, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 191376394603688810862985954868570843911, 1784005159.312826, 1, 28, 97028852476416
1784005159.438787, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 125183262834902433695824997727266978831, 1784005159.438757, 1, 29, 97028852682291
1784005159.438869, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97028852764666
1784005159.470699, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97028884604791
1784005159.470761, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97028884656125
1784005159.560453, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97028974365583
1784005159.560516, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 125183262834902433695824997727266978831, 1784005159.438757, 1, 29, 97028974413250
1784005159.560696, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 196280391100655777549292357239926840209, 1784005159.560671, 1, 30, 97028974590458
1784005159.560772, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97028974666833
1784005159.601397, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97029015296958
1784005159.601444, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97029015339000
1784005159.690621, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97029104526125
1784005159.690677, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 196280391100655777549292357239926840209, 1784005159.560671, 1, 30, 97029104573750
1784005159.690869, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 49353734809223617517134280772512124884, 1784005159.690841, 1, 31, 97029104763958
1784005159.690943, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97029104837291
1784005159.756921, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97029170822416
1784005159.756971, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97029170865333
1784005159.854978, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97029268883833
1784005159.855040, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 49353734809223617517134280772512124884, 1784005159.690841, 1, 31, 97029268937208
1784005159.855244, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 93380172961662080575252181427957648082, 1784005159.855218, 1, 32, 97029269138458
1784005159.855330, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97029269224041
1784005159.892273, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97029306174208
1784005159.892327, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97029306221875
1784005159.981640, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97029395543583
1784005159.981696, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 93380172961662080575252181427957648082, 1784005159.855218, 1, 32, 97029395592250
1784005159.981895, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 32774988656086619233716657780851377661, 1784005159.981868, 1, 33, 97029395788375
1784005159.981965, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97029395856916
1784005160.016253, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97029430152000
1784005160.016307, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97029430205166
1784005160.105667, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97029519570208
1784005160.105722, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 32774988656086619233716657780851377661, 1784005159.981868, 1, 33, 97029519618125
1784005160.105908, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 97336482265044337764401778103676521761, 1784005160.105883, 1, 34, 97029519800458
1784005160.105984, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97029519877166
1784005160.140996, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97029554895666
1784005160.141044, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97029554938208
1784005160.230360, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97029644263833
1784005160.230419, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 97336482265044337764401778103676521761, 1784005160.105883, 1, 34, 97029644314583
1784005160.230615, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 98945377932946252095464000885460763203, 1784005160.230589, 1, 35, 97029644508000
1784005160.230693, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97029644585541
1784005160.265070, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97029678968000
1784005160.265119, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97029679012916
1784005160.354316, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97029768218625
1784005160.354371, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 98945377932946252095464000885460763203, 1784005160.230589, 1, 35, 97029768266375
1784005160.354552, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 102430359386785818663086992571436611981, 1784005160.354527, 1, 36, 97029768444083
1784005160.354627, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97029768519166
1784005160.394581, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97029808479500
1784005160.394629, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97029808522750
1784005160.483656, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97029897560166
1784005160.483716, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 102430359386785818663086992571436611981, 1784005160.354527, 1, 36, 97029897610916
1784005160.483892, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 7754726679501396891295353135751482270, 1784005160.483867, 1, 37, 97029897784625
1784005160.483958, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97029897848416
1784005160.529413, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97029943313041
1784005160.529463, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97029943355333
1784005160.618780, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97030032682083
1784005160.618836, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 7754726679501396891295353135751482270, 1784005160.483867, 1, 37, 97030032730125
1784005160.619014, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 336545519250412885607872472485681711082, 1784005160.618990, 1, 38, 97030032905750
1784005160.619097, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97030032989541
1784005160.653844, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97030067741250
1784005160.653891, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97030067782958
1784005160.743174, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97030157077000
1784005160.743232, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 336545519250412885607872472485681711082, 1784005160.618990, 1, 38, 97030157125833
1784005160.743423, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 91139610634633150185853870882191789987, 1784005160.743402, 1, 39, 97030157314583
1784005160.743490, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97030157379666
1784005160.780940, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97030194837208
1784005160.780987, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97030194878625
1784005160.870330, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97030284237500
1784005160.870392, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 91139610634633150185853870882191789987, 1784005160.743402, 1, 39, 97030284286000
1784005160.870575, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 96316118522873179471136751375576707102, 1784005160.870550, 1, 40, 97030284466250
1784005160.870651, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97030284542750
