1782456488.381016, EfficientNetv2 S Imagenette training, pipeline, prepare, start, 147090290489708
1782456489.967988, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147091877344708
1782456489.968242, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147091877594583
1782456490.057941, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147091967303875
1782456490.058136, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 156469441140024350744366753227149564407, 1782456489.927244, 1, 6, 147091967488000
1782456490.058761, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 233981847295951697017271684363754724433, 1782456490.058681, 1, 7, 147091968111541
1782456490.059187, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147091968537208
1782456490.089180, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147091998536958
1782456490.089228, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147091998578583
1782456490.180138, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147092089497041
1782456490.180241, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 233981847295951697017271684363754724433, 1782456490.058681, 1, 7, 147092089592375
1782456490.181186, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 241583111551328476360060478702962908183, 1782456490.181070, 1, 8, 147092090538750
1782456490.181625, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147092090974041
1782456490.213867, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147092123221875
1782456490.214109, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147092123457916
1782456490.305095, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147092214450416
1782456490.305312, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 241583111551328476360060478702962908183, 1782456490.181070, 1, 8, 147092214660791
1782456490.305937, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 297696527560279503879622766525915825676, 1782456490.305834, 1, 9, 147092215284958
1782456490.306394, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147092215746583
1782456490.334543, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147092243895833
1782456490.334807, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147092244155583
1782456490.425382, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147092334737416
1782456490.425495, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 297696527560279503879622766525915825676, 1782456490.305834, 1, 9, 147092334856208
1782456490.426390, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 210077951447954561594936203692252508520, 1782456490.426163, 1, 10, 147092335739250
1782456490.426848, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147092336194791
1782456490.464990, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147092374342875
1782456490.465211, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147092374559708
1782456490.564086, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147092473440166
1782456490.564418, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 210077951447954561594936203692252508520, 1782456490.426163, 1, 10, 147092473769250
1782456490.565514, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 47399166275099059439005536446658828839, 1782456490.565402, 1, 11, 147092474863375
1782456490.566231, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147092475577583
1782456490.595967, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147092505323958
1782456490.596195, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147092505541291
1782456490.687842, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147092597197000
1782456490.688045, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 47399166275099059439005536446658828839, 1782456490.565402, 1, 11, 147092597391916
1782456490.688849, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 233818171520366047052788955846335624281, 1782456490.688744, 1, 12, 147092598193833
1782456490.689338, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147092598684375
1782456490.727948, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147092637300041
1782456490.728239, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147092637584125
1782456490.820139, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147092729493000
1782456490.820576, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 233818171520366047052788955846335624281, 1782456490.688744, 1, 12, 147092729919958
1782456490.821697, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 20176577661969072660301383165566010302, 1782456490.821583, 1, 13, 147092731039916
1782456490.824018, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147092733362083
1782456490.859494, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147092768847916
1782456490.859697, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147092769040125
1782456490.949255, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147092858610666
1782456490.949602, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 20176577661969072660301383165566010302, 1782456490.821583, 1, 13, 147092858944666
1782456490.950279, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 154956417501895090335631664167980621755, 1782456490.950173, 1, 14, 147092859624666
1782456490.950821, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147092860163625
1782456490.989851, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147092899199583
1782456490.990046, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147092899388916
1782456491.080582, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147092989930208
1782456491.081143, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 154956417501895090335631664167980621755, 1782456490.950173, 1, 14, 147092990483291
1782456491.082202, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 144874808112098873305563105787188070198, 1782456491.082070, 1, 15, 147092991548625
1782456491.084739, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147092994084500
1782456491.115900, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147093025254125
1782456491.115963, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147093025306416
1782456491.207365, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147093116714541
1782456491.207464, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 144874808112098873305563105787188070198, 1782456491.082070, 1, 15, 147093116804875
1782456491.208254, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 44801749728094046603666855791998708270, 1782456491.208109, 1, 16, 147093117595500
1782456491.208672, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147093118011083
1782456491.239947, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147093149292833
1782456491.240038, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147093149388833
1782456491.333272, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147093242617375
1782456491.333591, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 44801749728094046603666855791998708270, 1782456491.208109, 1, 16, 147093242931000
1782456491.334908, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 207851467157560346772421575914512997787, 1782456491.334761, 1, 17, 147093244251000
1782456491.336187, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147093245527708
1782456491.381208, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147093290558000
1782456491.381408, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147093290746708
1782456491.472367, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147093381716583
1782456491.472550, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 207851467157560346772421575914512997787, 1782456491.334761, 1, 17, 147093381896000
1782456491.473385, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 171436021931056138297097113458332286595, 1782456491.473249, 1, 18, 147093382723916
1782456491.473842, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147093383178750
1782456491.503004, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147093412345166
1782456491.503187, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147093412523666
1782456491.595473, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147093504816625
1782456491.596067, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 171436021931056138297097113458332286595, 1782456491.473249, 1, 18, 147093505408375
1782456491.597520, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 167378826119979423183715300025219244163, 1782456491.597278, 1, 19, 147093506857291
1782456491.599684, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147093509020500
1782456491.649257, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147093558603666
1782456491.649451, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147093558786083
1782456491.741633, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147093650976458
1782456491.741733, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 167378826119979423183715300025219244163, 1782456491.597278, 1, 19, 147093651080958
1782456491.742559, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 17584086001453294351240641696581792991, 1782456491.742420, 1, 20, 147093651896875
1782456491.743082, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147093652419750
1782456491.779821, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147093689159833
1782456491.780013, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147093689346875
1782456491.871649, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147093780996500
1782456491.872046, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 17584086001453294351240641696581792991, 1782456491.742420, 1, 20, 147093781381750
1782456491.872907, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 16913239198097628664368217889153487969, 1782456491.872793, 1, 21, 147093782245500
1782456491.874160, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147093783498625
1782456491.917022, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147093826362125
1782456491.917220, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147093826553541
1782456492.016544, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147093925886875
1782456492.016890, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 16913239198097628664368217889153487969, 1782456491.872793, 1, 21, 147093926222708
1782456492.017701, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 45021631932119155376039845697517056541, 1782456492.017535, 1, 22, 147093927035583
1782456492.018166, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147093927498583
1782456492.054883, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147093964219583
1782456492.055071, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147093964402250
1782456492.145120, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147094054458833
1782456492.146687, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 45021631932119155376039845697517056541, 1782456492.017535, 1, 22, 147094056022833
1782456492.149087, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 43487932452700222683833476682852013483, 1782456492.148783, 1, 23, 147094058419875
1782456492.150265, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147094059599333
1782456492.197591, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147094106929625
1782456492.197824, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147094107153333
1782456492.290874, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147094200217416
1782456492.291110, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 43487932452700222683833476682852013483, 1782456492.148783, 1, 23, 147094200440958
1782456492.291789, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 96897082805744638654189602070495478415, 1782456492.291664, 1, 24, 147094201118958
1782456492.292239, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147094201568708
1782456492.319546, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147094228882041
1782456492.319726, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147094229055375
1782456492.413256, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147094322591458
1782456492.413769, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 96897082805744638654189602070495478415, 1782456492.291664, 1, 24, 147094323109958
1782456492.415508, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 317689212286059161494318855385397109360, 1782456492.415326, 1, 25, 147094324839708
1782456492.416532, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147094325860500
1782456492.468314, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147094377665750
1782456492.468622, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147094377949833
1782456492.559880, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147094469215916
1782456492.560087, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 317689212286059161494318855385397109360, 1782456492.415326, 1, 25, 147094469415250
1782456492.560909, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 304611822886921703963613184851906094359, 1782456492.560775, 1, 26, 147094470237291
1782456492.561333, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147094470659791
1782456492.592947, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147094502281625
1782456492.593031, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147094502358333
1782456492.691521, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147094600854333
1782456492.691947, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 304611822886921703963613184851906094359, 1782456492.560775, 1, 26, 147094601276875
1782456492.693116, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 180769049692345760615361256305267174549, 1782456492.692733, 1, 27, 147094602443291
1782456492.695836, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147094605165041
1782456492.744897, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147094654230541
1782456492.745098, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147094654423083
1782456492.836757, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147094746094833
1782456492.836980, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 180769049692345760615361256305267174549, 1782456492.692733, 1, 27, 147094746305125
1782456492.837785, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 8647083165023711328071185013057253363, 1782456492.837685, 1, 28, 147094747110083
1782456492.838262, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147094747585083
1782456492.869055, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147094778383291
1782456492.869246, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147094778569875
1782456492.961774, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147094871103125
1782456492.961970, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 8647083165023711328071185013057253363, 1782456492.837685, 1, 28, 147094871293791
1782456492.963068, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 180066753306813908250992585524746013186, 1782456492.962920, 1, 29, 147094872395375
1782456492.964897, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147094874222500
1782456493.015371, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147094924700833
1782456493.015462, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147094924792750
1782456493.110867, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147095020206375
1782456493.110980, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 180066753306813908250992585524746013186, 1782456492.962920, 1, 29, 147095020302208
1782456493.111751, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 187428535423922774898372072557277581336, 1782456493.111624, 1, 30, 147095021074708
1782456493.112204, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147095021524291
1782456493.168272, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147095077601833
1782456493.168372, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147095077694750
1782456493.266011, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147095175340541
1782456493.267425, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 187428535423922774898372072557277581336, 1782456493.111624, 1, 30, 147095176748250
1782456493.268595, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 50569212765051015773600874749167438230, 1782456493.268440, 1, 31, 147095177916708
1782456493.270071, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147095179395625
1782456493.314831, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147095224167541
1782456493.314935, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147095224255583
1782456493.411118, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147095320448375
1782456493.411362, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 50569212765051015773600874749167438230, 1782456493.268440, 1, 31, 147095320680958
1782456493.412081, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 73292918913645031822211103493604751731, 1782456493.411942, 1, 32, 147095321401833
1782456493.412530, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147095321847625
1782456493.452792, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147095362120333
1782456493.452890, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147095362208416
1782456493.547741, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147095457068583
1782456493.547974, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 73292918913645031822211103493604751731, 1782456493.411942, 1, 32, 147095457291416
1782456493.548573, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 144451374653266984969416884221073189462, 1782456493.548485, 1, 33, 147095457889625
1782456493.549018, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147095458335250
1782456493.580931, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147095490253125
1782456493.581153, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147095490469416
1782456493.673720, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147095583045541
1782456493.674060, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 144451374653266984969416884221073189462, 1782456493.548485, 1, 33, 147095583375958
1782456493.674946, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 91148617547509131314566232079794593340, 1782456493.674842, 1, 34, 147095584263958
1782456493.675423, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147095584738666
1782456493.723248, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147095632573750
1782456493.723622, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147095632945958
1782456493.820212, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147095729535250
1782456493.820307, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 91148617547509131314566232079794593340, 1782456493.674842, 1, 34, 147095729635166
1782456493.821355, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 105280729851500811654546847320812906587, 1782456493.821201, 1, 35, 147095730672666
1782456493.821927, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147095731241291
1782456493.858694, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147095768017458
1782456493.859014, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147095768329208
1782456493.952549, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147095861870875
1782456493.952642, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 105280729851500811654546847320812906587, 1782456493.821201, 1, 35, 147095861958875
1782456493.953590, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 208702150188785154370111477461045248201, 1782456493.953487, 1, 36, 147095862903750
1782456493.954046, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147095863359666
1782456493.996227, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147095905546125
1782456493.996506, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147095905818750
1782456494.086812, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147095996135375
1782456494.087062, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 208702150188785154370111477461045248201, 1782456493.953487, 1, 36, 147095996374291
1782456494.087698, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 87680341190493993097275701598223504442, 1782456494.087605, 1, 37, 147095997008958
1782456494.088148, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147095997458583
1782456494.121774, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147096031095083
1782456494.122046, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147096031357500
1782456494.213508, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147096122827166
1782456494.213607, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 87680341190493993097275701598223504442, 1782456494.087605, 1, 37, 147096122919000
1782456494.214525, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 201854478941012881463920125842098691149, 1782456494.214400, 1, 38, 147096123835625
1782456494.214997, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147096124306833
1782456494.247888, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147096157202625
1782456494.248153, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147096157463750
1782456494.340292, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147096249610875
1782456494.340620, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 201854478941012881463920125842098691149, 1782456494.214400, 1, 38, 147096249929208
1782456494.341248, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 304372222712404426113665818474509292774, 1782456494.341125, 1, 39, 147096250558208
1782456494.341680, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147096250988541
1782456494.372883, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 147096282200000
1782456494.373157, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 147096282465666
1782456494.464462, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 147096373784916
1782456494.464809, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 304372222712404426113665818474509292774, 1782456494.341125, 1, 39, 147096374117375
1782456494.465578, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 330631293408479970264887348280184640486, 1782456494.465483, 1, 40, 147096374888041
1782456494.466079, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 147096375387208
