1784005805.042299, EfficientNetv2 S Imagenette training, pipeline, prepare, start, 97674414265500
1784005806.475336, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97675847194250
1784005806.514186, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97675886050833
1784005806.514272, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97675886124750
1784005806.604905, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97675976764666
1784005806.605093, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 225070009755788763015612541498011917707, 1784005806.474635, 1, 6, 97675976945875
1784005806.606137, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 194052499833494523026198595192034905389, 1784005806.606003, 1, 7, 97675977991250
1784005806.606571, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97675978423250
1784005806.641941, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97676013797291
1784005806.642007, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97676013859125
1784005806.732338, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97676104196250
1784005806.732548, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 194052499833494523026198595192034905389, 1784005806.606003, 1, 7, 97676104397541
1784005806.733146, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 315122296433897732957309113812334397802, 1784005806.733049, 1, 8, 97676104995541
1784005806.733597, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97676105448625
1784005806.761854, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97676133709166
1784005806.761931, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97676133782125
1784005806.852421, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97676224278333
1784005806.852531, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 315122296433897732957309113812334397802, 1784005806.733049, 1, 8, 97676224381750
1784005806.853382, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 271310867292681233318741908100946766931, 1784005806.853244, 1, 9, 97676225232833
1784005806.853835, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97676225684416
1784005806.887629, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97676259483916
1784005806.887814, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97676259662625
1784005806.977406, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97676349259583
1784005806.977641, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 271310867292681233318741908100946766931, 1784005806.853244, 1, 9, 97676349488625
1784005806.978230, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 20524386213788281435419797188691827779, 1784005806.978133, 1, 10, 97676350077708
1784005806.978700, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97676350547333
1784005807.009452, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97676381304583
1784005807.009537, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97676381384416
1784005807.099902, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97676471759375
1784005807.100119, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 20524386213788281435419797188691827779, 1784005806.978133, 1, 10, 97676471966458
1784005807.101100, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 101288378820295659545402603591453744345, 1784005807.100984, 1, 11, 97676472945750
1784005807.101571, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97676473416541
1784005807.136639, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97676508489416
1784005807.136812, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97676508658083
1784005807.226283, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97676598138583
1784005807.226478, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 101288378820295659545402603591453744345, 1784005807.100984, 1, 11, 97676598322958
1784005807.227090, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 277836526652068073824623271272017144855, 1784005807.227007, 1, 12, 97676598934458
1784005807.227514, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97676599358041
1784005807.261170, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97676633020125
1784005807.261343, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97676633187500
1784005807.351791, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97676723645583
1784005807.352000, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 277836526652068073824623271272017144855, 1784005807.227007, 1, 12, 97676723842916
1784005807.352795, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 54228330601866788158272213676732476655, 1784005807.352671, 1, 13, 97676724638583
1784005807.353294, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97676725138958
1784005807.398562, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97676770409041
1784005807.398650, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97676770492375
1784005807.498462, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 54228330601866788158272213676732476655, 1784005807.352671, 1, 13, 97676870312208
1784005807.498537, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97676870384666
1784005807.499312, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 110889407093892781581993672792465156920, 1784005807.499207, 1, 14, 97676871154041
1784005807.499766, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97676871607791
1784005807.528893, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97676900739000
1784005807.528974, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97676900815541
1784005807.619109, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97676990957708
1784005807.619332, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 110889407093892781581993672792465156920, 1784005807.499207, 1, 14, 97676991172708
1784005807.619989, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 294041563107054705477003824707956089669, 1784005807.619903, 1, 15, 97676991830958
1784005807.620464, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97676992303416
1784005807.660830, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97677032677625
1784005807.661092, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97677032932000
1784005807.751191, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97677123036750
1784005807.751410, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 294041563107054705477003824707956089669, 1784005807.619903, 1, 15, 97677123248208
1784005807.751980, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 293884202272435741222848620928632701835, 1784005807.751885, 1, 16, 97677123819375
1784005807.752444, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97677124282458
1784005807.783099, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97677154942541
1784005807.783283, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97677155121583
1784005807.873239, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97677245087375
1784005807.873571, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 293884202272435741222848620928632701835, 1784005807.751885, 1, 16, 97677245409375
1784005807.874248, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 223442241514278313116597396045253791957, 1784005807.874147, 1, 17, 97677246088916
1784005807.874797, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97677246634750
1784005807.904239, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97677276082041
1784005807.904421, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97677276258708
1784005807.994027, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97677365869375
1784005807.994590, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 223442241514278313116597396045253791957, 1784005807.874147, 1, 17, 97677366435583
1784005807.995584, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 232596007645473233667116589248884909415, 1784005807.995426, 1, 18, 97677367421000
1784005807.996152, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97677367991875
1784005808.028135, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97677399979041
1784005808.028320, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97677400155708
1784005808.118874, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97677490717166
1784005808.118977, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 232596007645473233667116589248884909415, 1784005807.995426, 1, 18, 97677490812750
1784005808.119796, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 14496775083438695757871038897506020879, 1784005808.119687, 1, 19, 97677491631208
1784005808.120290, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97677492125000
1784005808.153635, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97677525474375
1784005808.153713, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97677525547916
1784005808.244940, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97677616779916
1784005808.245280, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 14496775083438695757871038897506020879, 1784005808.119687, 1, 19, 97677617112708
1784005808.246282, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 140955473542537523555833381568790938702, 1784005808.246186, 1, 20, 97677618115791
1784005808.247773, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97677619606916
1784005808.278449, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97677650290208
1784005808.278642, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97677650475000
1784005808.369136, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97677740976708
1784005808.369482, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 140955473542537523555833381568790938702, 1784005808.246186, 1, 20, 97677741314000
1784005808.370159, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 36880411427512258549937636768633237256, 1784005808.370007, 1, 21, 97677741993750
1784005808.370655, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97677742488125
1784005808.423928, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97677795769708
1784005808.424630, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97677796466291
1784005808.523821, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97677895663375
1784005808.524143, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 36880411427512258549937636768633237256, 1784005808.370007, 1, 21, 97677895974000
1784005808.524983, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 118793092533864212770787158167293287670, 1784005808.524887, 1, 22, 97677896813208
1784005808.525454, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97677897284708
1784005808.556227, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97677928064666
1784005808.556406, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97677928235875
1784005808.646813, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97678018650000
1784005808.646993, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 118793092533864212770787158167293287670, 1784005808.524887, 1, 22, 97678018823500
1784005808.648074, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 240187079705561581648506401503579393336, 1784005808.647720, 1, 23, 97678019904583
1784005808.648532, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97678020361041
1784005808.687941, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97678059774375
1784005808.688008, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97678059836333
1784005808.779170, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97678151003500
1784005808.779860, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 240187079705561581648506401503579393336, 1784005808.647720, 1, 23, 97678151691458
1784005808.780967, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 324443667198608356924671462812840337, 1784005808.780793, 1, 24, 97678152797291
1784005808.782610, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97678154439375
1784005808.816434, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97678188267875
1784005808.816695, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97678188522875
1784005808.907527, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97678279361166
1784005808.907635, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 324443667198608356924671462812840337, 1784005808.780793, 1, 24, 97678279464000
1784005808.908449, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 134293269891370919984910485187333154630, 1784005808.908292, 1, 25, 97678280275500
1784005808.908938, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97678280764833
1784005808.939997, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97678311827416
1784005808.940180, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97678312005166
1784005809.030925, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97678402756000
1784005809.031215, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 134293269891370919984910485187333154630, 1784005808.908292, 1, 25, 97678403039833
1784005809.033558, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 7416316651517254249388365897238964709, 1784005809.033153, 1, 26, 97678405385083
1784005809.035457, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97678407281000
1784005809.072204, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97678444038083
1784005809.072278, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97678444102125
1784005809.163014, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97678534847333
1784005809.163184, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 7416316651517254249388365897238964709, 1784005809.033153, 1, 26, 97678535007583
1784005809.164052, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 113678670717290493003284522460207812147, 1784005809.163917, 1, 27, 97678535877000
1784005809.164507, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97678536329666
1784005809.195642, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97678567469791
1784005809.195826, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97678567649166
1784005809.286954, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97678658783375
1784005809.287330, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 113678670717290493003284522460207812147, 1784005809.163917, 1, 27, 97678659152000
1784005809.289234, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 42005396777872151566042504763419741519, 1784005809.288837, 1, 28, 97678661056875
1784005809.290664, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97678662486625
1784005809.343528, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97678715355000
1784005809.343711, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97678715532083
1784005809.441326, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97678813153041
1784005809.441535, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 42005396777872151566042504763419741519, 1784005809.288837, 1, 28, 97678813354125
1784005809.442093, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 155773068070053454003108793895356204013, 1784005809.442000, 1, 29, 97678813913291
1784005809.442570, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97678814389041
1784005809.473043, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97678844865833
1784005809.473211, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97678845029833
1784005809.565084, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97678936909916
1784005809.565356, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 155773068070053454003108793895356204013, 1784005809.442000, 1, 29, 97678937175625
1784005809.566611, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 243233366011913397655240732857864120056, 1784005809.566367, 1, 30, 97678938430250
1784005809.568158, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97678939976583
1784005809.619042, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97678990866208
1784005809.619233, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97678991050958
1784005809.716769, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97679088592250
1784005809.716979, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 243233366011913397655240732857864120056, 1784005809.566367, 1, 30, 97679088795583
1784005809.717580, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 82262791114251418149439970901820059050, 1784005809.717463, 1, 31, 97679089397250
1784005809.718034, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97679089850291
1784005809.744810, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97679116630916
1784005809.744892, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97679116708125
1784005809.836046, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97679207868083
1784005809.836647, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 82262791114251418149439970901820059050, 1784005809.717463, 1, 31, 97679208463708
1784005809.838117, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 95790422982713110891172221582265503458, 1784005809.837942, 1, 32, 97679209934000
1784005809.839003, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97679210819208
1784005809.894586, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97679266411375
1784005809.894777, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97679266591083
1784005809.991974, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97679363796500
1784005809.992271, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 95790422982713110891172221582265503458, 1784005809.837942, 1, 32, 97679364083750
1784005809.992929, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 286391000825883886249089739832721863404, 1784005809.992826, 1, 33, 97679364742875
1784005809.993379, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97679365190708
1784005810.027521, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97679399339458
1784005810.027603, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97679399415291
1784005810.118826, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97679490645416
1784005810.118968, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 286391000825883886249089739832721863404, 1784005809.992826, 1, 33, 97679490781708
1784005810.120916, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 63593791375265126166062949200532299762, 1784005810.120731, 1, 34, 97679492729708
1784005810.122234, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97679494053666
1784005810.172584, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97679544402166
1784005810.172634, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97679544445125
1784005810.272822, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97679644643041
1784005810.273034, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 63593791375265126166062949200532299762, 1784005810.120731, 1, 34, 97679644845125
1784005810.273678, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 22001386718928433382651597976480874926, 1784005810.273539, 1, 35, 97679645489708
1784005810.274077, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97679645887791
1784005810.304549, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97679676364958
1784005810.304627, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97679676436708
1784005810.396765, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97679768581375
1784005810.397121, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 22001386718928433382651597976480874926, 1784005810.273539, 1, 35, 97679768929958
1784005810.398426, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 100545542705578790472904532956898815686, 1784005810.398294, 1, 36, 97679770235166
1784005810.399193, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97679771003000
1784005810.461496, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97679833314083
1784005810.461583, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97679833391791
1784005810.558379, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97679930198333
1784005810.558584, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 100545542705578790472904532956898815686, 1784005810.398294, 1, 36, 97679930391416
1784005810.559311, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 307605053454636772611635752766170252030, 1784005810.559210, 1, 37, 97679931117958
1784005810.559754, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97679931560791
1784005810.600708, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97679972523708
1784005810.600889, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97679972695375
1784005810.692049, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97680063861250
1784005810.692579, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 307605053454636772611635752766170252030, 1784005810.559210, 1, 37, 97680064384666
1784005810.695149, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 88464959422564072004732141740162263955, 1784005810.694642, 1, 38, 97680066960416
1784005810.696886, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97680068694750
1784005810.739612, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97680111427333
1784005810.739811, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97680111615833
1784005810.839503, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97680211316875
1784005810.839722, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 88464959422564072004732141740162263955, 1784005810.694642, 1, 38, 97680211527416
1784005810.840563, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 256067792021150157130228435933806193674, 1784005810.840406, 1, 39, 97680212368125
1784005810.841006, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97680212809750
1784005810.874695, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 97680246503000
1784005810.874874, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 97680246677625
1784005810.966259, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 97680338068916
1784005810.966693, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 256067792021150157130228435933806193674, 1784005810.840406, 1, 39, 97680338499625
1784005810.968675, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 332283801050118320767904522332306085399, 1784005810.968493, 1, 40, 97680340480708
1784005810.970252, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 97680342058000
