1787219927.379342, Self-RAG Decomposed-Shared, pipeline, prepare, start, 9338993217640342
1787219997.413744, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9339063251805957
1787219997.414320, Self-RAG Decomposed-Shared, Grade router, run, start, 9339063252406647
1787219997.414562, Self-RAG Decomposed-Shared, Grade router, run, end, 9339063252630728
1787219997.414717, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9339063252796360
1787219997.415383, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9339063253458282
1787219997.415631, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9339063253702891
1787219997.417257, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9339063255332336
1787219998.067354, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9339063905540138
1787219998.221048, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9339064059136141
1787219998.221357, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9339064059441166
1787219998.222510, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9339064060582769
1787219998.223419, Self-RAG Decomposed-Shared, Grade router, run, start, 9339064061509172
1787219998.223728, Self-RAG Decomposed-Shared, Grade router, run, end, 9339064061796037
1787219998.224080, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9339064062162086
1787219998.224906, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9339064062985145
1787219998.297037, Self-RAG Decomposed-Shared, pipeline - val, run, start, 315887402877183023656286034748969835678, 1787219998.296644, 1, 3, 9339064135142523
1787219998.297392, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9339064135536540
1787219998.298359, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9339064136430463
1787219998.298877, Self-RAG Decomposed-Shared, Document retriever, run, start, 9339064136952561
1787219998.330454, Self-RAG Decomposed-Shared, Document retriever, run, end, 9339064168547620
1787219998.330997, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9339064169078086
1787219998.331738, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9339064169821816
1787219998.332014, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9339064170106425
1787219998.558400, Self-RAG Decomposed-Shared, pipeline - val, run, start, 337907412796921479158053315002681750970, 1787219998.557943, 1, 4, 9339064396494399
1787219998.559213, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9339064397313681
1787219998.560229, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9339064398303221
1787219998.560451, Self-RAG Decomposed-Shared, Document retriever, run, start, 9339064398529973
1787219998.596840, Self-RAG Decomposed-Shared, Document retriever, run, end, 9339064434925560
1787219998.596952, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9339064435026952
1787219998.597543, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9339064435613354
1787219998.656450, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9339064494550883
1787219998.814424, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9339064652533331
1787219998.814600, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9339064652695507
1787219998.815542, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9339064653620022
1787219998.815619, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9339064653681655
1787219998.815991, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9339064654067640
1787219998.816839, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9339064654909802
1787219998.817040, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9339064655114091
1787219999.151080, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9339064989276676
1787219999.310299, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9339065148386008
1787219999.310467, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9339065148540856
1787219999.311275, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9339065149347691
1787219999.311345, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9339065149406027
1787219999.312056, Self-RAG Decomposed-Shared, Grade router, run, start, 9339065150144909
1787219999.312582, Self-RAG Decomposed-Shared, Grade router, run, end, 9339065150656911
1787219999.314225, Self-RAG Decomposed-Shared, Query rewrite formatter, run, start, 9339065152307364
1787219999.315136, Self-RAG Decomposed-Shared, Query rewrite formatter, run, end, 9339065153210551
1787219999.315266, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, start, 9339065153331031
1787219999.472468, Self-RAG Decomposed-Shared, pipeline - val, run, start, 166286139640202859124450713100787805141, 1787219999.472102, 1, 5, 9339065310576677
1787219999.473473, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9339065311568344
1787219999.474328, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9339065312408155
1787219999.474500, Self-RAG Decomposed-Shared, Document retriever, run, start, 9339065312588651
1787219999.526726, Self-RAG Decomposed-Shared, Document retriever, run, end, 9339065364831967
1787219999.527245, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9339065365324241
1787219999.527691, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9339065365754322
1787219999.967632, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9339065805741303
1787220000.110290, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9339065948372967
1787220000.110376, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9339065948458615
1787220000.111507, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9339065949587755
1787220000.111902, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9339065949994108
1787220000.113073, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9339065951153631
1787220000.562955, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9339066401184500
1787220000.721462, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9339066559546437
1787220000.721635, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9339066559713126
1787220000.722467, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9339066560541208
1787220000.722538, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9339066560599144
1787220000.723096, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9339066561173594
1787220000.723361, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9339066561431403
1787220000.723649, Self-RAG Decomposed-Shared, End stage, run, start, 9339066561721852
1787220000.723912, Self-RAG Decomposed-Shared, End stage, run, end, 9339066561975917
1787220000.724166, Self-RAG Decomposed-Shared, pipeline - val, run, end, 195119969698281020765454133128331800692, 1787219996.466334, 1, 1, 9339066562258478
1787220001.221524, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9339067059645446
1787220001.368739, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9339067206825604
1787220001.368829, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, start, 9339067206905396
1787220001.369646, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9339067207712743
1787220001.369691, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9339067207751895
1787220001.370436, Self-RAG Decomposed-Shared, Grade router, run, start, 9339067208532105
1787220001.370748, Self-RAG Decomposed-Shared, Grade router, run, end, 9339067208815898
1787220001.372874, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9339067210955473
1787220001.373411, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9339067211483539
1787220001.373618, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9339067211693235
1787220001.678124, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, end, 9339067516249071
1787220002.256838, Self-RAG Decomposed-Shared, Shared LLM (rewrite), n_generated_tokens, 12, 9339068094953383
1787220002.257395, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9339068095477737
1787220002.258198, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, end, 9339068096268860
1787220002.258611, Self-RAG Decomposed-Shared, Document retriever, run, start, 9339068096691549
1787220002.293101, Self-RAG Decomposed-Shared, Document retriever, run, end, 9339068131187929
1787220002.293306, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9339068131382570
1787220002.294155, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9339068132220684
1787220002.899153, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9339068737254615
1787220003.049255, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9339068887338142
1787220003.049354, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9339068887431854
1787220003.050250, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9339068888320065
1787220003.050931, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9339068889023571
1787220003.051235, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9339068889307716
1787220003.051534, Self-RAG Decomposed-Shared, End stage, run, start, 9339068889609669
1787220003.052581, Self-RAG Decomposed-Shared, End stage, run, end, 9339068890657544
1787220003.054351, Self-RAG Decomposed-Shared, pipeline - val, run, end, 304860242250600653481429581756893781505, 1787219996.810548, 1, 2, 9339068892483454
1787220003.450737, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9339069288838233
1787220003.598300, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9339069436385624
1787220003.598390, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9339069436469353
1787220003.599735, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9339069437809485
1787220003.599810, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9339069437870781
1787220003.600152, Self-RAG Decomposed-Shared, Grade router, run, start, 9339069438240206
1787220003.600800, Self-RAG Decomposed-Shared, Grade router, run, end, 9339069438879104
1787220003.601175, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9339069439255569
1787220003.602074, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9339069440154484
1787220004.098262, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9339069936367160
1787220004.334423, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 6, 9339070172509037
1787220004.334599, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9339070172671982
1787220004.335505, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9339070173578289
1787220004.335671, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9339070173748913
1787220004.335939, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9339070174015266
1787220004.336348, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9339070174413283
1787220004.337349, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9339070175423286
1787220004.795412, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9339070633513203
1787220004.928051, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9339070766137411
1787220004.928415, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9339070766500724
1787220004.928698, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9339070766776805
1787220004.929154, Self-RAG Decomposed-Shared, Grade router, run, start, 9339070767246054
1787220004.931092, Self-RAG Decomposed-Shared, Grade router, run, end, 9339070769175180
1787220004.931405, Self-RAG Decomposed-Shared, Query rewrite formatter, run, start, 9339070769519965
1787220004.933726, Self-RAG Decomposed-Shared, Query rewrite formatter, run, end, 9339070771804564
1787220004.934252, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, start, 9339070772329414
1787220005.341600, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9339071179863653
1787220005.660423, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 7, 9339071498530076
1787220005.660550, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9339071498626108
1787220005.660849, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9339071498917405
1787220005.661984, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9339071500059617
1787220005.663073, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9339071501145124
1787220006.137836, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9339071975956421
1787220006.298379, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9339072136466668
1787220006.298546, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, start, 9339072136621901
1787220006.299336, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9339072137401167
1787220006.299392, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9339072137453055
1787220006.300048, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9339072138128049
1787220006.300557, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9339072138627683
1787220006.301954, Self-RAG Decomposed-Shared, End stage, run, start, 9339072140043095
1787220006.304076, Self-RAG Decomposed-Shared, End stage, run, end, 9339072142170558
1787220006.304204, Self-RAG Decomposed-Shared, pipeline - val, run, end, 337907412796921479158053315002681750970, 1787219998.557943, 1, 4, 9339072142281054
1787220006.698648, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, end, 9339072536753396
1787220007.210959, Self-RAG Decomposed-Shared, Shared LLM (rewrite), n_generated_tokens, 12, 9339073049043402
1787220007.211125, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9339073049203963
1787220007.211316, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, end, 9339073049384491
1787220007.211880, Self-RAG Decomposed-Shared, Document retriever, run, start, 9339073049965133
1787220007.253032, Self-RAG Decomposed-Shared, Document retriever, run, end, 9339073091139022
1787220007.254005, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9339073092091361
1787220007.254984, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9339073093064484
1787220007.255091, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9339073093167252
1787220007.618253, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9339073456353399
1787220007.763524, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9339073601611150
1787220007.763690, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9339073601765823
1787220007.763885, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9339073601952287
1787220007.765937, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9339073604030246
1787220007.766192, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9339073604261543
1787220007.766662, Self-RAG Decomposed-Shared, End stage, run, start, 9339073604752040
1787220007.768697, Self-RAG Decomposed-Shared, End stage, run, end, 9339073606779038
1787220007.768786, Self-RAG Decomposed-Shared, pipeline - val, run, end, 166286139640202859124450713100787805141, 1787219999.472102, 1, 5, 9339073606859151
1787220008.237368, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9339074075467915
1787220008.387738, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9339074225824067
1787220008.388056, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9339074226119844
1787220008.389015, Self-RAG Decomposed-Shared, Grade router, run, start, 9339074227129943
1787220008.389512, Self-RAG Decomposed-Shared, Grade router, run, end, 9339074227586328
1787220008.389652, Self-RAG Decomposed-Shared, End stage, run, start, 9339074227725545
1787220008.390095, Self-RAG Decomposed-Shared, End stage, run, end, 9339074228164874
1787220008.390301, Self-RAG Decomposed-Shared, pipeline - val, run, end, 315887402877183023656286034748969835678, 1787219998.296644, 1, 3, 9339074228375499
1787220010.532784, Self-RAG Decomposed-Shared, pipeline - val, run, start, 7928971388281693798229628794498093823, 1787220010.532470, 1, 6, 9339076370871862
1787220010.533268, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9339076371357895
1787220010.533700, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9339076371770121
1787220010.533838, Self-RAG Decomposed-Shared, Document retriever, run, start, 9339076371911993
1787220010.557186, Self-RAG Decomposed-Shared, Document retriever, run, end, 9339076395276994
1787220010.557572, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9339076395645540
1787220010.558177, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9339076396247429
1787220010.558360, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9339076396444790
1787220010.560998, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9339076399068926
1787220010.814029, Self-RAG Decomposed-Shared, pipeline - val, run, start, 144170430562122548434979606780765862059, 1787220010.812305, 1, 7, 9339076652172456
1787220010.816989, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9339076655086209
1787220010.817897, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9339076655968340
1787220010.818160, Self-RAG Decomposed-Shared, Document retriever, run, start, 9339076656242804
1787220010.851790, Self-RAG Decomposed-Shared, Document retriever, run, end, 9339076689934686
1787220010.852567, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9339076690643712
1787220010.853331, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9339076691409443
1787220010.972081, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9339076810264743
1787220011.140940, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9339076979035528
1787220011.141895, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9339076979960235
1787220011.141932, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9339076979993387
1787220011.142295, Self-RAG Decomposed-Shared, Grade router, run, start, 9339076980370268
1787220011.142696, Self-RAG Decomposed-Shared, Grade router, run, end, 9339076980765053
1787220011.142884, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9339076980971534
1787220011.143406, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9339076981474143
1787220011.144600, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9339076982668995
1787220011.145753, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9339076983837943
1787220011.430260, Self-RAG Decomposed-Shared, pipeline - val, run, start, 1381788706001607466411568981236023184, 1787220011.429679, 1, 8, 9339077268435714
1787220011.431546, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9339077269647334
1787220011.432603, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9339077270677337
1787220011.432860, Self-RAG Decomposed-Shared, Document retriever, run, start, 9339077270937962
1787220011.467759, Self-RAG Decomposed-Shared, Document retriever, run, end, 9339077305849927
1787220011.468102, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9339077306188537
1787220011.468882, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9339077306945803
1787220011.532351, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9339077370475330
1787220011.666854, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9339077504939559
1787220011.667093, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9339077505216488
1787220011.668570, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9339077506673805
1787220011.668710, Self-RAG Decomposed-Shared, Grade router, run, start, 9339077506795453
1787220011.669044, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9339077507118366
1787220011.669757, Self-RAG Decomposed-Shared, Grade router, run, end, 9339077507837169
1787220011.670154, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9339077508235938
1787220011.671256, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9339077509331605
1787220012.069365, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9339077907565093
1787220012.377002, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 7, 9339078215095896
1787220012.377329, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9339078215394537
1787220012.377371, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9339078215432633
1787220012.378539, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9339078216609053
1787220012.378849, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9339078216912958
1787220012.378999, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9339078217080302
1787220012.380216, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9339078218304338
1787220012.499331, Self-RAG Decomposed-Shared, pipeline - val, run, start, 56912463609670681124992463245899508909, 1787220012.498870, 1, 9, 9339078337477096
1787220012.499937, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9339078338040553
1787220012.500480, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9339078338551227
1787220012.501058, Self-RAG Decomposed-Shared, Document retriever, run, start, 9339078339135997
1787220012.532157, Self-RAG Decomposed-Shared, Document retriever, run, end, 9339078370247774
1787220012.532726, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9339078370803936
1787220012.533233, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9339078371297185
1787220012.855653, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9339078693749780
1787220013.003321, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9339078841406610
1787220013.003578, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9339078841663523
1787220013.004507, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9339078842582870
1787220013.004581, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9339078842642966
1787220013.005657, Self-RAG Decomposed-Shared, Grade router, run, start, 9339078843751193
1787220013.006024, Self-RAG Decomposed-Shared, Grade router, run, end, 9339078844094699
1787220013.006559, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9339078844642572
1787220013.007333, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9339078845407263
1787220013.381414, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9339079219528483
1787220013.606305, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 6, 9339079444389235
1787220013.606397, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9339079444476451
1787220013.606827, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9339079444906181
1787220013.608130, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9339079446207273
1787220013.607425, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9339079445504439
1787220013.609226, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9339079447294268
1787220014.004018, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9339079842122641
1787220014.147564, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9339079985652099
1787220014.147754, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9339079985832211
1787220014.147954, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9339079986020436
1787220014.148572, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9339079986633366
1787220014.148874, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9339079986947031
1787220014.149143, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9339079987205320
1787220014.149847, Self-RAG Decomposed-Shared, End stage, run, start, 9339079987934042
1787220014.150683, Self-RAG Decomposed-Shared, End stage, run, end, 9339079988746924
1787220014.150933, Self-RAG Decomposed-Shared, pipeline - val, run, end, 7928971388281693798229628794498093823, 1787220010.532470, 1, 6, 9339079989017805
1787220014.709049, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9339080547153217
1787220014.873840, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9339080711927189
1787220014.874003, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9339080712076710
