1787228350.907767, Self-RAG Decomposed (multi-hop), pipeline, prepare, start, 9347416746080568
1787228505.245815, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9347571083888362
1787228505.246455, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9347571084518267
1787228505.246593, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9347571084669100
1787228505.501306, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 7, 9347571339416530
1787228505.501560, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9347571339634274
1787228505.502540, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9347571340613781
1787228505.503072, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9347571341155047
1787228505.537446, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9347571375545403
1787228505.537604, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9347571375683291
1787228505.538658, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9347571376721054
1787228505.853467, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9347571691734915
1787228506.023055, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9347571861168193
1787228506.023505, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9347571861569730
1787228506.023543, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9347571861604066
1787228506.023994, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9347571862064643
1787228506.024131, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9347571862192644
1787228506.024282, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9347571862361380
1787228506.025565, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9347571863644792
1787228506.025933, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9347571864012633
1787228506.026569, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9347571864635819
1787228506.497251, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9347572335345077
1787228506.647769, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9347572485855003
1787228506.647872, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9347572485954444
1787228506.648315, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9347572486392573
1787228506.648647, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9347572486724190
1787228506.649674, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9347572487737201
1787228506.649781, Self-RAG Decomposed (multi-hop), End stage, run, start, 9347572487864961
1787228506.650354, Self-RAG Decomposed (multi-hop), End stage, run, end, 9347572488429139
1787228506.650496, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 22862610310856272011553288674421496222, 1787228502.487080, 1, 1, 9347572488581699
1787228506.987334, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9347572825477641
1787228507.359102, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 9, 9347573197189379
1787228507.359408, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9347573197473508
1787228507.360044, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9347573198135574
1787228507.379521, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9347573217602638
1787228507.379618, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9347573217691679
1787228507.380169, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9347573218232720
1787228507.380418, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9347573218492497
1787228507.383235, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9347573221309145
1787228507.967087, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9347573805193277
1787228508.150019, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9347573988130289
1787228508.150506, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9347573988570515
1787228508.150851, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9347573988932772
1787228508.151074, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9347573989135956
1787228508.151384, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9347573989467845
1787228508.152516, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9347573990596201
1787228508.153095, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9347573991211178
1787228508.156320, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9347573994416884
1787228508.637199, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9347574475312636
1787228509.078984, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 9, 9347574917093186
1787228509.079905, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9347574917971268
1787228509.081143, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9347574919254280
1787228509.101328, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9347574939409779
1787228509.101425, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9347574939498707
1787228509.102061, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9347574940124789
1787228509.102200, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9347574940274405
1787228509.104746, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9347574942820637
1787228509.687278, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9347575525429309
1787228509.838986, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9347575677074519
1787228509.839696, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9347575677772281
1787228509.840105, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9347575678188794
1787228509.840326, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9347575678388619
1787228509.840630, Self-RAG Decomposed (multi-hop), End stage, run, start, 9347575678713692
1787228509.841105, Self-RAG Decomposed (multi-hop), End stage, run, end, 9347575679177501
1787228509.841662, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 173157268366823760596647340555369896646, 1787228505.210444, 1, 2, 9347575679780287
1787228510.013019, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 44614507923365365008858980547795067656, 1787228510.012556, 1, 3, 9347575851113762
1787228510.013508, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9347575851578115
1787228510.013859, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9347575851921844
1787228510.014422, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9347575852498966
1787228510.036242, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9347575874318901
1787228510.036330, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9347575874405973
1787228510.036778, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9347575874841735
1787228510.037018, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9347575875091655
1787228510.039524, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9347575877601023
1787228510.057560, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 325368168976601542252737457655828421234, 1787228510.057379, 1, 4, 9347575895654467
1787228510.058106, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9347575896181349
1787228510.059348, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9347575897423496
1787228510.059774, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9347575897856122
1787228510.099221, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9347575937308349
1787228510.099394, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9347575937487629
1787228510.100328, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9347575938397952
1787228510.442373, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9347576280478532
1787228510.584435, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9347576422522226
1787228510.585035, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9347576423111363
1787228510.585117, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9347576423180292
1787228510.585627, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9347576423705173
1787228510.585766, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9347576423828133
1787228510.586110, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 9347576424191590
1787228510.586617, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 9347576424690600
1787228510.587398, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 9347576425476314
1787228510.587552, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9347576425622331
1787228510.589990, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 9347576428059554
1787228511.294103, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9347577132215460
1787228511.296274, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 9347577134356330
1787228511.550148, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9347577388233101
1787228511.550564, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9347577388629918
1787228511.550763, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9347577388837711
1787228511.551499, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9347577389571809
1787228511.553083, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 9347577391176246
1787228511.554156, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 9347577392243945
1787228511.650012, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 6, 9347577488097312
1787228511.650365, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 9347577488430289
1787228511.650405, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 9347577488465953
1787228511.650611, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 9347577488683137
1787228511.651037, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 9347577489100659
1787228511.651134, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 9347577489224627
1787228511.652453, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 9347577490539063
1787228511.667557, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 9347577505645283
1787228512.118573, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 9347577956666356
1787228512.454593, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 9347578292778663
1787228512.684950, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 4, 9347578523032453
1787228512.685305, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 9347578523368614
1787228512.685875, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 9347578523969752
1787228512.686500, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 9347578524562890
1787228512.700978, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 4, 9347578539055444
1787228512.701550, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 9347578539613622
1787228512.701583, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 9347578539644102
1787228512.702021, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 9347578540105847
1787228512.702448, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 9347578540523560
1787228512.703541, Self-RAG Decomposed (multi-hop), End stage, run, start, 9347578541617499
1787228512.704017, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 9347578542101133
1787228512.704725, Self-RAG Decomposed (multi-hop), End stage, run, end, 9347578542803071
1787228512.704993, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 44614507923365365008858980547795067656, 1787228510.012556, 1, 3, 9347578543065552
1787228512.969955, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 9347578808050467
1787228513.094737, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 4, 9347578932814126
1787228513.095403, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 9347578933473424
1787228513.096170, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 9347578934263858
1787228513.096677, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 9347578934750244
1787228513.096816, Self-RAG Decomposed (multi-hop), End stage, run, start, 9347578934890932
1787228513.097578, Self-RAG Decomposed (multi-hop), End stage, run, end, 9347578935651478
1787228513.097787, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 325368168976601542252737457655828421234, 1787228510.057379, 1, 4, 9347578935857303
1787228513.756815, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 199059127403584605962274385839145444724, 1787228513.756496, 1, 5, 9347579594938374
1787228513.757341, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9347579595412135
1787228513.757691, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9347579595754104
1787228513.758064, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9347579596141881
1787228513.780184, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9347579618261914
1787228513.780345, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9347579618437450
1787228513.781088, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9347579619157644
1787228513.781422, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9347579619496413
1787228513.783762, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9347579621839188
1787228514.142045, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9347579980158375
1787228514.296014, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9347580134104743
1787228514.296718, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9347580134793417
1787228514.297105, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9347580135185003
1787228514.297297, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9347580135358811
1787228514.297474, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9347580135560220
1787228514.298140, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9347580136210782
1787228514.298693, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9347580136798511
1787228514.302034, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9347580140118345
1787228514.639408, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9347580477621504
1787228515.085647, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 11, 9347580923732899
1787228515.086695, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9347580924778534
1787228515.087135, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9347580925225639
1787228515.107555, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9347580945636947
1787228515.107705, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9347580945800387
1787228515.108714, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9347580946784054
1787228515.108978, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9347580947053655
1787228515.112170, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9347580950244496
1787228515.699631, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9347581537834975
1787228515.852528, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9347581690615260
1787228515.854087, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9347581692170208
1787228515.854556, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9347581692640466
1787228515.854907, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9347581692983219
1787228515.855268, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9347581693352116
1787228515.856246, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9347581694316439
1787228515.856825, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9347581694935080
1787228515.859993, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9347581698079170
1787228516.352215, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9347582190347435
1787228516.422280, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 326252740707696257827404745930129361216, 1787228516.422046, 1, 6, 9347582260405319
1787228516.422689, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9347582260760792
1787228516.424189, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9347582262259884
1787228516.424444, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9347582262520093
1787228516.454633, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9347582292713781
1787228516.454829, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9347582292914645
1787228516.455614, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9347582293685288
1787228516.455877, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9347582293952728
1787228516.821753, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 11, 9347582659835825
1787228516.821865, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9347582659960066
1787228516.822648, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9347582660731684
1787228516.823095, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9347582661176293
1787228516.866254, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9347582704341699
1787228516.866716, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9347582704808036
1787228516.867760, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9347582705829799
1787228517.201261, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9347583039362226
1787228517.331690, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9347583169773118
1787228517.331975, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9347583170040031
1787228517.332016, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9347583170077215
1787228517.332406, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9347583170476032
1787228517.332520, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9347583170581888
1787228517.332919, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 9347583171026098
1787228517.333455, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 9347583171525555
1787228517.333802, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 9347583171886388
1787228517.335407, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9347583173484873
1787228517.336649, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 9347583174723340
1787228518.355732, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 9347584193826020
1787228518.399160, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9347584237256242
1787228518.728516, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9347584566600177
1787228518.728927, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9347584566992851
1787228518.729586, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9347584567661156
1787228518.729772, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9347584567833893
1787228518.730394, Self-RAG Decomposed (multi-hop), End stage, run, start, 9347584568473559
1787228518.730860, Self-RAG Decomposed (multi-hop), End stage, run, end, 9347584568923368
1787228518.731056, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 199059127403584605962274385839145444724, 1787228513.756496, 1, 5, 9347584569120681
1787228518.847798, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 7, 9347584685890333
1787228518.848131, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 9347584686194142
1787228518.848673, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 9347584686765055
1787228518.849110, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 9347584687172801
1787228518.849711, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 9347584687795474
1787228518.852830, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 9347584690925259
1787228519.217003, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 9347585055125568
1787228519.360495, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 4, 9347585198573313
1787228519.361650, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 9347585199720853
1787228519.362286, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 9347585200373111
1787228519.362576, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 9347585200644599
1787228519.362999, Self-RAG Decomposed (multi-hop), End stage, run, start, 9347585201070393
1787228519.363189, Self-RAG Decomposed (multi-hop), End stage, run, end, 9347585201250681
1787228519.363437, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 326252740707696257827404745930129361216, 1787228516.422046, 1, 6, 9347585201509802
1787228521.956724, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 40105416378066651874190218981442174, 1787228521.956360, 1, 7, 9347587794818267
1787228521.958335, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9347587796419535
1787228521.968295, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9347587806376204
1787228521.968478, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9347587806567933
1787228521.990158, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9347587828240076
1787228521.990371, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9347587828465964
1787228521.991382, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9347587829462591
1787228521.991506, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9347587829582112
1787228521.994695, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9347587832779865
