1787226991.377756, Self-RAG Monolith 4B, pipeline, prepare, start, 9346057216095135
1787227061.000859, Self-RAG Monolith 4B, Monolith formatter, run, end, 9346126838928032
1787227061.001034, Self-RAG Monolith 4B, Monolith LLM, run, start, 9346126839108544
1787227061.003826, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9346126841895737
1787227061.048181, Self-RAG Monolith 4B, pipeline - val, run, start, 251789630803900687926526066575133547876, 1787227061.047727, 1, 5, 9346126886402187
1787227061.048883, Self-RAG Monolith 4B, Question dataloader, run, start, 9346126886961869
1787227061.049572, Self-RAG Monolith 4B, Question dataloader, run, end, 9346126887645407
1787227061.050275, Self-RAG Monolith 4B, Document retriever, run, start, 9346126888351265
1787227061.094801, Self-RAG Monolith 4B, Document retriever, run, end, 9346126932889604
1787227061.094947, Self-RAG Monolith 4B, Monolith formatter, run, start, 9346126933021972
1787227061.095493, Self-RAG Monolith 4B, Monolith formatter, run, end, 9346126933556214
1787227061.549243, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9346127387355020
1787227062.736806, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9346128574893871
1787227062.738141, Self-RAG Monolith 4B, Monolith LLM, run, end, 9346128576222963
1787227062.738235, Self-RAG Monolith 4B, Monolith LLM, run, start, 9346128576298339
1787227062.738520, Self-RAG Monolith 4B, Monolith router, run, start, 9346128576633428
1787227062.738889, Self-RAG Monolith 4B, Monolith router, run, end, 9346128576964485
1787227062.739271, Self-RAG Monolith 4B, End stage, run, start, 9346128577346071
1787227062.739736, Self-RAG Monolith 4B, End stage, run, end, 9346128577809128
1787227062.741034, Self-RAG Monolith 4B, pipeline - val, run, end, 82437326995190958542474262615277908249, 1787227054.772325, 1, 3, 9346128579123020
1787227062.741312, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9346128579384589
1787227063.215757, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9346129053939199
1787227063.506755, Self-RAG Monolith 4B, pipeline - val, run, start, 59034932770651466073440084492694024177, 1787227063.506446, 1, 6, 9346129344878487
1787227063.507557, Self-RAG Monolith 4B, Question dataloader, run, start, 9346129345638249
1787227063.509298, Self-RAG Monolith 4B, Question dataloader, run, end, 9346129347390974
1787227063.509601, Self-RAG Monolith 4B, Document retriever, run, start, 9346129347677055
1787227063.537427, Self-RAG Monolith 4B, Document retriever, run, end, 9346129375510465
1787227063.537542, Self-RAG Monolith 4B, Monolith formatter, run, start, 9346129375615378
1787227063.537895, Self-RAG Monolith 4B, Monolith formatter, run, end, 9346129375958179
1787227064.769908, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 29, 9346130607995849
1787227064.771449, Self-RAG Monolith 4B, Monolith LLM, run, end, 9346130609549901
1787227064.771612, Self-RAG Monolith 4B, Monolith LLM, run, start, 9346130609679630
1787227064.772035, Self-RAG Monolith 4B, Monolith router, run, start, 9346130610149103
1787227064.772416, Self-RAG Monolith 4B, Monolith router, run, end, 9346130610491488
1787227064.772642, Self-RAG Monolith 4B, End stage, run, start, 9346130610735489
1787227064.773161, Self-RAG Monolith 4B, End stage, run, end, 9346130611229746
1787227064.773904, Self-RAG Monolith 4B, pipeline - val, run, end, 251789630803900687926526066575133547876, 1787227061.047727, 1, 5, 9346130611984708
1787227064.774192, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9346130612262053
1787227065.257566, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9346131095768867
1787227066.421434, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 29, 9346132259539072
1787227066.421838, Self-RAG Monolith 4B, Monolith LLM, run, end, 9346132259902321
1787227066.422328, Self-RAG Monolith 4B, Monolith router, run, start, 9346132260440051
1787227066.422725, Self-RAG Monolith 4B, Monolith router, run, end, 9346132260804324
1787227066.422919, Self-RAG Monolith 4B, End stage, run, start, 9346132260995988
1787227066.423256, Self-RAG Monolith 4B, End stage, run, end, 9346132261325573
1787227066.423692, Self-RAG Monolith 4B, pipeline - val, run, end, 59034932770651466073440084492694024177, 1787227063.506446, 1, 6, 9346132261790903
1787227070.908650, Self-RAG Monolith 4B, pipeline - val, run, start, 69540247285354189470108572746404862829, 1787227070.908091, 1, 7, 9346136746778023
1787227070.909440, Self-RAG Monolith 4B, Question dataloader, run, start, 9346136747517194
1787227070.909983, Self-RAG Monolith 4B, Question dataloader, run, end, 9346136748058363
1787227070.910086, Self-RAG Monolith 4B, Document retriever, run, start, 9346136748161787
1787227070.931653, Self-RAG Monolith 4B, Document retriever, run, end, 9346136769738427
1787227070.931847, Self-RAG Monolith 4B, Monolith formatter, run, start, 9346136769920668
1787227070.932272, Self-RAG Monolith 4B, Monolith formatter, run, end, 9346136770336381
1787227070.932551, Self-RAG Monolith 4B, Monolith LLM, run, start, 9346136770639390
1787227070.935228, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9346136773298630
1787227071.401226, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9346137239334415
1787227072.602373, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 28, 9346138440469994
1787227072.603337, Self-RAG Monolith 4B, Monolith LLM, run, end, 9346138441413164
1787227072.603435, Self-RAG Monolith 4B, Monolith router, run, start, 9346138441516397
1787227072.603678, Self-RAG Monolith 4B, Monolith router, run, end, 9346138441748413
1787227072.603831, Self-RAG Monolith 4B, End stage, run, start, 9346138441910222
1787227072.604156, Self-RAG Monolith 4B, End stage, run, end, 9346138442227327
1787227072.604724, Self-RAG Monolith 4B, pipeline - val, run, end, 69540247285354189470108572746404862829, 1787227070.908091, 1, 7, 9346138442814929
1787227076.769701, Self-RAG Monolith 4B, pipeline - val, run, start, 107827237991204093786974682787917350299, 1787227076.769147, 1, 8, 9346142607819618
1787227076.770894, Self-RAG Monolith 4B, Question dataloader, run, start, 9346142609044917
1787227076.771494, Self-RAG Monolith 4B, Question dataloader, run, end, 9346142609564535
1787227076.771719, Self-RAG Monolith 4B, Document retriever, run, start, 9346142609797656
1787227076.792007, Self-RAG Monolith 4B, Document retriever, run, end, 9346142630084883
1787227076.792104, Self-RAG Monolith 4B, Monolith formatter, run, start, 9346142630178372
1787227076.792597, Self-RAG Monolith 4B, Monolith formatter, run, end, 9346142630659637
1787227076.792664, Self-RAG Monolith 4B, Monolith LLM, run, start, 9346142630737173
1787227076.795630, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9346142633702910
1787227077.057553, Self-RAG Monolith 4B, pipeline - val, run, start, 13484271257866622247136290327387094198, 1787227077.057199, 1, 9, 9346142895682448
1787227077.058137, Self-RAG Monolith 4B, Question dataloader, run, start, 9346142896218066
1787227077.058879, Self-RAG Monolith 4B, Question dataloader, run, end, 9346142896958964
1787227077.059193, Self-RAG Monolith 4B, Document retriever, run, start, 9346142897287269
1787227077.105882, Self-RAG Monolith 4B, Document retriever, run, end, 9346142944096718
1787227077.106502, Self-RAG Monolith 4B, Monolith formatter, run, start, 9346142944583216
1787227077.107793, Self-RAG Monolith 4B, Monolith formatter, run, end, 9346142945876228
1787227077.317293, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9346143155499388
1787227078.391198, Self-RAG Monolith 4B, pipeline - val, run, start, 289462288511263619590499684768347474266, 1787227078.390132, 1, 10, 9346144229296144
1787227078.391619, Self-RAG Monolith 4B, Question dataloader, run, start, 9346144229700017
1787227078.392333, Self-RAG Monolith 4B, Question dataloader, run, end, 9346144230410611
1787227078.392511, Self-RAG Monolith 4B, Document retriever, run, start, 9346144230589683
1787227078.422545, Self-RAG Monolith 4B, Document retriever, run, end, 9346144260632460
1787227078.422668, Self-RAG Monolith 4B, Monolith formatter, run, start, 9346144260742636
1787227078.423273, Self-RAG Monolith 4B, Monolith formatter, run, end, 9346144261337550
1787227078.536963, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 29, 9346144375051500
1787227078.537697, Self-RAG Monolith 4B, Monolith LLM, run, end, 9346144375771230
1787227078.537765, Self-RAG Monolith 4B, Monolith LLM, run, start, 9346144375827166
1787227078.538000, Self-RAG Monolith 4B, Monolith router, run, start, 9346144376076079
1787227078.538179, Self-RAG Monolith 4B, Monolith router, run, end, 9346144376248016
1787227078.538305, Self-RAG Monolith 4B, End stage, run, start, 9346144376382864
1787227078.538857, Self-RAG Monolith 4B, End stage, run, end, 9346144376928977
1787227078.539121, Self-RAG Monolith 4B, pipeline - val, run, end, 107827237991204093786974682787917350299, 1787227076.769147, 1, 8, 9346144377210274
1787227078.540935, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9346144379020408
1787227079.195541, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9346145033762251
1787227080.375908, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9346146214026632
1787227080.376824, Self-RAG Monolith 4B, Monolith LLM, run, end, 9346146214901595
1787227080.376900, Self-RAG Monolith 4B, Monolith LLM, run, start, 9346146214962987
1787227080.377363, Self-RAG Monolith 4B, Monolith router, run, start, 9346146215441500
1787227080.377536, Self-RAG Monolith 4B, Monolith router, run, end, 9346146215604941
1787227080.377812, Self-RAG Monolith 4B, End stage, run, start, 9346146215891918
1787227080.378142, Self-RAG Monolith 4B, End stage, run, end, 9346146216212239
1787227080.379300, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9346146217376978
1787227080.380043, Self-RAG Monolith 4B, pipeline - val, run, end, 13484271257866622247136290327387094198, 1787227077.057199, 1, 9, 9346146218132884
1787227080.793588, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9346146631690772
1787227082.012223, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9346147850312785
1787227082.012579, Self-RAG Monolith 4B, Monolith LLM, run, end, 9346147850643554
1787227082.013515, Self-RAG Monolith 4B, Monolith router, run, start, 9346147851632069
1787227082.013920, Self-RAG Monolith 4B, Monolith router, run, end, 9346147851996566
1787227082.014732, Self-RAG Monolith 4B, End stage, run, start, 9346147852828248
1787227082.015129, Self-RAG Monolith 4B, End stage, run, end, 9346147853197401
1787227082.015415, Self-RAG Monolith 4B, pipeline - val, run, end, 289462288511263619590499684768347474266, 1787227078.390132, 1, 10, 9346147853504330
1787227082.436292, Self-RAG Monolith 4B, pipeline - val, run, start, 230971093185850530047605585983772484874, 1787227082.435769, 1, 11, 9346148274411935
1787227082.436882, Self-RAG Monolith 4B, Question dataloader, run, start, 9346148274960960
1787227082.437305, Self-RAG Monolith 4B, Question dataloader, run, end, 9346148275375602
1787227082.437438, Self-RAG Monolith 4B, Document retriever, run, start, 9346148275511570
1787227082.461050, Self-RAG Monolith 4B, Document retriever, run, end, 9346148299140408
1787227082.461164, Self-RAG Monolith 4B, Monolith formatter, run, start, 9346148299237688
1787227082.461733, Self-RAG Monolith 4B, Monolith formatter, run, end, 9346148299796714
1787227082.461850, Self-RAG Monolith 4B, Monolith LLM, run, start, 9346148299923946
1787227082.464219, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9346148302294769
1787227082.886261, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9346148724496106
1787227083.925091, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9346149763183398
1787227083.925987, Self-RAG Monolith 4B, Monolith LLM, run, end, 9346149764062633
1787227083.926088, Self-RAG Monolith 4B, Monolith router, run, start, 9346149764168233
1787227083.936710, Self-RAG Monolith 4B, Monolith router, run, end, 9346149774787400
1787227083.936845, Self-RAG Monolith 4B, End stage, run, start, 9346149774923369
1787227083.937491, Self-RAG Monolith 4B, End stage, run, end, 9346149775568923
1787227083.937737, Self-RAG Monolith 4B, pipeline - val, run, end, 230971093185850530047605585983772484874, 1787227082.435769, 1, 11, 9346149775820907
1787227084.315370, Self-RAG Monolith 4B, pipeline - val, run, start, 184886815667705435566265471999721212332, 1787227084.314822, 1, 12, 9346150153488546
1787227084.316435, Self-RAG Monolith 4B, Question dataloader, run, start, 9346150154526485
1787227084.317353, Self-RAG Monolith 4B, Question dataloader, run, end, 9346150155427608
1787227084.317683, Self-RAG Monolith 4B, Document retriever, run, start, 9346150155760617
1787227084.338047, Self-RAG Monolith 4B, Document retriever, run, end, 9346150176124148
1787227084.338132, Self-RAG Monolith 4B, Monolith formatter, run, start, 9346150176204581
1787227084.338580, Self-RAG Monolith 4B, Monolith formatter, run, end, 9346150176643686
1787227084.338753, Self-RAG Monolith 4B, Monolith LLM, run, start, 9346150176830743
1787227084.341799, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9346150179868191
1787227084.925024, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9346150763174418
1787227086.149832, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9346151987917889
1787227086.150685, Self-RAG Monolith 4B, Monolith LLM, run, end, 9346151988766404
1787227086.150801, Self-RAG Monolith 4B, Monolith router, run, start, 9346151988890772
1787227086.151221, Self-RAG Monolith 4B, Monolith router, run, end, 9346151989291637
1787227086.151594, Self-RAG Monolith 4B, End stage, run, start, 9346151989673414
1787227086.152158, Self-RAG Monolith 4B, End stage, run, end, 9346151990234648
1787227086.152731, Self-RAG Monolith 4B, pipeline - val, run, end, 184886815667705435566265471999721212332, 1787227084.314822, 1, 12, 9346151990815850
1787227088.106552, Self-RAG Monolith 4B, pipeline - val, run, start, 124047254158405908625999151432460817753, 1787227088.106222, 1, 13, 9346153944653240
1787227088.107312, Self-RAG Monolith 4B, Question dataloader, run, start, 9346153945404218
1787227088.107724, Self-RAG Monolith 4B, Question dataloader, run, end, 9346153945793900
1787227088.107847, Self-RAG Monolith 4B, Document retriever, run, start, 9346153945921036
1787227088.129916, Self-RAG Monolith 4B, Document retriever, run, end, 9346153968012621
1787227088.130098, Self-RAG Monolith 4B, Monolith formatter, run, start, 9346153968171197
1787227088.130470, Self-RAG Monolith 4B, Monolith formatter, run, end, 9346153968532398
1787227088.130699, Self-RAG Monolith 4B, Monolith LLM, run, start, 9346153968773983
1787227088.134472, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9346153972570602
1787227088.654997, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9346154493106436
1787227089.608602, Self-RAG Monolith 4B, pipeline - val, run, start, 183129656883207411282732970458406521993, 1787227089.608215, 1, 14, 9346155446723302
1787227089.609604, Self-RAG Monolith 4B, Question dataloader, run, start, 9346155447721577
1787227089.620566, Self-RAG Monolith 4B, Question dataloader, run, end, 9346155458654073
1787227089.620971, Self-RAG Monolith 4B, Document retriever, run, start, 9346155459051754
1787227089.649374, Self-RAG Monolith 4B, Document retriever, run, end, 9346155487461118
1787227089.649585, Self-RAG Monolith 4B, Monolith formatter, run, start, 9346155487659678
1787227089.650038, Self-RAG Monolith 4B, Monolith formatter, run, end, 9346155488101408
1787227089.953245, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 28, 9346155791332106
1787227089.953856, Self-RAG Monolith 4B, Monolith LLM, run, end, 9346155791934380
1787227089.953934, Self-RAG Monolith 4B, Monolith LLM, run, start, 9346155791995180
1787227089.954400, Self-RAG Monolith 4B, Monolith router, run, start, 9346155792478686
1787227089.954780, Self-RAG Monolith 4B, Monolith router, run, end, 9346155792853775
1787227089.955103, Self-RAG Monolith 4B, End stage, run, start, 9346155793178464
1787227089.955638, Self-RAG Monolith 4B, End stage, run, end, 9346155793709825
1787227089.955770, Self-RAG Monolith 4B, pipeline - val, run, end, 124047254158405908625999151432460817753, 1787227088.106222, 1, 13, 9346155793860882
1787227089.956975, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9346155795047957
1787227090.518391, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9346156356493639
1787227092.255606, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 34, 9346158093692712
1787227092.255965, Self-RAG Monolith 4B, Monolith LLM, run, end, 9346158094031705
1787227092.256524, Self-RAG Monolith 4B, Monolith router, run, start, 9346158094638074
1787227092.256897, Self-RAG Monolith 4B, Monolith router, run, end, 9346158094975371
1787227092.257137, Self-RAG Monolith 4B, End stage, run, start, 9346158095233340
1787227092.257669, Self-RAG Monolith 4B, End stage, run, end, 9346158095743038
1787227092.257786, Self-RAG Monolith 4B, pipeline - val, run, end, 183129656883207411282732970458406521993, 1787227089.608215, 1, 14, 9346158095866590
1787227097.549834, Self-RAG Monolith 4B, pipeline - val, run, start, 231196882717899075178315472457353614094, 1787227097.549299, 1, 15, 9346163387955179
1787227097.551033, Self-RAG Monolith 4B, Question dataloader, run, start, 9346163389125086
1787227097.551450, Self-RAG Monolith 4B, Question dataloader, run, end, 9346163389520047
1787227097.551577, Self-RAG Monolith 4B, Document retriever, run, start, 9346163389650576
1787227097.571938, Self-RAG Monolith 4B, Document retriever, run, end, 9346163410032812
1787227097.572323, Self-RAG Monolith 4B, Monolith formatter, run, start, 9346163410397821
1787227097.572621, Self-RAG Monolith 4B, Monolith formatter, run, end, 9346163410684222
1787227097.572770, Self-RAG Monolith 4B, Monolith LLM, run, start, 9346163410856894
1787227097.575146, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9346163413218085
1787227097.938754, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9346163776994722
1787227099.137962, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 29, 9346164976045637
1787227099.138247, Self-RAG Monolith 4B, Monolith LLM, run, end, 9346164976311990
1787227099.138733, Self-RAG Monolith 4B, Monolith router, run, start, 9346164976846999
1787227099.139167, Self-RAG Monolith 4B, Monolith router, run, end, 9346164977235096
1787227099.139297, Self-RAG Monolith 4B, End stage, run, start, 9346164977372105
1787227099.139723, Self-RAG Monolith 4B, End stage, run, end, 9346164977792954
1787227099.139992, Self-RAG Monolith 4B, pipeline - val, run, end, 231196882717899075178315472457353614094, 1787227097.549299, 1, 15, 9346164978077787
1787227107.816992, Self-RAG Monolith 4B, pipeline - val, run, start, 22701338104799310163555869200543194871, 1787227107.816333, 1, 16, 9346173655090189
1787227107.817874, Self-RAG Monolith 4B, Question dataloader, run, start, 9346173655967663
1787227107.818476, Self-RAG Monolith 4B, Question dataloader, run, end, 9346173656545985
1787227107.818600, Self-RAG Monolith 4B, Document retriever, run, start, 9346173656674450
1787227107.841684, Self-RAG Monolith 4B, Document retriever, run, end, 9346173679773861
1787227107.842391, Self-RAG Monolith 4B, Monolith formatter, run, start, 9346173680462535
1787227107.842672, Self-RAG Monolith 4B, Monolith formatter, run, end, 9346173680734312
1787227107.842838, Self-RAG Monolith 4B, Monolith LLM, run, start, 9346173680918681
1787227107.845880, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9346173683952626
1787227108.478401, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9346174316635732
1787227109.797722, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9346175635825223
1787227109.798820, Self-RAG Monolith 4B, Monolith LLM, run, end, 9346175636895594
1787227109.799407, Self-RAG Monolith 4B, Monolith router, run, start, 9346175637537676
1787227109.800005, Self-RAG Monolith 4B, Monolith router, run, end, 9346175638083501
1787227109.800164, Self-RAG Monolith 4B, End stage, run, start, 9346175638241022
1787227109.800961, Self-RAG Monolith 4B, End stage, run, end, 9346175639035312
1787227109.801209, Self-RAG Monolith 4B, pipeline - val, run, end, 22701338104799310163555869200543194871, 1787227107.816333, 1, 16, 9346175639295729
1787227113.277725, Self-RAG Monolith 4B, pipeline - val, run, start, 206010037197974188233078943998922510278, 1787227113.277132, 1, 17, 9346179115821620
1787227113.278248, Self-RAG Monolith 4B, Question dataloader, run, start, 9346179116324485
1787227113.278610, Self-RAG Monolith 4B, Question dataloader, run, end, 9346179116679686
1787227113.278738, Self-RAG Monolith 4B, Document retriever, run, start, 9346179116812999
1787227113.299358, Self-RAG Monolith 4B, Document retriever, run, end, 9346179137435731
1787227113.299456, Self-RAG Monolith 4B, Monolith formatter, run, start, 9346179137528996
