1787207236.694225, Self-RAG Monolith, pipeline, prepare, start, 55185858584250
1787207281.708961, Self-RAG Monolith, Monolith LLM, run, start, 55230872838958
1787207281.709028, Self-RAG Monolith, Monolith LLM, first_token, start, 55230872904375
1787207286.427975, Self-RAG Monolith, pipeline - val, run, start, 58823940412213165013729593036687281515, 1787207286.427817, 1, 3, 55235591854708
1787207286.428399, Self-RAG Monolith, Question dataloader, run, start, 55235592247208
1787207286.429159, Self-RAG Monolith, Question dataloader, run, end, 55235593002416
1787207286.429275, Self-RAG Monolith, Document retriever, run, start, 55235593118541
1787207286.656807, Self-RAG Monolith, Document retriever, run, end, 55235820662500
1787207286.656972, Self-RAG Monolith, Monolith formatter, run, start, 55235820820125
1787207286.657563, Self-RAG Monolith, Monolith formatter, run, end, 55235821405750
1787207289.800969, Self-RAG Monolith, Monolith LLM, first_token, end, 55238964915625
1787207290.990253, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 33, 55240154101041
1787207290.990653, Self-RAG Monolith, Monolith LLM, run, end, 55240154465041
1787207290.990873, Self-RAG Monolith, Monolith LLM, run, start, 55240154689708
1787207290.990986, Self-RAG Monolith, Monolith router, run, start, 55240154797000
1787207290.991283, Self-RAG Monolith, Monolith LLM, first_token, start, 55240155092541
1787207290.991969, Self-RAG Monolith, Monolith router, run, end, 55240155780833
1787207290.992758, Self-RAG Monolith, End stage, run, start, 55240156571500
1787207290.994902, Self-RAG Monolith, End stage, run, end, 55240158714541
1787207290.995018, Self-RAG Monolith, pipeline - val, run, end, 162003890802231018810691291074135937277, 1787207281.473157, 1, 2, 55240158828125
1787207291.536356, Self-RAG Monolith, pipeline - val, run, start, 122655261735906728277362796851833885029, 1787207291.536228, 1, 4, 55240700177083
1787207291.536565, Self-RAG Monolith, Question dataloader, run, start, 55240700372250
1787207291.537168, Self-RAG Monolith, Question dataloader, run, end, 55240700979750
1787207291.537302, Self-RAG Monolith, Document retriever, run, start, 55240701117000
1787207291.875479, Self-RAG Monolith, Document retriever, run, end, 55241039295958
1787207291.875660, Self-RAG Monolith, Monolith formatter, run, start, 55241039467583
1787207291.876195, Self-RAG Monolith, Monolith formatter, run, end, 55241039999541
1787207294.288518, Self-RAG Monolith, pipeline - val, run, start, 228190576596712553971478049055693026680, 1787207294.288422, 1, 5, 55243452314291
1787207294.288816, Self-RAG Monolith, Question dataloader, run, start, 55243452601916
1787207294.289038, Self-RAG Monolith, Question dataloader, run, end, 55243452824458
1787207294.289150, Self-RAG Monolith, Document retriever, run, start, 55243452933250
1787207294.493445, Self-RAG Monolith, Document retriever, run, end, 55243657243208
1787207294.493568, Self-RAG Monolith, Monolith formatter, run, start, 55243657354666
1787207294.493940, Self-RAG Monolith, Monolith formatter, run, end, 55243657725416
1787207295.490112, Self-RAG Monolith, Monolith LLM, first_token, end, 55244653906000
1787207296.580075, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 31, 55245743858458
1787207296.580222, Self-RAG Monolith, Monolith LLM, run, end, 55245743989333
1787207296.580340, Self-RAG Monolith, Monolith router, run, start, 55245744109666
1787207296.580377, Self-RAG Monolith, Monolith LLM, run, start, 55245744142375
1787207296.580548, Self-RAG Monolith, Monolith router, run, end, 55245744315958
1787207296.580666, Self-RAG Monolith, Monolith LLM, first_token, start, 55245744434208
1787207296.580712, Self-RAG Monolith, Query rewrite formatter, run, start, 55245744481208
1787207296.581811, Self-RAG Monolith, Query rewrite formatter, run, end, 55245745579791
1787207296.581918, Self-RAG Monolith, Query rewrite LLM, run, start, 55245745683291
1787207302.836963, Self-RAG Monolith, Monolith LLM, first_token, end, 55252000702458
1787207304.091015, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 55253254769916
1787207304.091378, Self-RAG Monolith, Monolith LLM, run, end, 55253255093958
1787207304.091426, Self-RAG Monolith, Query rewrite LLM, first_token, start, 55253255145583
1787207304.091591, Self-RAG Monolith, Monolith LLM, run, start, 55253255303666
1787207304.091627, Self-RAG Monolith, Monolith router, run, start, 55253255338708
1787207304.092146, Self-RAG Monolith, Monolith router, run, end, 55253255864500
1787207304.092293, Self-RAG Monolith, End stage, run, start, 55253256007750
1787207304.093882, Self-RAG Monolith, End stage, run, end, 55253257598333
1787207304.093986, Self-RAG Monolith, pipeline - val, run, end, 122655261735906728277362796851833885029, 1787207291.536228, 1, 4, 55253257699541
1787207307.203886, Self-RAG Monolith, Query rewrite LLM, first_token, end, 55256367608958
1787207308.058680, Self-RAG Monolith, Query rewrite LLM, n_generated_tokens, 24, 55257222400500
1787207308.058998, Self-RAG Monolith, Query rewrite LLM, run, end, 55257222683333
1787207308.059046, Self-RAG Monolith, Monolith LLM, first_token, start, 55257222741166
1787207308.059275, Self-RAG Monolith, Document retriever, run, start, 55257222964750
1787207308.612199, Self-RAG Monolith, Document retriever, run, end, 55257775940458
1787207308.612461, Self-RAG Monolith, Monolith formatter, run, start, 55257776160791
1787207308.613594, Self-RAG Monolith, Monolith formatter, run, end, 55257777273666
1787207309.164119, Self-RAG Monolith, pipeline - val, run, start, 11397358718210881796232046392573535944, 1787207309.163946, 1, 6, 55258327826416
1787207309.164395, Self-RAG Monolith, Question dataloader, run, start, 55258328071375
1787207309.165260, Self-RAG Monolith, Question dataloader, run, end, 55258328942750
1787207309.165377, Self-RAG Monolith, Document retriever, run, start, 55258329052583
1787207309.273269, Self-RAG Monolith, Document retriever, run, end, 55258436956125
1787207309.273431, Self-RAG Monolith, Monolith formatter, run, start, 55258437106208
1787207309.273690, Self-RAG Monolith, Monolith formatter, run, end, 55258437362875
1787207312.231313, Self-RAG Monolith, pipeline - val, run, start, 235503874300444940126966877031720988583, 1787207312.231231, 1, 7, 55261394976791
1787207312.231495, Self-RAG Monolith, Question dataloader, run, start, 55261395145458
1787207312.231666, Self-RAG Monolith, Question dataloader, run, end, 55261395315791
1787207312.231717, Self-RAG Monolith, Document retriever, run, start, 55261395366208
1787207312.443082, Self-RAG Monolith, Document retriever, run, end, 55261606743041
1787207312.443174, Self-RAG Monolith, Monolith formatter, run, start, 55261606826583
1787207312.443486, Self-RAG Monolith, Monolith formatter, run, end, 55261607135791
1787207313.450006, Self-RAG Monolith, Monolith LLM, first_token, end, 55262613692833
1787207314.741919, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 36, 55263905598625
1787207314.742295, Self-RAG Monolith, Monolith LLM, run, end, 55263905931583
1787207314.742491, Self-RAG Monolith, Monolith LLM, run, start, 55263906129208
1787207314.742590, Self-RAG Monolith, Monolith router, run, start, 55263906229458
1787207314.742805, Self-RAG Monolith, Monolith LLM, first_token, start, 55263906440041
1787207314.743231, Self-RAG Monolith, Monolith router, run, end, 55263906865416
1787207314.743558, Self-RAG Monolith, End stage, run, start, 55263907194791
1787207314.745618, Self-RAG Monolith, End stage, run, end, 55263909253166
1787207314.745680, Self-RAG Monolith, pipeline - val, run, end, 228190576596712553971478049055693026680, 1787207294.288422, 1, 5, 55263909312291
1787207320.880275, Self-RAG Monolith, Monolith LLM, first_token, end, 55270043893333
1787207321.991806, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 31, 55271155422833
1787207321.992129, Self-RAG Monolith, Monolith LLM, run, end, 55271155710750
1787207321.992277, Self-RAG Monolith, Monolith router, run, start, 55271155858416
1787207321.992334, Self-RAG Monolith, Monolith LLM, run, start, 55271155910958
1787207321.992685, Self-RAG Monolith, Monolith router, run, end, 55271156264416
1787207321.992744, Self-RAG Monolith, Monolith LLM, first_token, start, 55271156321166
1787207321.992800, Self-RAG Monolith, Query rewrite formatter, run, start, 55271156381666
1787207321.995569, Self-RAG Monolith, Query rewrite formatter, run, end, 55271159155458
1787207321.995748, Self-RAG Monolith, Query rewrite LLM, run, start, 55271159329125
1787207327.354103, Self-RAG Monolith, Monolith LLM, first_token, end, 55276517661458
1787207328.635398, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 36, 55277798962541
1787207328.635687, Self-RAG Monolith, Monolith LLM, run, end, 55277799217708
1787207328.635729, Self-RAG Monolith, Query rewrite LLM, first_token, start, 55277799265166
1787207328.635842, Self-RAG Monolith, Monolith router, run, start, 55277799372208
1787207328.635884, Self-RAG Monolith, Monolith LLM, run, start, 55277799411333
1787207328.636347, Self-RAG Monolith, Monolith router, run, end, 55277799879916
1787207328.636514, Self-RAG Monolith, End stage, run, start, 55277800044333
1787207328.637941, Self-RAG Monolith, End stage, run, end, 55277801471458
1787207328.638051, Self-RAG Monolith, pipeline - val, run, end, 11397358718210881796232046392573535944, 1787207309.163946, 1, 6, 55277801580333
1787207332.730231, Self-RAG Monolith, pipeline - val, run, start, 149288270412185076552004796394705254805, 1787207332.730041, 1, 8, 55281893773916
1787207332.730551, Self-RAG Monolith, Question dataloader, run, start, 55281894048625
1787207332.731521, Self-RAG Monolith, Question dataloader, run, end, 55281895025666
1787207332.731634, Self-RAG Monolith, Document retriever, run, start, 55281895135791
1787207332.953014, Self-RAG Monolith, Query rewrite LLM, first_token, end, 55282116535833
1787207333.047601, Self-RAG Monolith, Document retriever, run, end, 55282211112458
1787207333.047805, Self-RAG Monolith, Monolith formatter, run, start, 55282211311250
1787207333.048144, Self-RAG Monolith, Monolith formatter, run, end, 55282211639958
1787207333.527257, Self-RAG Monolith, Query rewrite LLM, n_generated_tokens, 16, 55282690792958
1787207333.527597, Self-RAG Monolith, Query rewrite LLM, run, end, 55282691094333
1787207333.527650, Self-RAG Monolith, Monolith LLM, first_token, start, 55282691155666
1787207333.527804, Self-RAG Monolith, Document retriever, run, start, 55282691301041
1787207333.830721, Self-RAG Monolith, Document retriever, run, end, 55282994253875
1787207333.830953, Self-RAG Monolith, Monolith formatter, run, start, 55282994452416
1787207333.833062, Self-RAG Monolith, Monolith formatter, run, end, 55282996556750
1787207338.462559, Self-RAG Monolith, Monolith LLM, first_token, end, 55287626032500
1787207339.697354, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 55288860814541
1787207339.697520, Self-RAG Monolith, Monolith LLM, run, end, 55288860967208
1787207339.697627, Self-RAG Monolith, Monolith router, run, start, 55288861073833
1787207339.697656, Self-RAG Monolith, Monolith LLM, run, start, 55288861099333
1787207339.697821, Self-RAG Monolith, Monolith router, run, end, 55288861269958
1787207339.697935, Self-RAG Monolith, Monolith LLM, first_token, start, 55288861380708
1787207339.698002, Self-RAG Monolith, End stage, run, start, 55288861445833
1787207339.698910, Self-RAG Monolith, End stage, run, end, 55288862357750
1787207339.698999, Self-RAG Monolith, pipeline - val, run, end, 235503874300444940126966877031720988583, 1787207312.231231, 1, 7, 55288862446708
1787207345.351853, Self-RAG Monolith, Monolith LLM, first_token, end, 55294515299208
1787207346.629829, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 36, 55295793246458
1787207346.630043, Self-RAG Monolith, Monolith LLM, run, end, 55295793438750
1787207346.630148, Self-RAG Monolith, Monolith router, run, start, 55295793542750
1787207346.630211, Self-RAG Monolith, Monolith LLM, run, start, 55295793612041
1787207346.630517, Self-RAG Monolith, Monolith router, run, end, 55295793916083
1787207346.630656, Self-RAG Monolith, End stage, run, start, 55295794052375
1787207346.630714, Self-RAG Monolith, Monolith LLM, first_token, start, 55295794107541
1787207346.631881, Self-RAG Monolith, End stage, run, end, 55295795278375
1787207346.631929, Self-RAG Monolith, pipeline - val, run, end, 149288270412185076552004796394705254805, 1787207332.730041, 1, 8, 55295795323958
1787207348.082897, Self-RAG Monolith, pipeline - val, run, start, 111562880460920320603885589280293074492, 1787207348.082731, 1, 9, 55297246322750
1787207348.083241, Self-RAG Monolith, Question dataloader, run, start, 55297246645083
1787207348.084129, Self-RAG Monolith, Question dataloader, run, end, 55297247519875
1787207348.084236, Self-RAG Monolith, Document retriever, run, start, 55297247622916
1787207348.482461, Self-RAG Monolith, Document retriever, run, end, 55297645856750
1787207348.482683, Self-RAG Monolith, Monolith formatter, run, start, 55297646072375
1787207348.483492, Self-RAG Monolith, Monolith formatter, run, end, 55297646874708
1787207352.620600, Self-RAG Monolith, pipeline - val, run, start, 98938911668599806494900505877589119552, 1787207352.620214, 1, 10, 55301784082333
1787207352.621484, Self-RAG Monolith, Question dataloader, run, start, 55301784837708
1787207352.622075, Self-RAG Monolith, Question dataloader, run, end, 55301785427625
1787207352.622223, Self-RAG Monolith, Document retriever, run, start, 55301785574833
1787207352.936446, Self-RAG Monolith, Document retriever, run, end, 55302099816833
1787207352.936634, Self-RAG Monolith, Monolith formatter, run, start, 55302099982375
1787207352.937038, Self-RAG Monolith, Monolith formatter, run, end, 55302100387333
1787207353.264741, Self-RAG Monolith, pipeline - val, run, start, 190683218562273510929397758754780413585, 1787207353.264662, 1, 11, 55302428101083
1787207353.264905, Self-RAG Monolith, Question dataloader, run, start, 55302428250958
1787207353.265151, Self-RAG Monolith, Question dataloader, run, end, 55302428497750
1787207353.265238, Self-RAG Monolith, Document retriever, run, start, 55302428582875
1787207353.407852, Self-RAG Monolith, Document retriever, run, end, 55302571209791
1787207353.407947, Self-RAG Monolith, Monolith formatter, run, start, 55302571291541
1787207353.408253, Self-RAG Monolith, Monolith formatter, run, end, 55302571598458
1787207356.562072, Self-RAG Monolith, Monolith LLM, first_token, end, 55305725440500
1787207357.681333, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 31, 55306844673041
1787207357.681654, Self-RAG Monolith, Monolith LLM, run, end, 55306844972375
1787207357.681866, Self-RAG Monolith, Monolith LLM, run, start, 55306845182041
1787207357.681967, Self-RAG Monolith, Monolith router, run, start, 55306845290166
1787207357.682200, Self-RAG Monolith, Monolith LLM, first_token, start, 55306845515708
1787207357.682977, Self-RAG Monolith, Monolith router, run, end, 55306846292083
1787207357.683423, Self-RAG Monolith, End stage, run, start, 55306846739125
1787207357.685802, Self-RAG Monolith, End stage, run, end, 55306849117416
1787207357.685937, Self-RAG Monolith, pipeline - val, run, end, 58823940412213165013729593036687281515, 1787207286.427817, 1, 3, 55306849258208
1787207364.905159, Self-RAG Monolith, Monolith LLM, first_token, end, 55314068452250
1787207366.103517, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 33, 55315266813083
1787207366.103794, Self-RAG Monolith, Monolith LLM, run, end, 55315267045833
1787207366.103962, Self-RAG Monolith, Monolith LLM, run, start, 55315267216125
1787207366.104038, Self-RAG Monolith, Monolith router, run, start, 55315267292750
1787207366.104212, Self-RAG Monolith, Monolith LLM, first_token, start, 55315267462166
1787207366.104533, Self-RAG Monolith, Monolith router, run, end, 55315267784375
1787207366.104896, Self-RAG Monolith, End stage, run, start, 55315268149666
1787207366.106185, Self-RAG Monolith, End stage, run, end, 55315269446916
1787207366.106289, Self-RAG Monolith, pipeline - val, run, end, 111562880460920320603885589280293074492, 1787207348.082731, 1, 9, 55315269538833
1787207369.108158, Self-RAG Monolith, pipeline - val, run, start, 231854979255171513380070197987088292474, 1787207369.107970, 1, 12, 55318271416750
1787207369.108460, Self-RAG Monolith, Question dataloader, run, start, 55318271690583
1787207369.110104, Self-RAG Monolith, Question dataloader, run, end, 55318273339375
1787207369.110219, Self-RAG Monolith, Document retriever, run, start, 55318273453625
1787207369.622265, Self-RAG Monolith, Document retriever, run, end, 55318785512750
1787207369.622480, Self-RAG Monolith, Monolith formatter, run, start, 55318785711000
1787207369.623269, Self-RAG Monolith, Monolith formatter, run, end, 55318786494666
1787207370.736603, Self-RAG Monolith, Monolith LLM, first_token, end, 55319899843125
1787207371.988350, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 55321151594375
1787207371.988765, Self-RAG Monolith, Monolith LLM, run, end, 55321151972958
1787207371.988943, Self-RAG Monolith, Monolith LLM, run, start, 55321152154500
1787207371.989039, Self-RAG Monolith, Monolith router, run, start, 55321152251333
1787207371.989224, Self-RAG Monolith, Monolith LLM, first_token, start, 55321152431416
1787207371.989420, Self-RAG Monolith, Monolith router, run, end, 55321152630083
1787207371.989710, Self-RAG Monolith, End stage, run, start, 55321152919500
1787207371.990572, Self-RAG Monolith, End stage, run, end, 55321153782458
1787207371.990722, Self-RAG Monolith, pipeline - val, run, end, 98938911668599806494900505877589119552, 1787207352.620214, 1, 10, 55321153934625
1787207376.624512, Self-RAG Monolith, Monolith LLM, first_token, end, 55325787701458
1787207377.901984, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 36, 55327065185666
1787207377.902288, Self-RAG Monolith, Monolith LLM, run, end, 55327065455750
1787207377.902420, Self-RAG Monolith, Monolith router, run, start, 55327065586166
1787207377.902480, Self-RAG Monolith, Monolith LLM, run, start, 55327065642458
1787207377.902858, Self-RAG Monolith, Monolith router, run, end, 55327066022833
1787207377.903049, Self-RAG Monolith, Monolith LLM, first_token, start, 55327066213375
1787207377.903109, Self-RAG Monolith, End stage, run, start, 55327066272333
1787207377.904778, Self-RAG Monolith, End stage, run, end, 55327067943041
1787207377.904900, Self-RAG Monolith, pipeline - val, run, end, 190683218562273510929397758754780413585, 1787207353.264662, 1, 11, 55327068064791
1787207384.490702, Self-RAG Monolith, Monolith LLM, first_token, end, 55333653925125
1787207385.858251, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 38, 55335021381000
1787207385.858608, Self-RAG Monolith, Monolith LLM, run, end, 55335021716000
1787207385.858833, Self-RAG Monolith, Monolith router, run, start, 55335021952625
1787207385.859221, Self-RAG Monolith, Monolith router, run, end, 55335022328083
1787207385.859493, Self-RAG Monolith, End stage, run, start, 55335022601333
1787207385.860961, Self-RAG Monolith, End stage, run, end, 55335024068291
1787207385.861102, Self-RAG Monolith, pipeline - val, run, end, 231854979255171513380070197987088292474, 1787207369.107970, 1, 12, 55335024208833
1787207398.465868, Self-RAG Monolith, pipeline - val, run, start, 164779979215160060818915373397521506450, 1787207398.465402, 1, 13, 55347628989875
1787207398.466999, Self-RAG Monolith, Question dataloader, run, start, 55347630029208
1787207398.470292, Self-RAG Monolith, Question dataloader, run, end, 55347633337875
1787207398.470604, Self-RAG Monolith, Document retriever, run, start, 55347633630750
1787207398.949213, Self-RAG Monolith, Document retriever, run, end, 55348112232541
1787207398.949329, Self-RAG Monolith, Monolith formatter, run, start, 55348112341375
1787207398.950679, Self-RAG Monolith, Monolith formatter, run, end, 55348113686666
1787207398.950778, Self-RAG Monolith, Monolith LLM, run, start, 55348113785541
1787207398.950952, Self-RAG Monolith, Monolith LLM, first_token, start, 55348113956166
1787207399.315440, Self-RAG Monolith, pipeline - val, run, start, 76934331723927652519213250245118149642, 1787207399.315332, 1, 14, 55348478462666
1787207399.315657, Self-RAG Monolith, Question dataloader, run, start, 55348478665333
1787207399.315892, Self-RAG Monolith, Question dataloader, run, end, 55348478896416
1787207399.315969, Self-RAG Monolith, Document retriever, run, start, 55348478971833
1787207399.335482, Self-RAG Monolith, Document retriever, run, end, 55348498498708
1787207399.335577, Self-RAG Monolith, Monolith formatter, run, start, 55348498579416
1787207399.335846, Self-RAG Monolith, Monolith formatter, run, end, 55348498848291
1787207407.101422, Self-RAG Monolith, Monolith LLM, first_token, end, 55356264496958
1787207407.716515, Self-RAG Monolith, pipeline - val, run, start, 117662906311225839475520083330060408061, 1787207407.716328, 1, 15, 55356879475541
1787207407.716831, Self-RAG Monolith, Question dataloader, run, start, 55356879773583
1787207407.718065, Self-RAG Monolith, Question dataloader, run, end, 55356881007000
1787207407.718181, Self-RAG Monolith, Document retriever, run, start, 55356881123000
1787207408.189185, Self-RAG Monolith, Document retriever, run, end, 55357352144000
1787207408.189372, Self-RAG Monolith, Monolith formatter, run, start, 55357352313041
1787207408.189838, Self-RAG Monolith, Monolith formatter, run, end, 55357352774833
1787207408.371279, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 55357534231500
1787207408.371473, Self-RAG Monolith, Monolith LLM, run, end, 55357534410541
1787207408.371609, Self-RAG Monolith, Monolith LLM, run, start, 55357534548041
1787207408.371688, Self-RAG Monolith, Monolith router, run, start, 55357534624208
1787207408.371827, Self-RAG Monolith, Monolith LLM, first_token, start, 55357534762333
1787207408.372179, Self-RAG Monolith, Monolith router, run, end, 55357535114708
1787207408.372323, Self-RAG Monolith, End stage, run, start, 55357535263000
1787207408.373727, Self-RAG Monolith, End stage, run, end, 55357536664041
1787207408.373807, Self-RAG Monolith, pipeline - val, run, end, 164779979215160060818915373397521506450, 1787207398.465402, 1, 13, 55357536743208
1787207409.296020, Self-RAG Monolith, pipeline - val, run, start, 131068280509480651183569413632356304968, 1787207409.295946, 1, 16, 55358458962041
1787207409.296168, Self-RAG Monolith, Question dataloader, run, start, 55358459099041
1787207409.296371, Self-RAG Monolith, Question dataloader, run, end, 55358459301166
1787207409.296452, Self-RAG Monolith, Document retriever, run, start, 55358459380375
1787207409.399324, Self-RAG Monolith, Document retriever, run, end, 55358562259916
1787207409.399445, Self-RAG Monolith, Monolith formatter, run, start, 55358562376666
1787207409.399673, Self-RAG Monolith, Monolith formatter, run, end, 55358562600958
1787207412.645191, Self-RAG Monolith, pipeline - val, run, start, 222872267083155140722974165203155290263, 1787207412.645014, 1, 17, 55361808109000
1787207412.645540, Self-RAG Monolith, Question dataloader, run, start, 55361808447333
1787207412.650593, Self-RAG Monolith, Question dataloader, run, end, 55361813510875
1787207412.650717, Self-RAG Monolith, Document retriever, run, start, 55361813627458
1787207412.845266, Self-RAG Monolith, Document retriever, run, end, 55362008195208
1787207412.845474, Self-RAG Monolith, Monolith formatter, run, start, 55362008382125
1787207412.845985, Self-RAG Monolith, Monolith formatter, run, end, 55362008893708
1787207414.353587, Self-RAG Monolith, Monolith LLM, first_token, end, 55363516500541
1787207415.807447, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 41, 55364970343875
1787207415.807619, Self-RAG Monolith, Monolith LLM, run, end, 55364970500375
1787207415.807742, Self-RAG Monolith, Monolith LLM, run, start, 55364970625333
1787207415.807825, Self-RAG Monolith, Monolith router, run, start, 55364970707666
1787207415.807916, Self-RAG Monolith, Monolith LLM, first_token, start, 55364970795458
1787207415.808049, Self-RAG Monolith, Monolith router, run, end, 55364970929833
1787207415.808243, Self-RAG Monolith, End stage, run, start, 55364971126708
1787207415.808923, Self-RAG Monolith, End stage, run, end, 55364971803916
1787207415.808970, Self-RAG Monolith, pipeline - val, run, end, 76934331723927652519213250245118149642, 1787207399.315332, 1, 14, 55364971849250
1787207419.648869, Self-RAG Monolith, Monolith LLM, first_token, end, 55368811741125
1787207420.918079, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 36, 55370080939708
1787207420.918243, Self-RAG Monolith, Monolith LLM, run, end, 55370081086083
1787207420.918326, Self-RAG Monolith, Monolith router, run, start, 55370081172500
1787207420.918362, Self-RAG Monolith, Monolith LLM, run, start, 55370081201791
1787207420.918515, Self-RAG Monolith, Monolith LLM, first_token, start, 55370081359875
1787207420.918599, Self-RAG Monolith, Monolith router, run, end, 55370081440708
1787207420.918715, Self-RAG Monolith, End stage, run, start, 55370081560208
1787207420.919484, Self-RAG Monolith, End stage, run, end, 55370082327458
1787207420.919714, Self-RAG Monolith, pipeline - val, run, end, 117662906311225839475520083330060408061, 1787207407.716328, 1, 15, 55370082574416
1787207423.801101, Self-RAG Monolith, pipeline - val, run, start, 102046176305822251114028997008713203202, 1787207423.800947, 1, 18, 55372963963166
1787207423.801377, Self-RAG Monolith, Question dataloader, run, start, 55372964199708
1787207423.801622, Self-RAG Monolith, Question dataloader, run, end, 55372964444333
1787207423.801732, Self-RAG Monolith, Document retriever, run, start, 55372964554750
1787207424.010649, Self-RAG Monolith, Document retriever, run, end, 55373173487750
1787207424.010781, Self-RAG Monolith, Monolith formatter, run, start, 55373173602458
1787207424.011239, Self-RAG Monolith, Monolith formatter, run, end, 55373174063625
1787207424.350341, Self-RAG Monolith, pipeline - val, run, start, 189786427987710280688604370624395936406, 1787207424.350272, 1, 19, 55373513165958
1787207424.350480, Self-RAG Monolith, Question dataloader, run, start, 55373513297875
1787207424.350728, Self-RAG Monolith, Question dataloader, run, end, 55373513545250
1787207424.350800, Self-RAG Monolith, Document retriever, run, start, 55373513617125
1787207424.462201, Self-RAG Monolith, Document retriever, run, end, 55373625031375
1787207424.462351, Self-RAG Monolith, Monolith formatter, run, start, 55373625169500
1787207424.462634, Self-RAG Monolith, Monolith formatter, run, end, 55373625449791
1787207427.640688, Self-RAG Monolith, Monolith LLM, first_token, end, 55376803510208
1787207427.955735, Self-RAG Monolith, pipeline - val, run, start, 310005254637340047038020701769101754487, 1787207427.955631, 1, 20, 55377118548250
1787207427.955968, Self-RAG Monolith, Question dataloader, run, start, 55377118760125
1787207427.956330, Self-RAG Monolith, Question dataloader, run, end, 55377119120958
1787207427.956461, Self-RAG Monolith, Document retriever, run, start, 55377119251125
1787207428.058705, Self-RAG Monolith, Document retriever, run, end, 55377221516125
